from,to,value
Baelz,Baelz,
Bijou,Baelz,22.05
Calli,Baelz,23.78
Cecilia,Baelz,23.04
Elizabeth,Baelz,27.07
Fauna,Baelz,20.72
FuwaMoco,Baelz,22.87
Gigi,Baelz,24.17
IRyS,Baelz,33.34
Ina,Baelz,38.36
Kiara,Baelz,29.98
Kronii,Baelz,27.79
Nerissa,Baelz,27.04
Raora,Baelz,22.27
Shiori,Baelz,34.36
Baelz,Bijou,39.28
Calli,Bijou,34.13
Cecilia,Bijou,37.89
Elizabeth,Bijou,38.75
Fauna,Bijou,32.8
FuwaMoco,Bijou,36.77
Gigi,Bijou,41.6
IRyS,Bijou,42.01
Ina,Bijou,44.03
Kiara,Bijou,37.55
Kronii,Bijou,40.68
Nerissa,Bijou,42.37
Raora,Bijou,37.78
Shiori,Bijou,50.84
Baelz,Calli,41.11
Bijou,Calli,33.12
Cecilia,Calli,34.08
Elizabeth,Calli,41.2
Fauna,Calli,30.24
FuwaMoco,Calli,33.68
Gigi,Calli,36.32
IRyS,Calli,43.39
Ina,Calli,45.23
Kiara,Calli,43.42
Kronii,Calli,38.86
Nerissa,Calli,41.49
Raora,Calli,33.17
Shiori,Calli,49.67
Baelz,Cecilia,36.14
Bijou,Cecilia,33.36
Calli,Cecilia,30.92
Elizabeth,Cecilia,45.15
Fauna,Cecilia,35.47
FuwaMoco,Cecilia,30.05
Gigi,Cecilia,47.67
IRyS,Cecilia,36.31
Ina,Cecilia,49.23
Kiara,Cecilia,43.11
Kronii,Cecilia,36.47
Nerissa,Cecilia,41.86
Raora,Cecilia,37.6
Shiori,Cecilia,53.56
Baelz,Elizabeth,19.1
Bijou,Elizabeth,15.35
Calli,Elizabeth,16.82
Cecilia,Elizabeth,20.31
Fauna,Elizabeth,14.33
FuwaMoco,Elizabeth,15.64
Gigi,Elizabeth,21.6
IRyS,Elizabeth,18.79
Ina,Elizabeth,25.79
Kiara,Elizabeth,22.8
Kronii,Elizabeth,19.6
Nerissa,Elizabeth,23.2
Raora,Elizabeth,20.02
Shiori,Elizabeth,31.59
Baelz,Fauna,31.27
Bijou,Fauna,27.79
Calli,Fauna,26.41
Cecilia,Fauna,34.14
