from,to,value
Aki,Aki,
Ao,Aki,3.98
Ayame,Aki,2.31
AZki,Aki,4.05
Botan,Aki,5.26
Chihaya,Aki,2.71
Chloe,Aki,2.78
Choco,Aki,11.88
Flare,Aki,5.76
Fubuki,Aki,2.54
Haato,Aki,6.09
Hajime,Aki,2.99
Iroha,Aki,3.34
Kanade,Aki,2.45
Kanata,Aki,3.27
Korone,Aki,2.47
Koyori,Aki,2.88
Lamy,Aki,3.55
Laplus,Aki,4.13
Lui,Aki,6.12
Luna,Aki,5.28
Marine,Aki,2.67
Matsuri,Aki,6.4
Miko,Aki,2.47
Mio,Aki,3.84
Nene,Aki,4.25
Niko,Aki,4.57
Noel,Aki,4.59
Okayu,Aki,2.49
Pekora,Aki,2.42
Polka,Aki,4.3
Raden,Aki,2.75
Riona,Aki,4.5
Ririka,Aki,4.01
Roboco,Aki,9.1
Shion,Aki,2.86
Sora,Aki,6.03
Su,Aki,2.7
Subaru,Aki,3.35
Suisei,Aki,2.31
Towa,Aki,4.12
Vivi,Aki,3.2
Watame,Aki,3.58
Aki,Ao,3.2
Ayame,Ao,1.4
AZki,Ao,2.46
Botan,Ao,2.41
Chihaya,Ao,4.84
Chloe,Ao,2.54
Choco,Ao,4.75
Flare,Ao,3.01
Fubuki,Ao,2.11
Haato,Ao,3.83
Hajime,Ao,8.04
Iroha,Ao,2.99
Kanade,Ao,6.9
Kanata,Ao,2.62
Korone,Ao,1.73
Koyori,Ao,2.51
Lamy,Ao,2.61
Laplus,Ao,3.33
Lui,Ao,5.09
Luna,Ao,2.99
Marine,Ao,2.48
Matsuri,Ao,4.37
Miko,Ao,2.17
Mio,Ao,2.25
Nene,Ao,3.67
Niko,Ao,6.24
Noel,Ao,3.43
Okayu,Ao,2.17
Pekora,Ao,1.81
Polka,Ao,3.32
Raden,Ao,5.16
Riona,Ao,6.72
Ririka,Ao,8.89
Roboco,Ao,4.61
Shion,Ao,1.86
Sora,Ao,3.19
Su,Ao,4.72
Subaru,Ao,3.54
Suisei,Ao,2.22
Towa,Ao,1.72
Vivi,Ao,5.68
Watame,Ao,2.01
Aki,Ayame,4.75
Ao,Ayame,3.59
AZki,Ayame,6.42
Botan,Ayame,5.7
Chihaya,Ayame,5.93
Chloe,Ayame,7.79
Choco,Ayame,9.11
Flare,Ayame,6.07
Fubuki,Ayame,7.53
Haato,Ayame,6.46
Hajime,Ayame,5.59
Iroha,Ayame,8.15
Kanade,Ayame,5.22
Kanata,Ayame,6.56
Korone,Ayame,4.59
Koyori,Ayame,5.52
Lamy,Ayame,6.63
Laplus,Ayame,7.4
Lui,Ayame,6.04
Luna,Ayame,5.23
Marine,Ayame,4.03
Matsuri,Ayame,9.29
Miko,Ayame,3.76
Mio,Ayame,8.84
Nene,Ayame,6
Niko,Ayame,4.79
Noel,Ayame,4.99
Okayu,Ayame,5.4
Pekora,Ayame,4.23
Polka,Ayame,5.11
Raden,Ayame,4.08
Riona,Ayame,6.53
Ririka,Ayame,5.87
Roboco,Ayame,9.22
Shion,Ayame,11.65
Sora,Ayame,6.34
Su,Ayame,6.66
Subaru,Ayame,4.62
Suisei,Ayame,6.2
Towa,Ayame,8.48
Vivi,Ayame,6.13
Watame,Ayame,4.39
Aki,AZki,11.32
Ao,AZki,8.57
Ayame,AZki,8.7
Botan,AZki,11.64
Chihaya,AZki,12.35
Chloe,AZki,16.3
Choco,AZki,20.59
Flare,AZki,14.84
Fubuki,AZki,10.96
Haato,AZki,12.34
Hajime,AZki,8.72
Iroha,AZki,17.92
Kanade,AZki,11.76
Kanata,AZki,17.38
Korone,AZki,7.99
Koyori,AZki,16.29
Lamy,AZki,15.54
Laplus,AZki,8.45
Lui,AZki,13.94
Luna,AZki,11.73
Marine,AZki,8.85
Matsuri,AZki,16.71
Miko,AZki,8.12
Mio,AZki,15.71
Nene,AZki,12.88
Niko,AZki,11.82
Noel,AZki,13.39
Okayu,AZki,9.14
Pekora,AZki,9.47
Polka,AZki,12.52
Raden,AZki,9.24
Riona,AZki,15.27
Ririka,AZki,17.79
Roboco,AZki,18.09
Shion,AZki,12.68
Sora,AZki,25.82
Su,AZki,11.98
Subaru,AZki,10.41
Suisei,AZki,12.04
Towa,AZki,10.79
Vivi,AZki,12.64
Watame,AZki,11.1
Aki,Botan,5.71
Ao,Botan,3.25
Ayame,Botan,3
AZki,Botan,4.53
Chihaya,Botan,4.5
Chloe,Botan,3.68
Choco,Botan,9.7
Flare,Botan,7.33
Fubuki,Botan,3.9
Haato,Botan,4.2
Hajime,Botan,3.42
Iroha,Botan,4.58
Kanade,Botan,2.57
Kanata,Botan,4
Korone,Botan,3.49
Koyori,Botan,3.95
Lamy,Botan,7.29
Laplus,Botan,5.06
Lui,Botan,8.65
Luna,Botan,3.5
Marine,Botan,2.85
Matsuri,Botan,5.85
Miko,Botan,2.36
Mio,Botan,6.31
Nene,Botan,6.83
Niko,Botan,7.4
Noel,Botan,4
Okayu,Botan,4.09
Pekora,Botan,2.25
Polka,Botan,9.86
Raden,Botan,3.88
Riona,Botan,4.88
Ririka,Botan,3.67
Roboco,Botan,5.18
Shion,Botan,2.98
Sora,Botan,4.76
Su,Botan,2.47
Subaru,Botan,4.19
Suisei,Botan,3.82
Towa,Botan,6.33
Vivi,Botan,3.75
Watame,Botan,4.19
Aki,Chihaya,5.45
Ao,Chihaya,12.08
Ayame,Chihaya,5.78
AZki,Chihaya,8.86
Botan,Chihaya,8.3
Chloe,Chihaya,10.17
Choco,Chihaya,9.7
Flare,Chihaya,9.34
Fubuki,Chihaya,6.77
Haato,Chihaya,5.98
Hajime,Chihaya,13.41
Iroha,Chihaya,12.31
Kanade,Chihaya,8.5
Kanata,Chihaya,7
Korone,Chihaya,4.15
Koyori,Chihaya,7.48
Lamy,Chihaya,8.49
Laplus,Chihaya,6.42
Lui,Chihaya,11.71
Luna,Chihaya,4.37
Marine,Chihaya,5.74
Matsuri,Chihaya,8.67
Miko,Chihaya,4.56
Mio,Chihaya,8.28
Nene,Chihaya,7.04
Niko,Chihaya,24.58
Noel,Chihaya,8.82
Okayu,Chihaya,6.32
Pekora,Chihaya,4.26
Polka,Chihaya,8.37
Raden,Chihaya,10.78
Riona,Chihaya,25.79
Ririka,Chihaya,15.37
Roboco,Chihaya,8.18
Shion,Chihaya,7.05
Sora,Chihaya,7.03
Su,Chihaya,16.32
Subaru,Chihaya,7.07
Suisei,Chihaya,7.34
Towa,Chihaya,8.05
Vivi,Chihaya,13.8
Watame,Chihaya,5.47
Aki,Chloe,6.35
Ao,Chloe,7.24
Ayame,Chloe,8.65
AZki,Chloe,13.35
Botan,Chloe,7.76
Chihaya,Chloe,11.6
Choco,Chloe,13.86
Flare,Chloe,9.91
Fubuki,Chloe,7.71
Haato,Chloe,11.39
Hajime,Chloe,9.18
Iroha,Chloe,13.21
Kanade,Chloe,9.74
Kanata,Chloe,14.67
Korone,Chloe,6.26
Koyori,Chloe,14.06
Lamy,Chloe,12.85
Laplus,Chloe,13.26
Lui,Chloe,14.07
Luna,Chloe,9.14
Marine,Chloe,7.79
Matsuri,Chloe,13.51
Miko,Chloe,5.34
Mio,Chloe,9.08
Nene,Chloe,10.85
Niko,Chloe,10.8
Noel,Chloe,11.03
Okayu,Chloe,7.78
Pekora,Chloe,6
Polka,Chloe,9.26
Raden,Chloe,7.73
Riona,Chloe,13.81
Ririka,Chloe,15.18
Roboco,Chloe,12.44
Shion,Chloe,13.69
Sora,Chloe,10.3
Su,Chloe,11.45
Subaru,Chloe,6.37
Suisei,Chloe,8.42
Towa,Chloe,9.68
Vivi,Chloe,10.54
Watame,Chloe,6.73
Aki,Choco,3.2
Ao,Choco,1.59
Ayame,Choco,1.19
AZki,Choco,1.99
Botan,Choco,2.41
Chihaya,Choco,1.3
Chloe,Choco,1.63
Flare,Choco,2.88
Fubuki,Choco,1.21
Haato,Choco,2.68
Hajime,Choco,1.49
Iroha,Choco,1.82
Kanade,Choco,1.19
Kanata,Choco,1.4
Korone,Choco,1.02
Koyori,Choco,1.23
Lamy,Choco,2.31
Laplus,Choco,1.17
Lui,Choco,2.77
Luna,Choco,2.39
Marine,Choco,1.29
Matsuri,Choco,2.73
Miko,Choco,0.72
Mio,Choco,1.91
Nene,Choco,2.1
Niko,Choco,2.61
Noel,Choco,2.69
Okayu,Choco,1.43
Pekora,Choco,0.77
Polka,Choco,2.42
Raden,Choco,1.36
Riona,Choco,1.58
Ririka,Choco,2.38
Roboco,Choco,6.91
Shion,Choco,1.42
Sora,Choco,3.11
Su,Choco,1.07
Subaru,Choco,1.46
Suisei,Choco,1.1
Towa,Choco,1.44
Vivi,Choco,1.38
Watame,Choco,1.26
Aki,Flare,7.05
Ao,Flare,4.58
Ayame,Flare,3.6
AZki,Flare,6.49
Botan,Flare,8.25
Chihaya,Flare,5.69
Chloe,Flare,5.29
Choco,Flare,13.07
Fubuki,Flare,5.55
Haato,Flare,7.14
Hajime,Flare,4.38
Iroha,Flare,6.01
Kanade,Flare,4.75
Kanata,Flare,5.87
Korone,Flare,3.62
Koyori,Flare,6.58
Lamy,Flare,6.54
Laplus,Flare,4.57
Lui,Flare,10.92
Luna,Flare,6.5
Marine,Flare,6.08
Matsuri,Flare,8.2
Miko,Flare,3.26
Mio,Flare,8.28
Nene,Flare,6.95
Niko,Flare,8.12
Noel,Flare,11.34
Okayu,Flare,4.87
Pekora,Flare,4.21
Polka,Flare,10.73
Raden,Flare,4.65
Riona,Flare,7.86
Ririka,Flare,7.53
Roboco,Flare,9.1
Shion,Flare,4.75
Sora,Flare,8.76
Su,Flare,4.79
Subaru,Flare,4.91
Suisei,Flare,4.97
Towa,Flare,6.21
Vivi,Flare,5.68
Watame,Flare,5.63
Aki,Fubuki,10.68
Ao,Fubuki,11.02
Ayame,Fubuki,15.36
AZki,Fubuki,16.49
Botan,Fubuki,15.08
Chihaya,Fubuki,14.18
Chloe,Fubuki,14.16
Choco,Fubuki,18.81
Flare,Fubuki,19.07
Haato,Fubuki,13.07
Hajime,Fubuki,10.99
Iroha,Fubuki,18.21
Kanade,Fubuki,11.15
Kanata,Fubuki,15.02
Korone,Fubuki,15.05
Koyori,Fubuki,16.4
Lamy,Fubuki,15.37
Laplus,Fubuki,11.78
Lui,Fubuki,17.96
Luna,Fubuki,11.88
Marine,Fubuki,10.11
Matsuri,Fubuki,24.2
Miko,Fubuki,12.79
Mio,Fubuki,29.48
Nene,Fubuki,12.9
Niko,Fubuki,14.58
Noel,Fubuki,14.1
Okayu,Fubuki,21.38
Pekora,Fubuki,9.17
Polka,Fubuki,18.2
Raden,Fubuki,9.83
Riona,Fubuki,13.18
Ririka,Fubuki,12.38
Roboco,Fubuki,16.82
Shion,Fubuki,13.48
Sora,Fubuki,15.29
Su,Fubuki,14.3
Subaru,Fubuki,14.18
Suisei,Fubuki,15.58
Towa,Fubuki,13.28
Vivi,Fubuki,11.64
Watame,Fubuki,14.27
Aki,Haato,6.19
Ao,Haato,4.85
Ayame,Haato,3.19
AZki,Haato,4.49
Botan,Haato,3.93
Chihaya,Haato,3.03
Chloe,Haato,5.06
Choco,Haato,10.1
Flare,Haato,5.94
Fubuki,Haato,3.16
Hajime,Haato,3.95
Iroha,Haato,3.73
Kanade,Haato,5.07
Kanata,Haato,5.21
Korone,Haato,4.26
Koyori,Haato,4.68
Lamy,Haato,4.45
Laplus,Haato,5.61
Lui,Haato,6.54
Luna,Haato,9.85
Marine,Haato,3.43
Matsuri,Haato,8.9
Miko,Haato,2.98
Mio,Haato,4.23
Nene,Haato,8.01
Niko,Haato,4.57
Noel,Haato,5.13
Okayu,Haato,3.42
Pekora,Haato,3.48
Polka,Haato,6.81
Raden,Haato,3.34
Riona,Haato,7.67
Ririka,Haato,6.47
Roboco,Haato,13.02
Shion,Haato,5.01
Sora,Haato,8.53
Su,Haato,4.18
Subaru,Haato,3.5
Suisei,Haato,3.43
Towa,Haato,3.78
Vivi,Haato,5.52
Watame,Haato,4.52
Aki,Hajime,4.48
Ao,Hajime,15.01
Ayame,Hajime,4.07
AZki,Hajime,4.68
Botan,Hajime,4.72
Chihaya,Hajime,10.03
Chloe,Hajime,6.02
Choco,Hajime,8.32
Flare,Hajime,5.37
Fubuki,Hajime,3.92
Haato,Hajime,5.83
Iroha,Hajime,8.47
Kanade,Hajime,12.26
Kanata,Hajime,5.56
Korone,Hajime,5.19
Koyori,Hajime,4.94
Lamy,Hajime,5.07
Laplus,Hajime,8.02
Lui,Hajime,7.32
Luna,Hajime,6.65
Marine,Hajime,4.21
Matsuri,Hajime,6.32
Miko,Hajime,4.2
Mio,Hajime,5.14
Nene,Hajime,7.23
Niko,Hajime,12.26
Noel,Hajime,4.96
Okayu,Hajime,4.52
Pekora,Hajime,3.88
Polka,Hajime,7.11
Raden,Hajime,8.83
Riona,Hajime,9.95
Ririka,Hajime,12.68
Roboco,Hajime,7.03
Shion,Hajime,6.34
Sora,Hajime,6.68
Su,Hajime,11.53
Subaru,Hajime,5.47
Suisei,Hajime,4.26
Towa,Hajime,4.92
Vivi,Hajime,11.26
Watame,Hajime,5.05
Aki,Iroha,5.5
Ao,Iroha,6.11
Ayame,Iroha,6.5
AZki,Iroha,10.54
Botan,Iroha,6.93
Chihaya,Iroha,10.09
Chloe,Iroha,9.49
Choco,Iroha,11.09
Flare,Iroha,8.08
Fubuki,Iroha,7.12
Haato,Iroha,6.04
Hajime,Iroha,9.28
Kanade,Iroha,6.95
Kanata,Iroha,7.08
Korone,Iroha,4.06
Koyori,Iroha,8.85
Lamy,Iroha,7.27
Laplus,Iroha,10.36
Lui,Iroha,11.79
Luna,Iroha,4.26
Marine,Iroha,4.49
Matsuri,Iroha,8.43
Miko,Iroha,4.32
Mio,Iroha,8.24
Nene,Iroha,7.73
