from,to,value
Aki,Aki,
Ao,Aki,9.66
Aqua,Aki,6.32
Ayame,Aki,11.21
AZki,Aki,20.06
Botan,Aki,12.9
Chloe,Aki,11.59
Choco,Aki,25.18
Flare,Aki,17.87
Fubuki,Aki,12.2
Hajime,Aki,9.62
Iroha,Aki,15.74
Kanade,Aki,8.48
Kanata,Aki,15.91
Korone,Aki,10.64
Koyori,Aki,9.27
Lamy,Aki,14.7
Laplus,Aki,11.4
Lui,Aki,13.69
Luna,Aki,18.49
Marine,Aki,9.23
Matsuri,Aki,22.71
Mel,Aki,27.68
Miko,Aki,11.33
Mio,Aki,18.36
Nene,Aki,20.46
Noel,Aki,17.03
Okayu,Aki,14.23
Pekora,Aki,7.91
Polka,Aki,19.1
Raden,Aki,8.91
Ririka,Aki,9.13
Roboco,Aki,29.51
Shion,Aki,14.55
Sora,Aki,23.79
Subaru,Aki,11.05
Suisei,Aki,12.82
Towa,Aki,18.03
Watame,Aki,16.85
Aki,Ao,20.57
Aqua,Ao,12.56
Ayame,Ao,18.05
AZki,Ao,21.89
Botan,Ao,18.77
Chloe,Ao,21.24
Choco,Ao,26.01
Flare,Ao,19.44
Fubuki,Ao,17.43
Hajime,Ao,34.9
Iroha,Ao,24.75
Kanade,Ao,32.99
Kanata,Ao,21.5
Korone,Ao,13.63
Koyori,Ao,14.38
Lamy,Ao,19.86
Laplus,Ao,24.24
Lui,Ao,20.21
Luna,Ao,15.54
Marine,Ao,16.65
Matsuri,Ao,24.18
Mel,Ao,24.5
Miko,Ao,15.26
Mio,Ao,20.52
Nene,Ao,20.53
Noel,Ao,23.75
Okayu,Ao,18.18
Pekora,Ao,12.1
Polka,Ao,22.33
Raden,Ao,28.61
Ririka,Ao,31.33
Roboco,Ao,28.84
Shion,Ao,21.8
Sora,Ao,20.31
Subaru,Ao,15.37
Suisei,Ao,22.33
Towa,Ao,22.16
Watame,Ao,15.57
Aki,Aqua,16.04
Ao,Aqua,14.98
Ayame,Aqua,26.52
AZki,Aqua,18.05
Botan,Aqua,15.62
Chloe,Aqua,19.1
Choco,Aqua,19.99
Flare,Aqua,16.21
Fubuki,Aqua,15.05
Hajime,Aqua,15.02
