from,to,value
Dooby,Dooby,
Rica,Dooby,1.07
Sakuna,Dooby,0.32
Dooby,Rica,0.77
Sakuna,Rica,1.85
Dooby,Sakuna,2.22
Rica,Sakuna,18.15
