from,to,value
Anya,Anya,
Iofi,Anya,11.12
Kaela,Anya,3.82
Kobo,Anya,1.72
Moona,Anya,8.48
Ollie,Anya,6.81
Reine,Anya,8.15
Risu,Anya,8.1
Zeta,Anya,6.79
Anya,Iofi,22.33
Kaela,Iofi,5.97
Kobo,Iofi,4.37
Moona,Iofi,20.67
Ollie,Iofi,11.07
Reine,Iofi,12.7
Risu,Iofi,25.02
Zeta,Iofi,10.04
Anya,Kaela,46.44
Iofi,Kaela,36.18
Kobo,Kaela,18.9
Moona,Kaela,45.91
Ollie,Kaela,35.81
Reine,Kaela,43.41
Risu,Kaela,36.44
Zeta,Kaela,36.47
Anya,Kobo,27.51
Iofi,Kobo,34.81
Kaela,Kobo,24.82
Moona,Kobo,33.83
Ollie,Kobo,30.2
Reine,Kobo,26.63
Risu,Kobo,32.63
Zeta,Kobo,34.99
Anya,Moona,36.89
Iofi,Moona,44.8
Kaela,Moona,16.42
Kobo,Moona,9.21
Ollie,Moona,20.77
Reine,Moona,28.04
Risu,Moona,42.3
Zeta,Moona,20.83
Anya,Ollie,32.85
Iofi,Ollie,26.59
Kaela,Ollie,14.19
Kobo,Ollie,9.11
Moona,Ollie,23.01
Reine,Ollie,27.53
Risu,Ollie,25.26
Zeta,Ollie,19.5
Anya,Reine,41.1
Iofi,Reine,31.91
Kaela,Reine,17.99
Kobo,Reine,8.4
Moona,Reine,32.49
Ollie,Reine,28.79
Risu,Reine,29.73
Zeta,Reine,23.23
Anya,Risu,21.68
Iofi,Risu,33.36
Kaela,Risu,8.02
Kobo,Risu,5.47
Moona,Risu,26.02
Ollie,Risu,14.03
Reine,Risu,15.78
Zeta,Risu,12.27
Anya,Zeta,37.06
Iofi,Zeta,27.32
Kaela,Zeta,16.37
Kobo,Zeta,11.95
Moona,Zeta,26.13
Ollie,Zeta,22.08
Reine,Zeta,25.15
Risu,Zeta,25.02
