from,to,value
Anya,Anya,
Iofi,Anya,12.83
Kaela,Anya,6.05
Kobo,Anya,7.48
Moona,Anya,16.3
Ollie,Anya,14.74
Reine,Anya,14.06
Risu,Anya,12.63
Zeta,Anya,15.66
Anya,Iofi,22.51
Kaela,Iofi,10.82
Kobo,Iofi,14.25
Moona,Iofi,29.04
Ollie,Iofi,19.0
Reine,Iofi,19.14
Risu,Iofi,30.26
Zeta,Iofi,21.07
Anya,Kaela,28.07
Iofi,Kaela,28.64
Kobo,Kaela,19.06
Moona,Kaela,44.73
Ollie,Kaela,25.79
Reine,Kaela,29.2
Risu,Kaela,28.95
Zeta,Kaela,32.87
Anya,Kobo,11.02
Iofi,Kobo,11.97
Kaela,Kobo,6.05
Moona,Kobo,12.25
Ollie,Kobo,9.61
Reine,Kobo,11.28
Risu,Kobo,10.66
Zeta,Kobo,10.82
Anya,Moona,15.43
Iofi,Moona,15.67
Kaela,Moona,9.12
Kobo,Moona,7.87
Ollie,Moona,13.01
Reine,Moona,12.84
Risu,Moona,18.03
Zeta,Moona,14.02
Anya,Ollie,23.67
Iofi,Ollie,17.39
Kaela,Ollie,8.92
Kobo,Ollie,10.47
Moona,Ollie,22.06
Reine,Ollie,18.9
Risu,Ollie,18.82
Zeta,Ollie,15.25
Anya,Reine,33.41
Iofi,Reine,25.93
Kaela,Reine,14.95
Kobo,Reine,18.19
Moona,Reine,32.23
Ollie,Reine,27.96
Risu,Reine,21.58
Zeta,Reine,25.66
Anya,Risu,11.14
Iofi,Risu,15.21
Kaela,Risu,5.5
Kobo,Risu,6.38
Moona,Risu,16.79
Ollie,Risu,10.33
Reine,Risu,8.01
Zeta,Risu,10.98
Anya,Zeta,22.16
Iofi,Zeta,17.0
Kaela,Zeta,10.02
Kobo,Zeta,10.39
Moona,Zeta,20.96
Ollie,Zeta,13.44
Reine,Zeta,15.28
Risu,Zeta,17.63
