from,to,value
Anya,Anya,
Iofi,Anya,19.08
Kaela,Anya,13.07
Kobo,Anya,7.19
Moona,Anya,17.36
Ollie,Anya,16.91
Reine,Anya,27.81
Risu,Anya,13.78
Zeta,Anya,14.01
Anya,Iofi,25.9
Kaela,Iofi,15.34
Kobo,Iofi,13.28
Moona,Iofi,25.59
Ollie,Iofi,20.31
Reine,Iofi,28.42
Risu,Iofi,25.89
Zeta,Iofi,16.46
Anya,Kaela,38.72
Iofi,Kaela,33.48
Kobo,Kaela,16.96
Moona,Kaela,35.51
Ollie,Kaela,32.99
Reine,Kaela,37.42
Risu,Kaela,28.76
Zeta,Kaela,26.0
Anya,Kobo,17.59
Iofi,Kobo,23.92
Kaela,Kobo,14.0
Moona,Kobo,21.62
Ollie,Kobo,15.67
Reine,Kobo,18.38
Risu,Kobo,21.84
Zeta,Kobo,19.66
Anya,Moona,29.71
Iofi,Moona,32.25
Kaela,Moona,20.51
Kobo,Moona,15.13
Ollie,Moona,24.81
Reine,Moona,33.85
Risu,Moona,29.58
Zeta,Moona,20.61
Anya,Ollie,36.01
Iofi,Ollie,31.86
Kaela,Ollie,23.71
Kobo,Ollie,13.64
Moona,Ollie,30.88
Reine,Ollie,38.62
Risu,Ollie,24.55
Zeta,Ollie,20.08
Anya,Reine,24.45
Iofi,Reine,18.41
Kaela,Reine,11.1
Kobo,Reine,6.61
Moona,Reine,17.39
Ollie,Reine,15.94
Risu,Reine,13.8
Zeta,Reine,10.98
Anya,Risu,20.52
Iofi,Risu,28.41
Kaela,Risu,14.46
Kobo,Risu,13.3
Moona,Risu,25.74
Ollie,Risu,17.17
Reine,Risu,23.37
Zeta,Risu,15.13
Anya,Zeta,41.81
Iofi,Zeta,36.17
Kaela,Zeta,26.19
Kobo,Zeta,23.99
Moona,Zeta,35.93
Ollie,Zeta,28.14
Reine,Zeta,37.27
Risu,Zeta,30.3
