from,to,value
Amelia,Amelia,
Baelz,Amelia,11.23
Bijou,Amelia,9.84
Calli,Amelia,12.29
Fauna,Amelia,13.26
FuwaMoco,Amelia,8.3
Ina,Amelia,13.74
IRyS,Amelia,14.13
Kiara,Amelia,13.52
Kronii,Amelia,17.01
Nerissa,Amelia,10.65
Shiori,Amelia,14.62
Amelia,Baelz,40.44
Bijou,Baelz,27.92
Calli,Baelz,33.21
Fauna,Baelz,35.51
FuwaMoco,Baelz,24.14
Ina,Baelz,33.26
IRyS,Baelz,41.94
Kiara,Baelz,33.34
Kronii,Baelz,39.4
Nerissa,Baelz,32.5
Shiori,Baelz,36.28
Amelia,Bijou,39.97
Baelz,Bijou,31.51
Calli,Bijou,34.71
Fauna,Bijou,40.57
FuwaMoco,Bijou,30.87
Ina,Bijou,33.34
IRyS,Bijou,36.02
Kiara,Bijou,31.51
Kronii,Bijou,36.04
Nerissa,Bijou,40.31
Shiori,Bijou,44.7
Amelia,Calli,36.96
Baelz,Calli,27.75
Bijou,Calli,25.69
Fauna,Calli,28.51
FuwaMoco,Calli,22.25
Ina,Calli,28.34
IRyS,Calli,33.19
Kiara,Calli,34.14
Kronii,Calli,35.55
Nerissa,Calli,32.11
Shiori,Calli,34.27
Amelia,Fauna,34.7
Baelz,Fauna,25.8
Bijou,Fauna,26.12
Calli,Fauna,24.79
FuwaMoco,Fauna,18.86
Ina,Fauna,27.11
IRyS,Fauna,30.04
Kiara,Fauna,25
Kronii,Fauna,32.08
Nerissa,Fauna,28.45
Shiori,Fauna,31.27
Amelia,FuwaMoco,39.21
Baelz,FuwaMoco,31.66
Bijou,FuwaMoco,35.87
Calli,FuwaMoco,34.93
Fauna,FuwaMoco,34.06
Ina,FuwaMoco,33.82
IRyS,FuwaMoco,35.83
Kiara,FuwaMoco,35.41
Kronii,FuwaMoco,32.05
Nerissa,FuwaMoco,38.07
Shiori,FuwaMoco,49.33
Amelia,Ina,34.21
Baelz,Ina,23
Bijou,Ina,20.42
Calli,Ina,23.45
Fauna,Ina,25.8
FuwaMoco,Ina,17.83
IRyS,Ina,25.06
Kiara,Ina,28.75
Kronii,Ina,25.33
Nerissa,Ina,22.76
Shiori,Ina,25.81
Amelia,IRyS,33.94
Baelz,IRyS,27.98
Bijou,IRyS,21.29
Calli,IRyS,26.5
Fauna,IRyS,27.58
FuwaMoco,IRyS,18.22
Ina,IRyS,24.18
Kiara,IRyS,25.05
Kronii,IRyS,33.62
Nerissa,IRyS,25.48
Shiori,IRyS,29.66
Amelia,Kiara,39.08
Baelz,Kiara,26.76
Bijou,Kiara,22.4
Calli,Kiara,32.8
Fauna,Kiara,27.62
FuwaMoco,Kiara,21.66
Ina,Kiara,33.38
IRyS,Kiara,30.14
Kronii,Kiara,30.81
Nerissa,Kiara,30.22
Shiori,Kiara,33.35
Amelia,Kronii,31.89
Baelz,Kronii,20.52
Bijou,Kronii,16.63
Calli,Kronii,22.16
Fauna,Kronii,23
FuwaMoco,Kronii,12.72
Ina,Kronii,19.08
IRyS,Kronii,26.25
Kiara,Kronii,19.99
Nerissa,Kronii,23.89
Shiori,Kronii,24.54
Amelia,Nerissa,29.1
Baelz,Nerissa,24.67
Bijou,Nerissa,27.11
Calli,Nerissa,29.18
Fauna,Nerissa,29.72
FuwaMoco,Nerissa,22.03
Ina,Nerissa,24.99
IRyS,Nerissa,29
Kiara,Nerissa,28.58
Kronii,Nerissa,34.82
Shiori,Nerissa,42.36
Amelia,Shiori,23.2
Baelz,Shiori,15.99
Bijou,Shiori,17.45
Calli,Shiori,18.08
Fauna,Shiori,18.97
FuwaMoco,Shiori,16.58
Ina,Shiori,16.46
IRyS,Shiori,19.6
Kiara,Shiori,18.32
Kronii,Shiori,20.77
Nerissa,Shiori,24.59
