from,to,value
Aki,Aki,
Amelia,Aki,6.63
Anya,Aki,15.72
Aqua,Aki,11.5
Aruran,Aki,20.7
Astel,Aki,19.59
Ayame,Aki,16.19
AZki,Aki,38.32
Botan,Aki,16.84
Calli,Aki,8.17
Choco,Aki,30.74
Coco,Aki,21.28
Flare,Aki,23.7
Fubuki,Aki,16.87
Gura,Aki,4.72
Haato,Aki,16.78
Ina,Aki,9.58
Iofi,Aki,15.94
Izuru,Aki,11.65
Kanata,Aki,22.3
Kiara,Aki,10.94
Korone,Aki,10.93
Lamy,Aki,21.56
Luna,Aki,23.64
Marine,Aki,13.59
Matsuri,Aki,19.72
Mel,Aki,40.25
Miko,Aki,15.13
Mio,Aki,24.09
Miyabi,Aki,13.52
Moona,Aki,11.68
Nene,Aki,21.86
Noel,Aki,17.14
Oga,Aki,21.71
Okayu,Aki,14.95
Ollie,Aki,12.9
Pekora,Aki,10.24
Polka,Aki,20.83
Reine,Aki,14.37
Rikka,Aki,14.33
Risu,Aki,13.24
Roberu,Aki,18.74
Roboco,Aki,31.61
Rushia,Aki,13.1
Shien,Aki,13.64
Shion,Aki,18.13
Sora,Aki,28.37
Subaru,Aki,16.15
Suisei,Aki,18.35
Temma,Aki,18.27
Towa,Aki,23.99
Watame,Aki,18.83
Aki,Amelia,34.09
Anya,Amelia,34.31
Aqua,Amelia,18.52
Aruran,Amelia,39.93
Astel,Amelia,32.98
Ayame,Amelia,17.99
AZki,Amelia,31.61
Botan,Amelia,25.02
Calli,Amelia,44.74
Choco,Amelia,28.67
Coco,Amelia,22.17
Flare,Amelia,21.83
Fubuki,Amelia,22.87
Gura,Amelia,35.03
Haato,Amelia,38.54
Ina,Amelia,50.24
Iofi,Amelia,32.72
Izuru,Amelia,19.52
Kanata,Amelia,24.76
Kiara,Amelia,47.37
Korone,Amelia,23.8
Lamy,Amelia,23.03
Luna,Amelia,25.46
Marine,Amelia,19.42
Matsuri,Amelia,26.94
Mel,Amelia,34.09
Miko,Amelia,21.61
Mio,Amelia,18.48
Miyabi,Amelia,18.76
Moona,Amelia,29.5
Nene,Amelia,26
Noel,Amelia,17.83
Oga,Amelia,22.15
Okayu,Amelia,18.51
Ollie,Amelia,34.27
Pekora,Amelia,19.59
Polka,Amelia,29.8
Reine,Amelia,36.65
Rikka,Amelia,19.72
Risu,Amelia,35.01
Roberu,Amelia,27.56
Roboco,Amelia,28.2
Rushia,Amelia,20.15
Shien,Amelia,21.62
Shion,Amelia,18.9
Sora,Amelia,37.17
Subaru,Amelia,18.42
Suisei,Amelia,22.66
Temma,Amelia,23.57
Towa,Amelia,24.78
Watame,Amelia,25.62
Aki,Anya,22.91
Amelia,Anya,9.73
Aqua,Anya,10.41
Aruran,Anya,19.69
Astel,Anya,18.63
Ayame,Anya,13.17
AZki,Anya,24.04
Botan,Anya,14.68
Calli,Anya,11.93
Choco,Anya,18.46
Coco,Anya,12.47
Flare,Anya,15.04
Fubuki,Anya,13.88
Gura,Anya,7.49
Haato,Anya,16.37
Ina,Anya,12.93
Iofi,Anya,34.99
Izuru,Anya,12.97
Kanata,Anya,16.21
Kiara,Anya,14.03
Korone,Anya,11
Lamy,Anya,15
Luna,Anya,16.13
Marine,Anya,11.46
Matsuri,Anya,16.5
Mel,Anya,24.55
Miko,Anya,12.89
Mio,Anya,14.56
Miyabi,Anya,12.39
Moona,Anya,24.5
Nene,Anya,16.34
Noel,Anya,11.2
Oga,Anya,16.92
Okayu,Anya,11.55
Ollie,Anya,32.87
Pekora,Anya,11.89
Polka,Anya,16.51
Reine,Anya,39
Rikka,Anya,14.26
Risu,Anya,29.38
Roberu,Anya,16.35
Roboco,Anya,17.95
Rushia,Anya,11.28
Shien,Anya,14.36
Shion,Anya,13.92
Sora,Anya,22.33
Subaru,Anya,11.47
Suisei,Anya,14.38
Temma,Anya,15.85
Towa,Anya,16.54
Watame,Anya,13.52
Aki,Aqua,40.73
Amelia,Aqua,12.75
Anya,Aqua,25.29
Aruran,Aqua,23.9
Astel,Aqua,24.34
Ayame,Aqua,47.36
AZki,Aqua,41.55
Botan,Aqua,36.77
Calli,Aqua,12.96
Choco,Aqua,45
Coco,Aqua,29.68
Flare,Aqua,48.74
Fubuki,Aqua,40.68
Gura,Aqua,10.38
Haato,Aqua,32.51
Ina,Aqua,15.29
Iofi,Aqua,23.95
Izuru,Aqua,17.11
Kanata,Aqua,46.84
Kiara,Aqua,18.33
Korone,Aqua,26.84
Lamy,Aqua,45.89
Luna,Aqua,45.22
Marine,Aqua,37.55
Matsuri,Aqua,42.45
Mel,Aqua,52.89
Miko,Aqua,38.29
Mio,Aqua,47.91
Miyabi,Aqua,16.34
Moona,Aqua,22.56
Nene,Aqua,46.03
Noel,Aqua,41.87
Oga,Aqua,27.69
Okayu,Aqua,40.25
Ollie,Aqua,20.39
Pekora,Aqua,30.94
Polka,Aqua,38.25
Reine,Aqua,21.16
Rikka,Aqua,21.94
Risu,Aqua,20.95
Roberu,Aqua,23.74
Roboco,Aqua,46.59
Rushia,Aqua,41.18
Shien,Aqua,19.13
Shion,Aqua,56.56
Sora,Aqua,36.87
Subaru,Aqua,40.28
Suisei,Aqua,42.91
Temma,Aqua,20.97
Towa,Aqua,50.57
Watame,Aqua,36.31
Aki,Aruran,10.92
Amelia,Aruran,4.1
Anya,Aruran,7.12
Aqua,Aruran,3.56
Astel,Aruran,41.36
Ayame,Aruran,4.34
AZki,Aruran,13.34
Botan,Aruran,5.53
Calli,Aruran,4.83
Choco,Aruran,8.51
Coco,Aruran,6.03
Flare,Aruran,7
Fubuki,Aruran,5.33
Gura,Aruran,2.85
Haato,Aruran,6.84
Ina,Aruran,6.13
Iofi,Aruran,7.83
Izuru,Aruran,33.26
Kanata,Aruran,7.07
Kiara,Aruran,5.76
Korone,Aruran,4.33
Lamy,Aruran,6.03
Luna,Aruran,6.93
Marine,Aruran,4.24
Matsuri,Aruran,6.73
Mel,Aruran,11.53
Miko,Aruran,4.61
Mio,Aruran,5.64
Miyabi,Aruran,48.37
Moona,Aruran,5.65
Nene,Aruran,7.07
Noel,Aruran,4.55
Oga,Aruran,37.41
Okayu,Aruran,4.18
Ollie,Aruran,6.18
Pekora,Aruran,3.6
Polka,Aruran,7.41
Reine,Aruran,7.3
Rikka,Aruran,30.46
Risu,Aruran,7.35
Roberu,Aruran,30.61
Roboco,Aruran,9.35
Rushia,Aruran,4.09
Shien,Aruran,35.04
Shion,Aruran,4.62
Sora,Aruran,10.88
Subaru,Aruran,4.74
Suisei,Aruran,5.74
Temma,Aruran,47.1
Towa,Aruran,7.33
Watame,Aruran,6.06
Aki,Astel,5.19
Amelia,Astel,1.7
Anya,Astel,3.39
Aqua,Astel,1.82
Aruran,Astel,20.8
Ayame,Astel,2.34
AZki,Astel,9.01
Botan,Astel,2.53
Calli,Astel,1.97
Choco,Astel,4.23
Coco,Astel,2.45
Flare,Astel,3.41
Fubuki,Astel,2.45
Gura,Astel,1.14
Haato,Astel,2.71
Ina,Astel,2.4
Iofi,Astel,3.67
Izuru,Astel,38.49
Kanata,Astel,3.25
Kiara,Astel,2.27
Korone,Astel,1.79
Lamy,Astel,2.85
Luna,Astel,3.67
Marine,Astel,1.79
Matsuri,Astel,3.26
Mel,Astel,6.34
Miko,Astel,2.07
Mio,Astel,2.65
Miyabi,Astel,47.63
Moona,Astel,2.49
Nene,Astel,3.47
Noel,Astel,2.15
Oga,Astel,27.91
Okayu,Astel,1.9
Ollie,Astel,2.79
Pekora,Astel,1.57
Polka,Astel,3.2
Reine,Astel,3.36
Rikka,Astel,28.28
Risu,Astel,3.36
Roberu,Astel,21.77
Roboco,Astel,4.59
Rushia,Astel,1.92
Shien,Astel,32.34
Shion,Astel,2.36
Sora,Astel,5.05
Subaru,Astel,1.96
Suisei,Astel,2.81
Temma,Astel,45.58
Towa,Astel,3.96
Watame,Astel,2.6
Aki,Ayame,17.42
Amelia,Ayame,3.76
Anya,Ayame,9.72
Aqua,Ayame,14.38
Aruran,Ayame,8.86
Astel,Ayame,9.49
AZki,Ayame,22.94
Botan,Ayame,14.97
Calli,Ayame,4.2
Choco,Ayame,20.29
Coco,Ayame,11.72
Flare,Ayame,20.03
Fubuki,Ayame,17.45
Gura,Ayame,3.21
Haato,Ayame,11.43
Ina,Ayame,5.06
Iofi,Ayame,9.25
Izuru,Ayame,7.87
Kanata,Ayame,18.26
Kiara,Ayame,6.01
Korone,Ayame,9.75
Lamy,Ayame,18.53
Luna,Ayame,17.17
Marine,Ayame,13.39
Matsuri,Ayame,18.41
Mel,Ayame,24.09
Miko,Ayame,13.25
Mio,Ayame,25.98
Miyabi,Ayame,7.45
Moona,Ayame,7.24
Nene,Ayame,18.43
Noel,Ayame,16.74
Oga,Ayame,14.38
Okayu,Ayame,17.57
Ollie,Ayame,7.24
Pekora,Ayame,9.8
Polka,Ayame,14.86
Reine,Ayame,7.58
Rikka,Ayame,9.8
Risu,Ayame,7.28
Roberu,Ayame,10.36
Roboco,Ayame,20.89
Rushia,Ayame,15.25
Shien,Ayame,7.96
Shion,Ayame,23.86
Sora,Ayame,15.54
Subaru,Ayame,15.72
Suisei,Ayame,19.98
Temma,Ayame,9.2
Towa,Ayame,21.4
Watame,Ayame,14.62
Aki,AZki,2.38
Amelia,AZki,0.38
Anya,AZki,1.03
Aqua,AZki,0.73
Aruran,AZki,1.57
Astel,AZki,2.11
Ayame,AZki,1.33
Botan,AZki,1.03
Calli,AZki,0.52
Choco,AZki,2.16
Coco,AZki,1.08
Flare,AZki,1.69
Fubuki,AZki,1.06
Gura,AZki,0.27
Haato,AZki,1.03
Ina,AZki,0.54
Iofi,AZki,1.32
Izuru,AZki,1.35
Kanata,AZki,1.39
Kiara,AZki,0.62
Korone,AZki,0.65
Lamy,AZki,1.22
Luna,AZki,1.72
Marine,AZki,0.84
Matsuri,AZki,1.47
Mel,AZki,3.31
Miko,AZki,0.96
Mio,AZki,1.92
Miyabi,AZki,1.48
Moona,AZki,0.79
Nene,AZki,1.35
Noel,AZki,1.05
Oga,AZki,1.76
Okayu,AZki,0.97
Ollie,AZki,0.81
Pekora,AZki,0.57
Polka,AZki,1.25
Reine,AZki,0.95
Rikka,AZki,1.55
Risu,AZki,1.08
Roberu,AZki,1.55
Roboco,AZki,2.41
Rushia,AZki,0.87
Shien,AZki,1.57
Shion,AZki,1.21
Sora,AZki,2.92
Subaru,AZki,0.94
Suisei,AZki,1.57
Temma,AZki,2.12
Towa,AZki,1.68
Watame,AZki,1.18
Aki,Botan,33.57
Amelia,Botan,9.7
Anya,Botan,20.08
Aqua,Botan,20.71
Aruran,Botan,20.9
Astel,Botan,19.01
Ayame,Botan,27.75
AZki,Botan,32.97
Calli,Botan,11.21
Choco,Botan,35.16
Coco,Botan,25.06
Flare,Botan,37.19
Fubuki,Botan,28.74
Gura,Botan,7.67
Haato,Botan,22.71
Ina,Botan,12.15
Iofi,Botan,18.86
Izuru,Botan,11.72
Kanata,Botan,32.99
Kiara,Botan,14.46
Korone,Botan,18.77
Lamy,Botan,44.33
Luna,Botan,30.97
Marine,Botan,22.88
Matsuri,Botan,26.37
Mel,Botan,40.48
Miko,Botan,25.03
Mio,Botan,37.59
Miyabi,Botan,13.67
Moona,Botan,17.72
Nene,Botan,39.58
Noel,Botan,29.12
Oga,Botan,24.96
Okayu,Botan,28.34
Ollie,Botan,16.66
Pekora,Botan,18.94
Polka,Botan,36.07
Reine,Botan,17.8
Rikka,Botan,16.99
Risu,Botan,16.74
Roberu,Botan,21.65
Roboco,Botan,36.51
Rushia,Botan,23.21
Shien,Botan,16.71
Shion,Botan,30.28
Sora,Botan,29.34
Subaru,Botan,28.73
Suisei,Botan,28.01
Temma,Botan,18.61
Towa,Botan,36.87
Watame,Botan,27.6
Aki,Calli,25.87
Amelia,Calli,27.55
Anya,Calli,25.91
Aqua,Calli,11.59
Aruran,Calli,29
Astel,Calli,23.49
Ayame,Calli,12.37
AZki,Calli,26.51
Botan,Calli,17.8
Choco,Calli,22.99
Coco,Calli,17.12
Flare,Calli,16.69
Fubuki,Calli,15.82
Gura,Calli,20.63
Haato,Calli,26.88
Ina,Calli,33.12
Iofi,Calli,23.49
Izuru,Calli,15.22
Kanata,Calli,17.31
Kiara,Calli,35.76
Korone,Calli,15.96
Lamy,Calli,15.4
Luna,Calli,17.38
Marine,Calli,14.64
Matsuri,Calli,20.31
Mel,Calli,23.78
Miko,Calli,14.26
Mio,Calli,13.71
Miyabi,Calli,14.46
Moona,Calli,19.68
Nene,Calli,17.39
Noel,Calli,12.9
Oga,Calli,16.87
Okayu,Calli,13.39
Ollie,Calli,26.97
Pekora,Calli,12.74
Polka,Calli,20.05
Reine,Calli,29.44
Rikka,Calli,16.07
Risu,Calli,24.61
Roberu,Calli,20.4
Roboco,Calli,19.97
Rushia,Calli,14.11
Shien,Calli,18.03
Shion,Calli,12.9
Sora,Calli,27.48
Subaru,Calli,12.99
Suisei,Calli,16.94
Temma,Calli,18.07
Towa,Calli,17.88
Watame,Calli,17.32
Aki,Choco,30.19
Amelia,Choco,5.48
Anya,Choco,12.44
Aqua,Choco,12.48
Aruran,Choco,15.85
Astel,Choco,15.64
Ayame,Choco,18.52
AZki,Choco,34.07
Botan,Choco,17.32
Calli,Choco,7.13
Coco,Choco,20.24
Flare,Choco,24.91
Fubuki,Choco,17.26
Gura,Choco,4.06
Haato,Choco,16.12
Ina,Choco,7.46
Iofi,Choco,12.77
Izuru,Choco,10.24
Kanata,Choco,22.23
Kiara,Choco,9.31
Korone,Choco,10.09
Lamy,Choco,23.21
Luna,Choco,25.2
Marine,Choco,14.15
Matsuri,Choco,20.47
Mel,Choco,42.05
Miko,Choco,15.26
Mio,Choco,25.34
Miyabi,Choco,13.08
Moona,Choco,9.81
Nene,Choco,21.96
Noel,Choco,19.87
Oga,Choco,18.53
Okayu,Choco,16.51
Ollie,Choco,10.03
Pekora,Choco,10.12
Polka,Choco,20.28
Reine,Choco,11.83
Rikka,Choco,13.51
Risu,Choco,10.39
Roberu,Choco,15.49
Roboco,Choco,31.97
Rushia,Choco,15.25
Shien,Choco,11.57
Shion,Choco,20.18
Sora,Choco,24.8
Subaru,Choco,18.7
Suisei,Choco,19.57
Temma,Choco,15.91
Towa,Choco,25.43
Watame,Choco,17.68
Aki,Coco,16.28
Amelia,Coco,3.3
Anya,Coco,6.54
Aqua,Coco,6.41
Aruran,Coco,8.75
Astel,Coco,7.07
Ayame,Coco,8.33
AZki,Coco,13.34
Botan,Coco,9.61
Calli,Coco,4.13
Choco,Coco,15.76
Flare,Coco,12.34
Fubuki,Coco,9.7
Gura,Coco,2.58
Haato,Coco,10.21
Ina,Coco,4.44
Iofi,Coco,6.06
Izuru,Coco,4.49
Kanata,Coco,14.75
Kiara,Coco,5.64
Korone,Coco,6.29
Lamy,Coco,11.71
Luna,Coco,12.86
Marine,Coco,8.8
Matsuri,Coco,9.9
Mel,Coco,15.87
Miko,Coco,9.25
Mio,Coco,13.8
Miyabi,Coco,5.63
Moona,Coco,5.35
Nene,Coco,11.11
Noel,Coco,10.06
Oga,Coco,10.55
Okayu,Coco,9.19
Ollie,Coco,5.58
Pekora,Coco,6.24
Polka,Coco,11.76
Reine,Coco,5.73
Rikka,Coco,6.69
Risu,Coco,5.13
Roberu,Coco,9.23
Roboco,Coco,14.3
Rushia,Coco,7.96
Shien,Coco,6.16
Shion,Coco,10.51
Sora,Coco,10.68
Subaru,Coco,10.15
Suisei,Coco,10.69
Temma,Coco,7.62
Towa,Coco,13.18
Watame,Coco,10.84
Aki,Flare,25.31
Amelia,Flare,4.53
Anya,Flare,11.02
Aqua,Flare,14.7
Aruran,Flare,14.17
Astel,Flare,13.73
Ayame,Flare,19.89
AZki,Flare,29.06
Botan,Flare,19.92
Calli,Flare,5.63
Choco,Flare,27.08
Coco,Flare,17.23
Fubuki,Flare,19.11
Gura,Flare,3.61
Haato,Flare,14.55
Ina,Flare,6.58
Iofi,Flare,11.17
Izuru,Flare,9.09
Kanata,Flare,26.31
Kiara,Flare,7.97
Korone,Flare,11.03
Lamy,Flare,26.44
Luna,Flare,22.96
Marine,Flare,19.27
Matsuri,Flare,19.48
Mel,Flare,34.47
Miko,Flare,17.63
Mio,Flare,29.5
Miyabi,Flare,10.81
Moona,Flare,10.03
Nene,Flare,23.86
Noel,Flare,25.92
Oga,Flare,19.39
Okayu,Flare,18.92
Ollie,Flare,8.73
Pekora,Flare,12.55
Polka,Flare,21.23
Reine,Flare,9.7
Rikka,Flare,12.02
Risu,Flare,9.34
Roberu,Flare,15.1
Roboco,Flare,28.53
Rushia,Flare,17.37
Shien,Flare,11.17
Shion,Flare,23.56
Sora,Flare,20.68
Subaru,Flare,20.66
Suisei,Flare,20.9
Temma,Flare,13.69
Towa,Flare,26.42
Watame,Flare,20.88
Aki,Fubuki,36.11
Amelia,Fubuki,9.52
Anya,Fubuki,20.38
Aqua,Fubuki,24.59
Aruran,Fubuki,21.64
Astel,Fubuki,19.75
Ayame,Fubuki,34.72
AZki,Fubuki,36.36
Botan,Fubuki,30.85
Calli,Fubuki,10.69
Choco,Fubuki,37.62
Coco,Fubuki,27.16
Flare,Fubuki,38.3
Gura,Fubuki,7.8
Haato,Fubuki,25.13
Ina,Fubuki,11.77
Iofi,Fubuki,18.95
Izuru,Fubuki,14.29
Kanata,Fubuki,37.15
Kiara,Fubuki,14.42
Korone,Fubuki,21.08
Lamy,Fubuki,34.83
Luna,Fubuki,35.21
Marine,Fubuki,26.56
Matsuri,Fubuki,33.39
Mel,Fubuki,42.27
Miko,Fubuki,28.12
Mio,Fubuki,45.52
Miyabi,Fubuki,16.49
Moona,Fubuki,16.57
Nene,Fubuki,33.59
Noel,Fubuki,30.53
Oga,Fubuki,31.33
Okayu,Fubuki,33.35
Ollie,Fubuki,16.52
Pekora,Fubuki,20.64
Polka,Fubuki,31.24
Reine,Fubuki,17.17
Rikka,Fubuki,20.43
Risu,Fubuki,16.91
Roberu,Fubuki,23.16
Roboco,Fubuki,40.38
Rushia,Fubuki,27.71
Shien,Fubuki,18.65
Shion,Fubuki,36.14
Sora,Fubuki,31.43
Subaru,Fubuki,32.43
Suisei,Fubuki,34.43
Temma,Fubuki,21.98
Towa,Fubuki,41.49
Watame,Fubuki,28.2
Aki,Gura,28.04
Amelia,Gura,40.45
Anya,Gura,30.52
Aqua,Gura,17.4
Aruran,Gura,32.04
Astel,Gura,25.48
Ayame,Gura,17.75
AZki,Gura,26
Botan,Gura,22.85
Calli,Gura,38.69
Choco,Gura,24.56
Coco,Gura,20.03
Flare,Gura,20.05
Fubuki,Gura,21.64
Haato,Gura,33.44
Ina,Gura,43.43
Iofi,Gura,28.68
Izuru,Gura,16.73
Kanata,Gura,22.62
Kiara,Gura,41.38
Korone,Gura,22.65
Lamy,Gura,20.85
Luna,Gura,23.06
Marine,Gura,18.8
Matsuri,Gura,24.71
Mel,Gura,28.35
Miko,Gura,20.3
Mio,Gura,17.27
Miyabi,Gura,15.99
Moona,Gura,25.81
Nene,Gura,22.77
Noel,Gura,17.2
Oga,Gura,19.22
Okayu,Gura,18.03
Ollie,Gura,30.53
Pekora,Gura,18.71
Polka,Gura,25.61
Reine,Gura,31.59
Rikka,Gura,17.5
Risu,Gura,28.82
Roberu,Gura,23.07
Roboco,Gura,24.69
Rushia,Gura,19.44
Shien,Gura,18.55
Shion,Gura,18.06
Sora,Gura,30.57
