from,to,value
Aki,Aki,
Ao,Aki,8.95
Ayame,Aki,11.71
AZki,Aki,8.84
Botan,Aki,13.16
Chihaya,Aki,7.55
Chloe,Aki,8.67
Choco,Aki,23.13
Flare,Aki,14.02
Fubuki,Aki,13.08
Haato,Aki,17.4
Hajime,Aki,7.5
Iroha,Aki,10.73
Kanade,Aki,9.4
Kanata,Aki,8.62
Korone,Aki,7.37
Koyori,Aki,7.41
Lamy,Aki,9.83
Laplus,Aki,12.34
Lui,Aki,10.44
Luna,Aki,10.52
Marine,Aki,7.89
Matsuri,Aki,16.9
Miko,Aki,6.98
Mio,Aki,14.88
Nene,Aki,11.91
Niko,Aki,7.27
Noel,Aki,9.69
Okayu,Aki,9.19
Pekora,Aki,6.23
Polka,Aki,12.39
Raden,Aki,7.48
Riona,Aki,9.3
Ririka,Aki,10.62
Roboco,Aki,21.67
Shion,Aki,10.05
Sora,Aki,16.92
Su,Aki,7.73
Subaru,Aki,6.68
Suisei,Aki,8.65
Towa,Aki,13.81
Vivi,Aki,7.63
Watame,Aki,9.63
Aki,Ao,11.04
Ayame,Ao,8.66
AZki,Ao,8.13
Botan,Ao,12.29
Chihaya,Ao,15.89
Chloe,Ao,11.88
Choco,Ao,17.08
Flare,Ao,12.67
Fubuki,Ao,9.6
Haato,Ao,11.48
Hajime,Ao,19.94
Iroha,Ao,14.3
Kanade,Ao,23.9
Kanata,Ao,10.34
Korone,Ao,10.52
Koyori,Ao,8.93
Lamy,Ao,12.36
Laplus,Ao,18.05
Lui,Ao,13.62
Luna,Ao,10.47
Marine,Ao,16.04
Matsuri,Ao,16.73
Miko,Ao,9.43
Mio,Ao,12.89
Nene,Ao,13.79
Niko,Ao,18.24
Noel,Ao,14.66
Okayu,Ao,10.84
Pekora,Ao,9.09
Polka,Ao,13.54
Raden,Ao,18.16
Riona,Ao,19.18
Ririka,Ao,16.81
Roboco,Ao,17.76
Shion,Ao,11.65
Sora,Ao,9.9
Su,Ao,17.26
Subaru,Ao,9.51
Suisei,Ao,10.56
Towa,Ao,13.02
Vivi,Ao,15.72
Watame,Ao,9.4
Aki,Ayame,3.43
Ao,Ayame,2.06
AZki,Ayame,2.29
Botan,Ayame,3.23
Chihaya,Ayame,2.25
Chloe,Ayame,4.16
Choco,Ayame,7.35
Flare,Ayame,3.95
Fubuki,Ayame,3.12
Haato,Ayame,3.76
Hajime,Ayame,2.24
Iroha,Ayame,3.7
Kanade,Ayame,4.22
Kanata,Ayame,2.39
Korone,Ayame,2.37
Koyori,Ayame,1.88
Lamy,Ayame,2.61
Laplus,Ayame,6.7
Lui,Ayame,3.91
Luna,Ayame,2.46
Marine,Ayame,2.36
Matsuri,Ayame,4.94
Miko,Ayame,1.84
Mio,Ayame,4.23
Nene,Ayame,2.85
Niko,Ayame,2.12
Noel,Ayame,2.44
Okayu,Ayame,2.41
Pekora,Ayame,1.95
Polka,Ayame,2.84
Raden,Ayame,2.17
Riona,Ayame,2.99
Ririka,Ayame,2.35
Roboco,Ayame,5.39
Shion,Ayame,5.16
Sora,Ayame,2.38
Su,Ayame,2.43
Subaru,Ayame,1.76
Suisei,Ayame,3.49
Towa,Ayame,6.71
Vivi,Ayame,2.34
Watame,Ayame,2.47
Aki,AZki,24.43
Ao,AZki,18.21
Ayame,AZki,21.59
Botan,AZki,19.32
Chihaya,AZki,17.15
Chloe,AZki,25.61
Choco,AZki,26.93
Flare,AZki,23.41
Fubuki,AZki,17.61
Haato,AZki,18.54
Hajime,AZki,16.61
Iroha,AZki,24.33
Kanade,AZki,19.79
Kanata,AZki,43.18
Korone,AZki,19.52
