from,to,value
Aruran,Aruran,
Astel,Aruran,24.34
Fuma,Aruran,31.27
Gamma,Aruran,28.07
Izuru,Aruran,28
Miyabi,Aruran,39.35
Oga,Aruran,25.21
Rikka,Aruran,22.9
Rio,Aruran,34.03
Roberu,Aruran,15.99
Shien,Aruran,34.7
Temma,Aruran,40.53
Uyu,Aruran,22.7
Aruran,Astel,13.92
Fuma,Astel,27.24
Gamma,Astel,12.19
Izuru,Astel,31.2
Miyabi,Astel,24.06
Oga,Astel,10.05
Rikka,Astel,11.96
Rio,Astel,23.33
Roberu,Astel,6.31
Shien,Astel,16.09
Temma,Astel,20
Uyu,Astel,14.04
Aruran,Fuma,27.56
Astel,Fuma,42
Gamma,Fuma,27.17
Izuru,Fuma,34
Miyabi,Fuma,34.59
Oga,Fuma,17.79
Rikka,Fuma,21.12
Rio,Fuma,37.08
Roberu,Fuma,11.94
Shien,Fuma,33.44
Temma,Fuma,31.47
Uyu,Fuma,26.17
Aruran,Gamma,38.34
Astel,Gamma,29.12
Fuma,Gamma,42.11
Izuru,Gamma,32
Miyabi,Gamma,35.09
Oga,Gamma,26.52
Rikka,Gamma,26.21
Rio,Gamma,39.86
Roberu,Gamma,22.41
Shien,Gamma,37.85
Temma,Gamma,35.73
Uyu,Gamma,31.8
Aruran,Izuru,9.55
Astel,Izuru,18.62
Fuma,Izuru,13.16
Gamma,Izuru,7.99
Miyabi,Izuru,22.06
Oga,Izuru,8.73
Rikka,Izuru,10.94
Rio,Izuru,12.22
Roberu,Izuru,4.16
Shien,Izuru,13.25
Temma,Izuru,18.4
Uyu,Izuru,7.71
Aruran,Miyabi,21.42
Astel,Miyabi,22.91
Fuma,Miyabi,21.36
Gamma,Miyabi,13.99
Izuru,Miyabi,35.2
Oga,Miyabi,15.49
Rikka,Miyabi,20.1
Rio,Miyabi,21.81
Roberu,Miyabi,6.94
Shien,Miyabi,25.55
Temma,Miyabi,44.53
Uyu,Miyabi,14.3
Aruran,Oga,20.87
Astel,Oga,14.56
Fuma,Oga,16.72
Gamma,Oga,16.08
Izuru,Oga,21.2
Miyabi,Oga,23.56
Rikka,Oga,17.56
Rio,Oga,19.03
Roberu,Oga,11.15
Shien,Oga,43.53
Temma,Oga,20.27
Uyu,Oga,11.01
Aruran,Rikka,12.28
Astel,Rikka,11.22
Fuma,Rikka,12.85
Gamma,Rikka,10.29
Izuru,Rikka,17.2
Miyabi,Rikka,19.8
Oga,Rikka,11.37
Rio,Rikka,14.17
Roberu,Rikka,5.63
Shien,Rikka,22.71
Temma,Rikka,17.6
Uyu,Rikka,9.45
Aruran,Rio,33.42
Astel,Rio,40.1
Fuma,Rio,41.33
Gamma,Rio,28.67
Izuru,Rio,35.2
Miyabi,Rio,39.35
Oga,Rio,22.57
Rikka,Rio,25.95
Roberu,Rio,13.73
Shien,Rio,40.38
Temma,Rio,34.93
Uyu,Rio,31.2
Aruran,Roberu,41.47
Astel,Roberu,28.64
Fuma,Roberu,35.14
Gamma,Roberu,42.56
Izuru,Roberu,31.6
Miyabi,Roberu,33.08
Oga,Roberu,34.93
Rikka,Roberu,27.23
Rio,Roberu,36.25
Shien,Roberu,41.96
Temma,Roberu,34.13
Uyu,Roberu,25.74
Aruran,Shien,15.01
Astel,Shien,12.17
Fuma,Shien,16.41
Gamma,Shien,11.99
Izuru,Shien,16.8
Miyabi,Shien,20.3
Oga,Shien,22.73
Rikka,Shien,18.32
Rio,Shien,17.78
Roberu,Shien,7
Temma,Shien,18.93
Uyu,Shien,10.31
Aruran,Temma,20.74
Astel,Temma,17.9
Fuma,Temma,18.27
Gamma,Temma,13.39
Izuru,Temma,27.6
Miyabi,Temma,41.85
Oga,Temma,12.52
Rikka,Temma,16.79
Rio,Temma,18.19
Roberu,Temma,6.73
Shien,Temma,22.4
Uyu,Temma,12.74
Aruran,Uyu,35.74
Astel,Uyu,38.66
Fuma,Uyu,46.75
Gamma,Uyu,36.66
Izuru,Uyu,35.6
Miyabi,Uyu,41.35
Oga,Uyu,20.92
Rikka,Uyu,27.74
Rio,Uyu,50
Roberu,Uyu,15.62
Shien,Uyu,37.54
Temma,Uyu,39.2
