from,to,value
Aki,Aki,
Ao,Aki,17.84
Aqua,Aki,17.94
Ayame,Aki,13.04
AZki,Aki,17.41
Botan,Aki,23.72
Chloe,Aki,14.73
Choco,Aki,26.36
Flare,Aki,21.88
Fubuki,Aki,13.63
Haato,Aki,20.8
Hajime,Aki,14.88
Iroha,Aki,14.3
Kanade,Aki,12.2
Kanata,Aki,16.12
Korone,Aki,17.66
Koyori,Aki,14.28
Lamy,Aki,15.83
Laplus,Aki,14.39
Lui,Aki,18.8
Luna,Aki,17.96
Marine,Aki,14.3
Matsuri,Aki,31.55
Mel,Aki,36.39
Miko,Aki,14.16
Mio,Aki,17.89
Nene,Aki,17.88
Noel,Aki,16
Okayu,Aki,16.29
Pekora,Aki,11.59
Polka,Aki,18.55
Raden,Aki,15.07
Ririka,Aki,17.23
Roboco,Aki,28.53
Shion,Aki,18.74
Sora,Aki,18.7
Subaru,Aki,13.1
Suisei,Aki,14.31
Towa,Aki,22.5
Watame,Aki,15.48
Aki,Ao,12.34
Aqua,Ao,11.62
Ayame,Ao,11.22
AZki,Ao,13.1
Botan,Ao,14.96
Chloe,Ao,16.65
Choco,Ao,27.4
Flare,Ao,14.37
Fubuki,Ao,10.83
Haato,Ao,18.68
Hajime,Ao,32.95
Iroha,Ao,14.76
Kanade,Ao,19.87
Kanata,Ao,13.75
Korone,Ao,11.6
Koyori,Ao,11.64
Lamy,Ao,13.67
Laplus,Ao,15.9
Lui,Ao,15.53
Luna,Ao,10.81
Marine,Ao,11.44
Matsuri,Ao,20.84
Mel,Ao,22.72
Miko,Ao,11.63
Mio,Ao,15.05
Nene,Ao,15.77
Noel,Ao,15.04
Okayu,Ao,13.77
Pekora,Ao,8.61
Polka,Ao,18.68
Raden,Ao,24.79
Ririka,Ao,23.73
Roboco,Ao,21.91
Shion,Ao,14.65
Sora,Ao,14.27
Subaru,Ao,11.25
Suisei,Ao,11.97
Towa,Ao,15.91
Watame,Ao,11.6
Aki,Aqua,13.22
Ao,Aqua,12.37
Ayame,Aqua,25.58
AZki,Aqua,16.05
Botan,Aqua,12.03
Chloe,Aqua,23.19
Choco,Aqua,20.42
Flare,Aqua,16.81
Fubuki,Aqua,14.35
Haato,Aqua,18.64
Hajime,Aqua,16.98
Iroha,Aqua,14.87
Kanade,Aqua,16.69
Kanata,Aqua,17.45
Korone,Aqua,16.86
Koyori,Aqua,13.29
Lamy,Aqua,19.24
Laplus,Aqua,16.27
Lui,Aqua,13.1
Luna,Aqua,14.8
Marine,Aqua,19.97
Matsuri,Aqua,20.28
Mel,Aqua,20.08
Miko,Aqua,13.95
Mio,Aqua,17.51
Nene,Aqua,16.8
Noel,Aqua,17.14
Okayu,Aqua,17.88
Pekora,Aqua,13.53
Polka,Aqua,16.69
Raden,Aqua,13.08
Ririka,Aqua,13.67
Roboco,Aqua,19.24
Shion,Aqua,33.36
Sora,Aqua,16.33
Subaru,Aqua,11.4
Suisei,Aqua,18.07
Towa,Aqua,19.83
Watame,Aqua,13.63
Aki,Ayame,3.78
Ao,Ayame,4.7
Aqua,Ayame,10.07
AZki,Ayame,7.19
Botan,Ayame,5.43
Chloe,Ayame,10.12
Choco,Ayame,11.62
Flare,Ayame,7.71
Fubuki,Ayame,6.35
Haato,Ayame,6.67
Hajime,Ayame,7.01
Iroha,Ayame,6.91
Kanade,Ayame,6.35
Kanata,Ayame,6.4
Korone,Ayame,5.8
Koyori,Ayame,4.71
Lamy,Ayame,7.04
Laplus,Ayame,10.44
Lui,Ayame,4.97
Luna,Ayame,5.34
Marine,Ayame,5.23
Matsuri,Ayame,7.83
Mel,Ayame,8.16
Miko,Ayame,4.38
Mio,Ayame,10.78
Nene,Ayame,6.4
Noel,Ayame,5.62
Okayu,Ayame,5.6
Pekora,Ayame,3.74
Polka,Ayame,7.41
Raden,Ayame,5.49
Ririka,Ayame,4.56
Roboco,Ayame,8.29
Shion,Ayame,15.07
Sora,Ayame,7.31
Subaru,Ayame,3.78
Suisei,Ayame,6.57
Towa,Ayame,8.73
Watame,Ayame,6.31
Aki,AZki,17.92
Ao,AZki,19.49
Aqua,AZki,22.43
Ayame,AZki,25.52
Botan,AZki,23.58
Chloe,AZki,27.54
Choco,AZki,39.11
Flare,AZki,29.43
Fubuki,AZki,19.76
Haato,AZki,26.52
Hajime,AZki,24.81
Iroha,AZki,27.78
Kanade,AZki,22.04
Kanata,AZki,25.16
Korone,AZki,19.03
Koyori,AZki,21.47
Lamy,AZki,25.95
Laplus,AZki,20.51
Lui,AZki,22.36
