from,to,value
Aki,Aki,
Aqua,Aki,10.74
Ayame,Aki,10.93
AZki,Aki,22.9
Botan,Aki,14.08
Chloe,Aki,10.79
Choco,Aki,25.15
Flare,Aki,16.04
Fubuki,Aki,11.49
Haato,Aki,14.07
Iroha,Aki,15.31
Kanata,Aki,11.9
Korone,Aki,12.77
Koyori,Aki,10.95
Lamy,Aki,12.18
Lui,Aki,15.25
Luna,Aki,18.22
Marine,Aki,11.31
Matsuri,Aki,15.23
Mel,Aki,26.85
Miko,Aki,8.71
Mio,Aki,14.13
Nene,Aki,13.01
Noel,Aki,14.47
Okayu,Aki,11.68
Pekora,Aki,7.03
Polka,Aki,14.92
Roboco,Aki,22.26
Shion,Aki,15.32
Sora,Aki,19.92
Subaru,Aki,9.61
Suisei,Aki,9.76
Towa,Aki,11.93
Watame,Aki,13.24
Aki,Aqua,28.18
Ayame,Aqua,26.57
AZki,Aqua,37.33
Botan,Aqua,20.59
Chloe,Aqua,25.14
Choco,Aqua,33.52
Flare,Aqua,24.67
Fubuki,Aqua,22.01
Haato,Aqua,20.27
Iroha,Aqua,31.35
Kanata,Aqua,24.69
Korone,Aqua,22.39
Koyori,Aqua,22.32
Lamy,Aqua,23.98
Lui,Aqua,25.7
Luna,Aqua,29.72
Marine,Aqua,24.91
Matsuri,Aqua,29.56
Mel,Aqua,32.73
Miko,Aqua,19.21
Mio,Aqua,26.13
Nene,Aqua,23.52
Noel,Aqua,26.33
Okayu,Aqua,21.2
Pekora,Aqua,16.43
Polka,Aqua,26.35
Roboco,Aqua,29.53
Shion,Aqua,43.18
Sora,Aqua,28.3
Subaru,Aqua,19.42
Suisei,Aqua,24.35
Towa,Aqua,28.13
Watame,Aqua,23.31
Aki,Ayame,31.64
Aqua,Ayame,29.3
AZki,Ayame,42.78
Botan,Ayame,25.91
Chloe,Ayame,24.52
Choco,Ayame,37.36
Flare,Ayame,25.93
Fubuki,Ayame,23.56
Haato,Ayame,22.61
Iroha,Ayame,32.8
Kanata,Ayame,22.89
Korone,Ayame,22.43
Koyori,Ayame,21.33
Lamy,Ayame,23.98
Lui,Ayame,28.42
