from,to,value
Aki,Aki,
Amelia,Aki,1.02
Anya,Aki,5.22
Aqua,Aki,3.07
Aruran,Aki,2.25
Astel,Aki,1.56
Ayame,Aki,1.37
AZki,Aki,9.73
Baelz,Aki,1.68
Botan,Aki,4.69
Calli,Aki,1
Chloe,Aki,4.02
Choco,Aki,10.53
Fauna,Aki,1.15
Flare,Aki,5.64
Fubuki,Aki,2.86
Gura,Aki,0.59
Haato,Aki,4.04
Ina,Aki,1.11
Iofi,Aki,1.26
Iroha,Aki,2.7
IRyS,Aki,1.49
Izuru,Aki,2.1
Kanata,Aki,3.65
Kiara,Aki,1.8
Korone,Aki,4.11
Koyori,Aki,3.65
Kronii,Aki,1.02
Lamy,Aki,3.37
Laplus,Aki,3.7
Lui,Aki,4
Luna,Aki,5.39
Marine,Aki,2.5
Matsuri,Aki,5.03
Mel,Aki,9.98
Miko,Aki,2.7
Mio,Aki,5.09
Miyabi,Aki,2.05
Moona,Aki,0.87
Mumei,Aki,0.94
Nene,Aki,5.08
Noel,Aki,3.62
Oga,Aki,1.82
Okayu,Aki,2.47
Ollie,Aki,1.06
Pekora,Aki,1.68
Polka,Aki,4.42
Reine,Aki,1.38
Rikka,Aki,1.1
Risu,Aki,1.7
Roberu,Aki,2.6
Roboco,Aki,7.8
Rushia,Aki,2.41
Sana,Aki,2.21
Shien,Aki,0.2
Shion,Aki,2.97
Sora,Aki,8.22
Subaru,Aki,2.53
Suisei,Aki,2.99
Temma,Aki,1.01
Towa,Aki,4.72
Watame,Aki,4.07
Aki,Amelia,5.28
Anya,Amelia,10.44
Aqua,Amelia,3.17
Aruran,Amelia,2.5
Astel,Amelia,3.7
Ayame,Amelia,1.83
AZki,Amelia,9.09
Baelz,Amelia,25.29
Botan,Amelia,4.25
Calli,Amelia,19.22
Chloe,Amelia,3.39
Choco,Amelia,4.39
Fauna,Amelia,24.77
Flare,Amelia,3.11
Fubuki,Amelia,2.85
Gura,Amelia,22.74
Haato,Amelia,13.9
Ina,Amelia,21.43
Iofi,Amelia,3.59
Iroha,Amelia,5.41
IRyS,Amelia,18.35
Izuru,Amelia,0.84
Kanata,Amelia,2.25
Kiara,Amelia,20.42
Korone,Amelia,4.64
Koyori,Amelia,3.84
Kronii,Amelia,21.23
Lamy,Amelia,2.12
Laplus,Amelia,4.88
Lui,Amelia,5.33
Luna,Amelia,4.58
Marine,Amelia,2.49
Matsuri,Amelia,3.58
Mel,Amelia,4.71
Miko,Amelia,3.87
Mio,Amelia,3.15
Miyabi,Amelia,1.37
Moona,Amelia,4.27
Mumei,Amelia,23.66
Nene,Amelia,3.94
Noel,Amelia,2.16
Oga,Amelia,0.73
Okayu,Amelia,2.25
Ollie,Amelia,9.09
Pekora,Amelia,2.56
Polka,Amelia,4.15
Reine,Amelia,12
Rikka,Amelia,1.99
Risu,Amelia,6.62
Roberu,Amelia,3.66
Roboco,Amelia,10.48
Rushia,Amelia,2.84
Sana,Amelia,24.52
Shien,Amelia,2
Shion,Amelia,2.99
Sora,Amelia,4.73
Subaru,Amelia,2.19
Suisei,Amelia,4.36
Temma,Amelia,2.46
Towa,Amelia,5.1
Watame,Amelia,5.21
Aki,Anya,3.09
Amelia,Anya,1.2
Aqua,Anya,0.94
Aruran,Anya,0.75
Astel,Anya,0.78
Ayame,Anya,0.91
AZki,Anya,4.63
Baelz,Anya,1.63
Botan,Anya,1.21
Calli,Anya,1.13
Chloe,Anya,0.95
Choco,Anya,2.2
Fauna,Anya,1.21
Flare,Anya,1.34
Fubuki,Anya,0.67
Gura,Anya,0.79
Haato,Anya,1.41
Ina,Anya,1.08
Iofi,Anya,12.57
Iroha,Anya,1.35
IRyS,Anya,1.79
Izuru,Anya,0.42
Kanata,Anya,0.77
Kiara,Anya,1.52
Korone,Anya,1.23
Koyori,Anya,0.96
Kronii,Anya,1.11
Lamy,Anya,0.8
Laplus,Anya,0.84
Lui,Anya,1.33
Luna,Anya,1.66
Marine,Anya,0.67
Matsuri,Anya,1.62
Mel,Anya,1.87
Miko,Anya,0.8
Mio,Anya,1.5
Miyabi,Anya,1.54
Moona,Anya,7.18
Mumei,Anya,1.31
Nene,Anya,1.19
Noel,Anya,0.77
Oga,Anya,0.91
Okayu,Anya,0.83
Ollie,Anya,4.05
Pekora,Anya,0.52
Polka,Anya,1.49
Reine,Anya,5.84
Rikka,Anya,0.44
Risu,Anya,8.23
Roberu,Anya,1.26
Roboco,Anya,2.68
Rushia,Anya,0.84
Sana,Anya,2.17
Shien,Anya,0.2
Shion,Anya,0.99
Sora,Anya,2.49
Subaru,Anya,0.7
Suisei,Anya,0.99
Temma,Anya,0.29
Towa,Anya,1.81
Watame,Anya,1.22
Aki,Aqua,11.75
Amelia,Aqua,2.36
Anya,Aqua,6.06
Aruran,Aqua,3.59
Astel,Aqua,3.31
Ayame,Aqua,18.26
AZki,Aqua,14.35
Baelz,Aqua,3.27
Botan,Aqua,9.13
Calli,Aqua,1.5
Chloe,Aqua,14.07
Choco,Aqua,13.37
Fauna,Aqua,1.95
Flare,Aqua,15.44
Fubuki,Aqua,9.17
Gura,Aqua,1.52
Haato,Aqua,9.84
Ina,Aqua,1.58
Iofi,Aqua,1.8
Iroha,Aqua,26.35
IRyS,Aqua,2.59
Izuru,Aqua,2.94
Kanata,Aqua,11.5
Kiara,Aqua,3.4
Korone,Aqua,13.34
Koyori,Aqua,19
Kronii,Aqua,2.1
Lamy,Aqua,10.46
Laplus,Aqua,21.21
Lui,Aqua,17.56
Luna,Aqua,10.27
Marine,Aqua,9.45
Matsuri,Aqua,13.52
Mel,Aqua,15.54
Miko,Aqua,9.73
Mio,Aqua,14.14
Miyabi,Aqua,2.73
Moona,Aqua,1.65
Mumei,Aqua,2.48
Nene,Aqua,19.05
Noel,Aqua,10.35
Oga,Aqua,4.74
Okayu,Aqua,9.25
Ollie,Aqua,1.53
Pekora,Aqua,7.47
Polka,Aqua,11.93
Reine,Aqua,1.77
Rikka,Aqua,2.65
Risu,Aqua,2.14
Roberu,Aqua,4.59
Roboco,Aqua,11.15
Rushia,Aqua,11.75
Sana,Aqua,2.06
Shien,Aqua,1.4
Shion,Aqua,18.98
Sora,Aqua,12.4
Subaru,Aqua,8.61
Suisei,Aqua,15.49
Temma,Aqua,1.88
Towa,Aqua,12.01
Watame,Aqua,7.22
Aki,Aruran,2.69
Amelia,Aruran,0.58
Anya,Aruran,1.52
Aqua,Aruran,1.12
Astel,Aruran,29.43
Ayame,Aruran,2.28
AZki,Aruran,3.03
Baelz,Aruran,0.85
Botan,Aruran,1.66
Calli,Aruran,0.59
Chloe,Aruran,1.16
Choco,Aruran,2.59
Fauna,Aruran,0.41
Flare,Aruran,1.75
Fubuki,Aruran,1.44
Gura,Aruran,0.36
Haato,Aruran,1.07
Ina,Aruran,0.51
Iofi,Aruran,0.54
Iroha,Aruran,1.35
IRyS,Aruran,0.65
Izuru,Aruran,55.04
Kanata,Aruran,1.13
Kiara,Aruran,0.6
Korone,Aruran,1.07
Koyori,Aruran,2.3
Kronii,Aruran,0.53
Lamy,Aruran,1.38
Laplus,Aruran,2.19
Lui,Aruran,2.22
Luna,Aruran,2.07
Marine,Aruran,0.94
Matsuri,Aruran,3.85
Mel,Aruran,1.58
Miko,Aruran,0.93
Mio,Aruran,1.37
Miyabi,Aruran,51.37
Moona,Aruran,0.58
Mumei,Aruran,0.44
Nene,Aruran,1.65
Noel,Aruran,1.15
Oga,Aruran,42.44
Okayu,Aruran,1.17
Ollie,Aruran,1.12
Pekora,Aruran,0.84
Polka,Aruran,1.84
Reine,Aruran,0.69
Rikka,Aruran,58.28
Risu,Aruran,0.93
Roberu,Aruran,22.44
Roboco,Aruran,2.44
Rushia,Aruran,0.89
Sana,Aruran,0.92
Shien,Aruran,38.12
Shion,Aruran,1.26
Sora,Aruran,2.04
Subaru,Aruran,1.1
Suisei,Aruran,1.37
Temma,Aruran,51.88
Towa,Aruran,1.47
Watame,Aruran,1.3
Aki,Astel,1.59
Amelia,Astel,0.73
Anya,Astel,1.35
Aqua,Astel,0.88
Aruran,Astel,25.21
Ayame,Astel,0.46
AZki,Astel,1.91
Baelz,Astel,0.83
Botan,Astel,0.94
Calli,Astel,0.63
Chloe,Astel,0.42
Choco,Astel,1.65
Fauna,Astel,0.58
Flare,Astel,0.91
Fubuki,Astel,0.73
Gura,Astel,0.41
Haato,Astel,0.93
Ina,Astel,0.68
Iofi,Astel,0.54
Iroha,Astel,0
IRyS,Astel,0.77
Izuru,Astel,52.52
Kanata,Astel,0.61
Kiara,Astel,0.67
Korone,Astel,0.69
Koyori,Astel,0.38
Kronii,Astel,0.6
Lamy,Astel,0.69
Laplus,Astel,0.51
Lui,Astel,0.44
Luna,Astel,1.48
Marine,Astel,0.48
Matsuri,Astel,4.64
Mel,Astel,1.22
Miko,Astel,0.63
Mio,Astel,0.71
Miyabi,Astel,33.96
Moona,Astel,0.87
Mumei,Astel,0.57
Nene,Astel,1.24
Noel,Astel,0.65
Oga,Astel,19.85
Okayu,Astel,0.67
Ollie,Astel,1.74
Pekora,Astel,0.51
Polka,Astel,1.27
Reine,Astel,1.26
Rikka,Astel,35.1
Risu,Astel,0.83
Roberu,Astel,14.18
Roboco,Astel,1.91
Rushia,Astel,0.68
Sana,Astel,0.94
Shien,Astel,23.75
Shion,Astel,1.01
Sora,Astel,1.15
Subaru,Astel,0.59
Suisei,Astel,0.81
Temma,Astel,31.5
Towa,Astel,2
Watame,Astel,0.73
Aki,Ayame,0.3
Amelia,Ayame,0.08
Anya,Ayame,0.34
Aqua,Ayame,1.04
Aruran,Ayame,0.42
Astel,Ayame,0.1
AZki,Ayame,1.75
Baelz,Ayame,0.14
Botan,Ayame,0.36
Calli,Ayame,0.09
Chloe,Ayame,0.95
Choco,Ayame,0.5
Fauna,Ayame,0.13
Flare,Ayame,0.56
Fubuki,Ayame,0.71
Gura,Ayame,0.04
Haato,Ayame,0.49
Ina,Ayame,0.08
Iofi,Ayame,0.18
Iroha,Ayame,0.68
IRyS,Ayame,0.07
Izuru,Ayame,0.42
Kanata,Ayame,0.36
Kiara,Ayame,0.1
Korone,Ayame,0.69
Koyori,Ayame,0.96
Kronii,Ayame,0.07
Lamy,Ayame,0.59
Laplus,Ayame,0.84
Lui,Ayame,0.44
Luna,Ayame,0.3
Marine,Ayame,0.41
Matsuri,Ayame,0.45
Mel,Ayame,0.37
Miko,Ayame,0.36
Mio,Ayame,0.92
Miyabi,Ayame,0
Moona,Ayame,0.19
Mumei,Ayame,0.12
Nene,Ayame,0.6
Noel,Ayame,0.44
Oga,Ayame,0.55
Okayu,Ayame,0.54
Ollie,Ayame,0.06
Pekora,Ayame,0.3
Polka,Ayame,0.54
Reine,Ayame,0.08
Rikka,Ayame,0.66
Risu,Ayame,0.15
Roberu,Ayame,0.13
Roboco,Ayame,0.48
Rushia,Ayame,0.54
Sana,Ayame,0.06
Shien,Ayame,0.2
Shion,Ayame,0.76
Sora,Ayame,0.4
Subaru,Ayame,0.44
Suisei,Ayame,0.7
Temma,Ayame,0
Towa,Ayame,0.45
Watame,Ayame,0.39
Aki,AZki,6.08
Amelia,AZki,1.1
Anya,AZki,4.88
Aqua,AZki,2.34
Aruran,AZki,1.59
Astel,AZki,1.17
Ayame,AZki,5.02
Baelz,AZki,1.27
Botan,AZki,1.88
Calli,AZki,0.68
Chloe,AZki,2.12
Choco,AZki,3.79
Fauna,AZki,0.82
Flare,AZki,2.71
Fubuki,AZki,1.52
Gura,AZki,0.48
Haato,AZki,2.92
Ina,AZki,0.72
Iofi,AZki,1.26
Iroha,AZki,4.05
IRyS,AZki,1.14
Izuru,AZki,0
Kanata,AZki,1.79
Kiara,AZki,1
Korone,AZki,2.4
Koyori,AZki,3.07
Kronii,AZki,0.76
Lamy,AZki,1.97
Laplus,AZki,3.2
Lui,AZki,2.89
Luna,AZki,2.25
Marine,AZki,1.25
Matsuri,AZki,3.18
Mel,AZki,4.55
Miko,AZki,1.42
Mio,AZki,2.77
