from,to,value
Anya,Anya,
Iofi,Anya,14.62
Kaela,Anya,8.6
Kobo,Anya,3.07
Moona,Anya,9.98
Ollie,Anya,10.69
Reine,Anya,15.49
Risu,Anya,13.38
Zeta,Anya,9.43
Anya,Iofi,35.56
Kaela,Iofi,16.02
Kobo,Iofi,7.81
Moona,Iofi,20.99
Ollie,Iofi,21.95
Reine,Iofi,25.49
Risu,Iofi,30.41
Zeta,Iofi,17.44
Anya,Kaela,52.48
Iofi,Kaela,40.19
Kobo,Kaela,16.57
Moona,Kaela,38.01
Ollie,Kaela,37.44
Reine,Kaela,45.82
Risu,Kaela,42.78
Zeta,Kaela,36.15
Anya,Kobo,31.09
Iofi,Kobo,32.46
Kaela,Kobo,27.46
Moona,Kobo,31.02
Ollie,Kobo,29.38
Reine,Kobo,33.5
Risu,Kobo,32.25
Zeta,Kobo,29.41
Anya,Moona,41.51
Iofi,Moona,35.88
Kaela,Moona,25.89
Kobo,Moona,12.76
Ollie,Moona,27.95
Reine,Moona,37.09
Risu,Moona,34.81
Zeta,Moona,25.85
Anya,Ollie,41
Iofi,Ollie,34.61
Kaela,Ollie,23.52
Kobo,Ollie,11.14
Moona,Ollie,25.77
Reine,Ollie,35.73
Risu,Ollie,32.46
Zeta,Ollie,24.09
Anya,Reine,36.17
Iofi,Reine,24.48
Kaela,Reine,17.54
Kobo,Reine,7.74
Moona,Reine,20.84
Ollie,Reine,21.77
Risu,Reine,24.25
Zeta,Reine,20.42
Anya,Risu,41.34
Iofi,Risu,38.63
Kaela,Risu,21.66
Kobo,Risu,9.86
Moona,Risu,25.87
Ollie,Risu,26.16
Reine,Risu,32.08
Zeta,Risu,22.87
Anya,Zeta,38.07
Iofi,Zeta,28.95
Kaela,Zeta,23.92
Kobo,Zeta,11.74
Moona,Zeta,25.1
Ollie,Zeta,25.37
Reine,Zeta,35.3
Risu,Zeta,29.88
