from,to,value
Anya,Anya,
Iofi,Anya,16.29
Kaela,Anya,9.58
Kobo,Anya,8.66
Moona,Anya,17.58
Ollie,Anya,15.73
Reine,Anya,17.4
Risu,Anya,14.26
Zeta,Anya,17.68
Anya,Iofi,26.56
Kaela,Iofi,15.99
Kobo,Iofi,15.66
Moona,Iofi,29.82
Ollie,Iofi,20.68
Reine,Iofi,24.75
Risu,Iofi,28.77
Zeta,Iofi,24.86
Anya,Kaela,34.81
Iofi,Kaela,35.64
Kobo,Kaela,21.42
Moona,Kaela,45.87
Ollie,Kaela,29.96
Reine,Kaela,36.81
Risu,Kaela,34.72
Zeta,Kaela,38.26
Anya,Kobo,19.09
Iofi,Kobo,21.17
Kaela,Kobo,12.99
Moona,Kobo,20.93
Ollie,Kobo,18.29
Reine,Kobo,19.15
Risu,Kobo,18.99
Zeta,Kobo,21.37
Anya,Moona,23.84
Iofi,Moona,24.8
Kaela,Moona,17.12
Kobo,Moona,12.88
Ollie,Moona,19.11
Reine,Moona,21.79
Risu,Moona,22.72
Zeta,Moona,21.86
Anya,Ollie,27.97
Iofi,Ollie,22.54
Kaela,Ollie,14.65
Kobo,Ollie,14.75
Moona,Ollie,25.05
Reine,Ollie,24.47
Risu,Ollie,21.43
Zeta,Ollie,20.64
Anya,Reine,33.05
Iofi,Reine,28.83
Kaela,Reine,19.24
Kobo,Reine,16.5
Moona,Reine,30.53
Ollie,Reine,26.15
Risu,Reine,24.9
Zeta,Reine,27.45
Anya,Risu,16.41
Iofi,Risu,20.31
Kaela,Risu,11.0
Kobo,Risu,9.91
Moona,Risu,19.28
Ollie,Risu,13.87
Reine,Risu,15.08
Zeta,Risu,15.8
Anya,Zeta,24.3
Iofi,Zeta,20.95
Kaela,Zeta,14.47
Kobo,Zeta,13.32
Moona,Zeta,22.15
Ollie,Zeta,15.96
Reine,Zeta,19.85
Risu,Zeta,18.86
