from,to,value
Baelz,Baelz,
Bijou,Baelz,13.69
Calli,Baelz,14.24
Cecilia,Baelz,11.44
Elizabeth,Baelz,12.54
Fauna,Baelz,12.26
FuwaMoco,Baelz,9.26
Gigi,Baelz,15.3
IRyS,Baelz,21.79
Ina,Baelz,15.51
Kiara,Baelz,16.4
Kronii,Baelz,19.06
Nerissa,Baelz,14.48
Raora,Baelz,10.89
Shiori,Baelz,15.23
Baelz,Bijou,21.63
Calli,Bijou,16.7
Cecilia,Bijou,20.31
Elizabeth,Bijou,15.05
Fauna,Bijou,18.11
FuwaMoco,Bijou,16.94
Gigi,Bijou,23.71
IRyS,Bijou,21.56
Ina,Bijou,19.21
Kiara,Bijou,15.99
Kronii,Bijou,18.17
Nerissa,Bijou,20.23
Raora,Bijou,19.83
Shiori,Bijou,20.98
Baelz,Calli,26.9
Bijou,Calli,19.96
Cecilia,Calli,18.15
Elizabeth,Calli,23.34
Fauna,Calli,16.4
FuwaMoco,Calli,14.17
Gigi,Calli,20.69
IRyS,Calli,25.19
Ina,Calli,20.22
Kiara,Calli,29.3
Kronii,Calli,26.01
Nerissa,Calli,26
Raora,Calli,19
Shiori,Calli,26.37
Baelz,Cecilia,22.25
Bijou,Cecilia,24.99
Calli,Cecilia,18.69
Elizabeth,Cecilia,23.8
Fauna,Cecilia,27.96
FuwaMoco,Cecilia,15.46
Gigi,Cecilia,39.22
IRyS,Cecilia,21.05
Ina,Cecilia,22.7
Kiara,Cecilia,24.73
Kronii,Cecilia,21.21
Nerissa,Cecilia,26.06
Raora,Cecilia,24.19
Shiori,Cecilia,28.48
Baelz,Elizabeth,13.04
Bijou,Elizabeth,9.91
Calli,Elizabeth,12.86
Cecilia,Elizabeth,12.73
Fauna,Elizabeth,8.33
FuwaMoco,Elizabeth,7.71
Gigi,Elizabeth,13.99
IRyS,Elizabeth,11.15
Ina,Elizabeth,10.56
Kiara,Elizabeth,14.5
Kronii,Elizabeth,13.9
Nerissa,Elizabeth,19.46
Raora,Elizabeth,13.74
Shiori,Elizabeth,16.4
Baelz,Fauna,18.75
Bijou,Fauna,17.53
Calli,Fauna,13.29
Cecilia,Fauna,22
Elizabeth,Fauna,12.26
FuwaMoco,Fauna,11.16
Gigi,Fauna,23.27
IRyS,Fauna,18.73
Ina,Fauna,20.11
Kiara,Fauna,17
Kronii,Fauna,18.56
Nerissa,Fauna,19.77
Raora,Fauna,12.69
Shiori,Fauna,20.08
Baelz,FuwaMoco,14.3
Bijou,FuwaMoco,16.55
Calli,FuwaMoco,11.59
Cecilia,FuwaMoco,12.28
Elizabeth,FuwaMoco,11.44
Fauna,FuwaMoco,11.27
Gigi,FuwaMoco,13.61
IRyS,FuwaMoco,13.59
Ina,FuwaMoco,14.27
Kiara,FuwaMoco,12.57
Kronii,FuwaMoco,11.5
Nerissa,FuwaMoco,15.28
Raora,FuwaMoco,14.95
Shiori,FuwaMoco,15.54
Baelz,Gigi,18.09
Bijou,Gigi,17.74
Calli,Gigi,12.95
Cecilia,Gigi,23.85
Elizabeth,Gigi,15.91
Fauna,Gigi,17.99
FuwaMoco,Gigi,10.42
IRyS,Gigi,12.98
Ina,Gigi,14.61
Kiara,Gigi,16.29
Kronii,Gigi,14.76
Nerissa,Gigi,18.27
Raora,Gigi,14.77
Shiori,Gigi,18.51
Baelz,IRyS,24.98
Bijou,IRyS,15.64
Calli,IRyS,15.29
Cecilia,IRyS,12.41
Elizabeth,IRyS,12.29
Fauna,IRyS,14.04
FuwaMoco,IRyS,10.09
Gigi,IRyS,12.59
Ina,IRyS,14.83
Kiara,IRyS,15.06
Kronii,IRyS,20.35
Nerissa,IRyS,15.46
Raora,IRyS,11.99
Shiori,IRyS,18.1
Baelz,Ina,5.08
Bijou,Ina,3.99
Calli,Ina,3.51
Cecilia,Ina,3.83
Elizabeth,Ina,3.33
Fauna,Ina,4.31
FuwaMoco,Ina,3.03
Gigi,Ina,4.05
IRyS,Ina,4.24
Kiara,Ina,4.72
Kronii,Ina,3.4
Nerissa,Ina,3.21
