from,to,value
Anya,Anya,
Iofi,Anya,15.4
Kaela,Anya,8.27
Kobo,Anya,7.62
Moona,Anya,16.93
Ollie,Anya,15.52
Reine,Anya,20.07
Risu,Anya,12.39
Zeta,Anya,13.86
Anya,Iofi,25.73
Kaela,Iofi,12.95
Kobo,Iofi,13.47
Moona,Iofi,35.0
Ollie,Iofi,25.59
Reine,Iofi,28.21
Risu,Iofi,34.02
Zeta,Iofi,21.43
Anya,Kaela,31.07
Iofi,Kaela,29.11
Kobo,Kaela,16.6
Moona,Kaela,33.11
Ollie,Kaela,27.86
Reine,Kaela,31.55
Risu,Kaela,31.33
Zeta,Kaela,28.71
Anya,Kobo,10.87
Iofi,Kobo,11.5
Kaela,Kobo,6.31
Moona,Kobo,14.59
Ollie,Kobo,10.62
Reine,Kobo,10.14
Risu,Kobo,15.09
Zeta,Kobo,11.6
Anya,Moona,21.75
Iofi,Moona,26.9
Kaela,Moona,11.32
Kobo,Moona,13.13
Ollie,Moona,19.31
Reine,Moona,21.52
Risu,Moona,28.57
Zeta,Moona,16.9
Anya,Ollie,21.84
Iofi,Ollie,21.56
Kaela,Ollie,10.44
Kobo,Ollie,10.48
Moona,Ollie,21.16
Reine,Ollie,26.64
Risu,Ollie,18.24
Zeta,Ollie,14.92
Anya,Reine,17.48
Iofi,Reine,14.7
Kaela,Reine,7.31
Kobo,Reine,6.19
Moona,Reine,14.59
Ollie,Reine,16.48
Risu,Reine,11.47
Zeta,Reine,11.74
Anya,Risu,20.97
Iofi,Risu,34.46
Kaela,Risu,14.11
Kobo,Risu,17.89
Moona,Risu,37.64
Ollie,Risu,21.93
Reine,Risu,22.3
Zeta,Risu,19.31
Anya,Zeta,19.03
Iofi,Zeta,17.61
Kaela,Zeta,10.49
Kobo,Zeta,11.16
Moona,Zeta,18.07
Ollie,Zeta,14.55
Reine,Zeta,18.51
Risu,Zeta,15.66
