from,to,value
Amelia,Amelia,
Baelz,Amelia,23.29
Bijou,Amelia,16.22
Calli,Amelia,23.82
Fauna,Amelia,29.32
FuwaMoco,Amelia,14.35
Gura,Amelia,38.31
Ina,Amelia,31.9
IRyS,Amelia,10.99
Kiara,Amelia,31.35
Kronii,Amelia,29.31
Mumei,Amelia,29.74
Nerissa,Amelia,21.12
Shiori,Amelia,19.5
Amelia,Baelz,21.19
Bijou,Baelz,13.5
Calli,Baelz,18
Fauna,Baelz,24.08
FuwaMoco,Baelz,13.44
Gura,Baelz,21.01
Ina,Baelz,20.71
IRyS,Baelz,26.33
Kiara,Baelz,20.37
Kronii,Baelz,28.97
Mumei,Baelz,26.28
Nerissa,Baelz,18.64
Shiori,Baelz,16.93
Amelia,Bijou,46.16
Baelz,Bijou,42.25
Calli,Bijou,37.86
Fauna,Bijou,51.3
FuwaMoco,Bijou,33.53
Gura,Bijou,40.98
Ina,Bijou,40.48
IRyS,Bijou,21.87
Kiara,Bijou,40.71
Kronii,Bijou,44.42
Mumei,Bijou,51.57
Nerissa,Bijou,49.09
Shiori,Bijou,43.5
Amelia,Calli,43.79
Baelz,Calli,36.36
Bijou,Calli,24.45
Fauna,Calli,36.46
FuwaMoco,Calli,21.88
Gura,Calli,40.23
Ina,Calli,38.74
IRyS,Calli,19.21
Kiara,Calli,43.96
Kronii,Calli,41.05
Mumei,Calli,39.46
Nerissa,Calli,33.28
Shiori,Calli,29.57
Amelia,Fauna,32.21
Baelz,Fauna,29.07
Bijou,Fauna,19.79
Calli,Fauna,21.78
FuwaMoco,Fauna,16.61
Gura,Fauna,29.68
Ina,Fauna,28.66
IRyS,Fauna,16.93
Kiara,Fauna,28.4
Kronii,Fauna,37.1
Mumei,Fauna,36.07
Nerissa,Fauna,25.67
Shiori,Fauna,22.61
Amelia,FuwaMoco,39.36
Baelz,FuwaMoco,40.51
Bijou,FuwaMoco,32.3
Calli,FuwaMoco,32.65
Fauna,FuwaMoco,41.47
Gura,FuwaMoco,38.66
Ina,FuwaMoco,35.9
IRyS,FuwaMoco,42.94
Kiara,FuwaMoco,36.1
Kronii,FuwaMoco,38.82
Mumei,FuwaMoco,46.28
Nerissa,FuwaMoco,38.32
Shiori,FuwaMoco,37.14
Amelia,Gura,33.34
Baelz,Gura,20.1
Bijou,Gura,12.53
Calli,Gura,19.05
Fauna,Gura,23.51
FuwaMoco,Gura,12.27
Ina,Gura,27.03
IRyS,Gura,9.93
Kiara,Gura,24.87
Kronii,Gura,24.25
Mumei,Gura,24.45
Nerissa,Gura,16.66
Shiori,Gura,14.94
Amelia,Ina,36.85
Baelz,Ina,26.29
Bijou,Ina,16.42
Calli,Ina,24.35
Fauna,Ina,30.14
FuwaMoco,Ina,15.12
Gura,Ina,35.87
IRyS,Ina,13.54
Kiara,Ina,33.64
Kronii,Ina,28.38
Mumei,Ina,28.77
Nerissa,Ina,22.03
Shiori,Ina,18.86
Amelia,IRyS,3.01
Baelz,IRyS,7.92
Bijou,IRyS,2.1
Calli,IRyS,2.86
Fauna,IRyS,4.22
FuwaMoco,IRyS,4.29
Gura,IRyS,3.12
Ina,IRyS,3.21
Kiara,IRyS,3.09
Kronii,IRyS,4.61
Mumei,IRyS,4.38
Nerissa,IRyS,2.76
Shiori,IRyS,2.71
Amelia,Kiara,38.02
Baelz,Kiara,27.16
Bijou,Kiara,17.34
Calli,Kiara,29
Fauna,Kiara,31.36
FuwaMoco,Kiara,15.96
Gura,Kiara,34.65
Ina,Kiara,35.32
IRyS,Kiara,13.69
Kronii,Kiara,30.43
Mumei,Kiara,30.08
Nerissa,Kiara,26.25
Shiori,Kiara,20.61
Amelia,Kronii,28.2
Baelz,Kronii,30.62
Bijou,Kronii,15.01
Calli,Kronii,21.48
Fauna,Kronii,32.49
FuwaMoco,Kronii,13.62
Gura,Kronii,26.8
Ina,Kronii,23.63
IRyS,Kronii,16.19
Kiara,Kronii,24.14
Mumei,Kronii,33.62
Nerissa,Kronii,24.4
Shiori,Kronii,21.07
Amelia,Mumei,35.29
Baelz,Mumei,34.28
Bijou,Mumei,21.5
Calli,Mumei,25.48
Fauna,Mumei,38.97
FuwaMoco,Mumei,20.03
Gura,Mumei,33.33
Ina,Mumei,29.56
IRyS,Mumei,19
Kiara,Mumei,29.43
Kronii,Mumei,41.48
Nerissa,Mumei,29.61
Shiori,Mumei,26.4
Amelia,Nerissa,31.13
Baelz,Nerissa,30.19
Bijou,Nerissa,25.42
Calli,Nerissa,26.69
Fauna,Nerissa,34.44
FuwaMoco,Nerissa,20.6
Gura,Nerissa,28.21
Ina,Nerissa,28.11
IRyS,Nerissa,14.86
Kiara,Nerissa,31.9
Kronii,Nerissa,37.38
Mumei,Nerissa,36.78
Shiori,Nerissa,35.47
Amelia,Shiori,27.63
Baelz,Shiori,26.36
Bijou,Shiori,21.65
Calli,Shiori,22.79
Fauna,Shiori,29.17
FuwaMoco,Shiori,19.19
Gura,Shiori,24.32
Ina,Shiori,23.13
IRyS,Shiori,14.01
Kiara,Shiori,24.08
Kronii,Shiori,31.04
Mumei,Shiori,31.51
Nerissa,Shiori,34.1
