from,to,value
Amelia,Amelia,
Baelz,Amelia,11.48
Bijou,Amelia,8.63
Calli,Amelia,10.63
Cecilia,Amelia,6.31
Elizabeth,Amelia,6.23
Fauna,Amelia,10.0
FuwaMoco,Amelia,6.01
Gigi,Amelia,7.47
Gura,Amelia,8.71
IRyS,Amelia,10.74
Ina,Amelia,15.55
Kiara,Amelia,10.44
Kronii,Amelia,10.98
Mumei,Amelia,17.12
Nerissa,Amelia,6.81
Raora,Amelia,3.8
Shiori,Amelia,10.5
Amelia,Baelz,20.25
Bijou,Baelz,14.21
Calli,Baelz,20.63
Cecilia,Baelz,14.11
Elizabeth,Baelz,15.99
Fauna,Baelz,18.81
FuwaMoco,Baelz,13.12
Gigi,Baelz,16.88
Gura,Baelz,12.55
IRyS,Baelz,19.35
Ina,Baelz,19.36
Kiara,Baelz,14.68
Kronii,Baelz,28.8
Mumei,Baelz,38.4
Nerissa,Baelz,15.49
Raora,Baelz,10.0
Shiori,Baelz,21.8
Amelia,Bijou,45.66
Baelz,Bijou,42.6
Calli,Bijou,32.78
Cecilia,Bijou,28.31
Elizabeth,Bijou,28.71
Fauna,Bijou,34.4
FuwaMoco,Bijou,30.75
Gigi,Bijou,33.17
Gura,Bijou,25.77
IRyS,Bijou,38.73
Ina,Bijou,41.2
Kiara,Bijou,25.81
Kronii,Bijou,38.71
Mumei,Bijou,47.87
Nerissa,Bijou,32.63
Raora,Bijou,22.08
Shiori,Bijou,42.52
Amelia,Calli,29.78
Baelz,Calli,32.76
Bijou,Calli,17.36
Cecilia,Calli,16.68
Elizabeth,Calli,21.82
Fauna,Calli,20.0
FuwaMoco,Calli,16.78
Gigi,Calli,18.84
Gura,Calli,16.91
IRyS,Calli,21.79
Ina,Calli,24.98
Kiara,Calli,23.87
Kronii,Calli,30.43
Mumei,Calli,31.29
Nerissa,Calli,21.52
Raora,Calli,13.55
Shiori,Calli,27.71
Amelia,Cecilia,18.35
Baelz,Cecilia,23.24
Bijou,Cecilia,15.56
Calli,Cecilia,17.31
Elizabeth,Cecilia,35.16
Fauna,Cecilia,22.74
FuwaMoco,Cecilia,18.14
Gigi,Cecilia,44.78
Gura,Cecilia,13.52
IRyS,Cecilia,14.22
Ina,Cecilia,19.9
Kiara,Cecilia,18.56
Kronii,Cecilia,20.74
Mumei,Cecilia,29.54
Nerissa,Cecilia,18.86
Raora,Cecilia,21.54
Shiori,Cecilia,24.38
Amelia,Elizabeth,16.73
Baelz,Elizabeth,24.32
Bijou,Elizabeth,14.57
Calli,Elizabeth,20.91
Cecilia,Elizabeth,32.46
Fauna,Elizabeth,15.48
FuwaMoco,Elizabeth,18.55
Gigi,Elizabeth,37.07
Gura,Elizabeth,13.49
IRyS,Elizabeth,14.36
Ina,Elizabeth,17.73
Kiara,Elizabeth,16.67
Kronii,Elizabeth,22.74
Mumei,Elizabeth,24.34
Nerissa,Elizabeth,21.05
Raora,Elizabeth,24.39
Shiori,Elizabeth,24.85
Amelia,Fauna,32.18
Baelz,Fauna,34.32
Bijou,Fauna,20.94
Calli,Fauna,22.98
Cecilia,Fauna,25.18
Elizabeth,Fauna,18.56
FuwaMoco,Fauna,18.72
Gigi,Fauna,23.9
Gura,Fauna,21.62
IRyS,Fauna,24.32
Ina,Fauna,30.3
