from,to,value
Anya,Anya,
Iofi,Anya,11.93
Kaela,Anya,4.54
Kobo,Anya,2.08
Moona,Anya,10.93
Ollie,Anya,12.44
Reine,Anya,11.41
Risu,Anya,9.63
Zeta,Anya,7.65
Anya,Iofi,31.83
Kaela,Iofi,12.22
Kobo,Iofi,9.2
Moona,Iofi,29.57
Ollie,Iofi,33.27
Reine,Iofi,16.58
Risu,Iofi,30.98
Zeta,Iofi,18.44
Anya,Kaela,39.36
Iofi,Kaela,39.67
Kobo,Kaela,21.6
Moona,Kaela,58.23
Ollie,Kaela,52.12
Reine,Kaela,30.16
Risu,Kaela,45.19
Zeta,Kaela,34.12
Anya,Kobo,4.36
Iofi,Kobo,7.22
Kaela,Kobo,5.22
Moona,Kobo,6.21
Ollie,Kobo,6.31
Reine,Kobo,3.62
Risu,Kobo,7.53
Zeta,Kobo,6.68
Anya,Moona,24.46
Iofi,Moona,24.8
Kaela,Moona,15.04
Kobo,Moona,6.64
Ollie,Moona,30.25
Reine,Moona,16.21
Risu,Moona,24.38
Zeta,Moona,14.02
Anya,Ollie,22.11
Iofi,Ollie,22.16
Kaela,Ollie,10.69
Kobo,Ollie,5.36
Moona,Ollie,24.03
Reine,Ollie,14.95
Risu,Ollie,19.72
Zeta,Ollie,11.7
Anya,Reine,21.11
Iofi,Reine,11.49
Kaela,Reine,6.44
Kobo,Reine,3.2
Moona,Reine,13.4
Ollie,Reine,15.55
Risu,Reine,11.65
Zeta,Reine,11.97
Anya,Risu,20.77
Iofi,Risu,25.05
Kaela,Risu,11.25
Kobo,Risu,7.76
Moona,Risu,23.5
Ollie,Risu,23.94
Reine,Risu,13.59
Zeta,Risu,12.67
Anya,Zeta,23.79
Iofi,Zeta,21.47
Kaela,Zeta,12.24
Kobo,Zeta,9.92
Moona,Zeta,19.46
Ollie,Zeta,20.45
Reine,Zeta,20.11
Risu,Zeta,18.25
