from,to,value
Anya,Anya,
Iofi,Anya,19.15
Kaela,Anya,5.88
Kobo,Anya,3.45
Moona,Anya,13.85
Ollie,Anya,13.69
Reine,Anya,15.36
Risu,Anya,15.09
Zeta,Anya,8.39
Anya,Iofi,31.56
Kaela,Iofi,9.01
Kobo,Iofi,7.13
Moona,Iofi,22.78
Ollie,Iofi,20.36
Reine,Iofi,16.71
Risu,Iofi,31.31
Zeta,Iofi,12.45
Anya,Kaela,44.62
Iofi,Kaela,41.45
Kobo,Kaela,20.51
Moona,Kaela,45.08
Ollie,Kaela,42.31
Reine,Kaela,32.45
Risu,Kaela,41.71
Zeta,Kaela,30.38
Anya,Kobo,29.99
Iofi,Kobo,37.64
Kaela,Kobo,23.52
Moona,Kobo,33.78
Ollie,Kobo,33.32
Reine,Kobo,21.22
Risu,Kobo,34.29
Zeta,Kobo,26.14
Anya,Moona,27.57
Iofi,Moona,27.51
Kaela,Moona,11.83
Kobo,Moona,7.73
Ollie,Moona,21.36
Reine,Moona,18.23
Risu,Moona,25.37
Zeta,Moona,13.62
Anya,Ollie,36.28
Iofi,Ollie,32.72
Kaela,Ollie,14.78
Kobo,Ollie,10.15
Moona,Ollie,28.43
Reine,Ollie,26.59
Risu,Ollie,27.89
Zeta,Ollie,15.34
Anya,Reine,34.22
Iofi,Reine,22.6
Kaela,Reine,9.54
Kobo,Reine,5.44
Moona,Reine,20.41
Ollie,Reine,22.36
Risu,Reine,21.49
Zeta,Reine,14.33
Anya,Risu,15.96
Iofi,Risu,20.1
Kaela,Risu,5.82
Kobo,Risu,4.17
Moona,Risu,13.49
Ollie,Risu,11.14
Reine,Risu,10.2
Zeta,Risu,7.07
Anya,Zeta,33.01
Iofi,Zeta,29.71
Kaela,Zeta,15.76
Kobo,Zeta,11.82
Moona,Zeta,26.91
Ollie,Zeta,22.77
Reine,Zeta,25.28
Risu,Zeta,26.29
