from,to,value
Amelia,Amelia,
Baelz,Amelia,22.8
Calli,Amelia,23
Fauna,Amelia,25.31
Gura,Amelia,33.54
Ina,Amelia,29.44
IRyS,Amelia,27.33
Kiara,Amelia,26.91
Kronii,Amelia,27.68
Mumei,Amelia,32.32
Amelia,Baelz,37.25
Calli,Baelz,38.47
Fauna,Baelz,44.18
Gura,Baelz,40.43
Ina,Baelz,42.1
IRyS,Baelz,47.02
Kiara,Baelz,38.47
Kronii,Baelz,52.54
Mumei,Baelz,50.13
Amelia,Calli,35.64
Baelz,Calli,36.48
Fauna,Calli,33.16
Gura,Calli,35.88
Ina,Calli,39.34
IRyS,Calli,37.33
Kiara,Calli,36.22
Kronii,Calli,39.19
Mumei,Calli,37.45
Amelia,Fauna,37.83
Baelz,Fauna,40.41
Calli,Fauna,31.99
Gura,Fauna,42.49
Ina,Fauna,42.81
IRyS,Fauna,41.5
Kiara,Fauna,35.41
Kronii,Fauna,49.25
Mumei,Fauna,49.6
Amelia,Gura,27.32
Baelz,Gura,20.16
Calli,Gura,18.87
Fauna,Gura,23.16
Ina,Gura,26.1
IRyS,Gura,24.32
Kiara,Gura,21.24
Kronii,Gura,25.98
Mumei,Gura,29.25
Amelia,Ina,23.75
Baelz,Ina,20.79
Calli,Ina,20.49
Fauna,Ina,23.11
Gura,Ina,25.85
IRyS,Ina,23.48
Kiara,Ina,23.47
Kronii,Ina,28.82
Mumei,Ina,25.39
Amelia,IRyS,27.09
Baelz,IRyS,28.52
Calli,IRyS,23.88
Fauna,IRyS,27.52
Gura,IRyS,29.58
Ina,IRyS,28.85
Kiara,IRyS,26.39
Kronii,IRyS,31.93
Mumei,IRyS,33.12
Amelia,Kiara,29.24
Baelz,Kiara,25.58
Calli,Kiara,25.41
Fauna,Kiara,25.75
Gura,Kiara,28.33
Ina,Kiara,31.6
IRyS,Kiara,28.94
Kronii,Kiara,28.51
Mumei,Kiara,28.7
Amelia,Kronii,22.73
Baelz,Kronii,26.41
Calli,Kronii,20.77
Fauna,Kronii,27.06
Gura,Kronii,26.19
Ina,Kronii,29.33
IRyS,Kronii,26.46
Kiara,Kronii,21.54
Mumei,Kronii,31.65
Amelia,Mumei,32.69
Baelz,Mumei,31.03
Calli,Mumei,24.45
Fauna,Mumei,33.57
Gura,Mumei,36.31
Ina,Mumei,31.83
IRyS,Mumei,33.8
Kiara,Mumei,26.71
Kronii,Mumei,38.97
