from,to,value
Aki,Aki,
Aqua,Aki,5.54
Ayame,Aki,5.31
AZki,Aki,9.23
Botan,Aki,7.63
Chloe,Aki,5.73
Choco,Aki,14.29
Flare,Aki,9.97
Fubuki,Aki,6.32
Iroha,Aki,6.88
Kanata,Aki,4.88
Korone,Aki,5.33
Koyori,Aki,5.06
Lamy,Aki,5.7
Laplus,Aki,4.78
Lui,Aki,8.06
Luna,Aki,7.93
Marine,Aki,4.65
Matsuri,Aki,8.29
Mel,Aki,18.28
Miko,Aki,4.8
Mio,Aki,8.87
Nene,Aki,8.19
Noel,Aki,7.26
Okayu,Aki,5.6
Pekora,Aki,3.86
Polka,Aki,8.38
Roboco,Aki,15.8
Shion,Aki,7.4
Sora,Aki,12.64
Subaru,Aki,3.43
Suisei,Aki,6.71
Towa,Aki,6.36
Watame,Aki,6.64
Aki,Aqua,16.1
Ayame,Aqua,19.56
AZki,Aqua,17.62
Botan,Aqua,12.95
Chloe,Aqua,17.66
Choco,Aqua,24.69
Flare,Aqua,14.66
Fubuki,Aqua,13.65
Iroha,Aqua,17.59
Kanata,Aqua,13.17
Korone,Aqua,13.81
Koyori,Aqua,12.6
Lamy,Aqua,14.83
Laplus,Aqua,12.59
Lui,Aqua,14.33
Luna,Aqua,13.15
Marine,Aqua,12.92
Matsuri,Aqua,17.11
Mel,Aqua,23.81
Miko,Aqua,12.06
Mio,Aqua,17.75
Nene,Aqua,17.62
Noel,Aqua,15.9
Okayu,Aqua,15.71
Pekora,Aqua,10.91
Polka,Aqua,14.4
Roboco,Aqua,19.97
Shion,Aqua,31.03
Sora,Aqua,16.82
Subaru,Aqua,9.55
Suisei,Aqua,18.28
Towa,Aqua,15.84
Watame,Aqua,12.48
Aki,Ayame,11.09
Aqua,Ayame,14.05
AZki,Ayame,9.98
Botan,Ayame,8.98
Chloe,Ayame,9.9
Choco,Ayame,12.45
Flare,Ayame,9.18
Fubuki,Ayame,9.18
Iroha,Ayame,11.51
Kanata,Ayame,6.95
Korone,Ayame,7.64
Koyori,Ayame,6.96
Lamy,Ayame,10.29
Laplus,Ayame,9.1
Lui,Ayame,8.38
Luna,Ayame,8.18
Marine,Ayame,6.43
Matsuri,Ayame,10.17
Mel,Ayame,13.23
Miko,Ayame,6.29
Mio,Ayame,12.67
Nene,Ayame,10.19
Noel,Ayame,10.15
Okayu,Ayame,8.52
Pekora,Ayame,5.44
Polka,Ayame,8.54
Roboco,Ayame,16.12
Shion,Ayame,18.75
Sora,Ayame,9.54
Subaru,Ayame,5.23
Suisei,Ayame,10.75
Towa,Ayame,10.68
Watame,Ayame,6.96
Aki,AZki,28.7
Aqua,AZki,18.86
Ayame,AZki,14.87
Botan,AZki,17.57
Chloe,AZki,23.03
Choco,AZki,26.12
Flare,AZki,23.08
Fubuki,AZki,16.87
Iroha,AZki,25.06
Kanata,AZki,21.04
Korone,AZki,16.01
Koyori,AZki,18.19
Lamy,AZki,19.44
Laplus,AZki,12.28
Lui,AZki,20.29
Luna,AZki,15.6
Marine,AZki,19.51
Matsuri,AZki,22.5
Mel,AZki,31.45
Miko,AZki,13.56
Mio,AZki,21.23
Nene,AZki,20.34
Noel,AZki,19.05
Okayu,AZki,15.82
Pekora,AZki,13.85
Polka,AZki,20.53
Roboco,AZki,27.35
Shion,AZki,21.29
Sora,AZki,27.2
Subaru,AZki,11.47
Suisei,AZki,18.75
Towa,AZki,14.09
Watame,AZki,14.53
Aki,Botan,18.83
Aqua,Botan,11
Ayame,Botan,10.61
AZki,Botan,13.94
Chloe,Botan,12.84
Choco,Botan,25.1
Flare,Botan,15.6
Fubuki,Botan,12.83
Iroha,Botan,14.42
Kanata,Botan,11.12
Korone,Botan,11.85
Koyori,Botan,11.44
Lamy,Botan,15.54
Laplus,Botan,9.97
Lui,Botan,16.3
Luna,Botan,13.49
Marine,Botan,10.57
Matsuri,Botan,12.73
Mel,Botan,18.35
Miko,Botan,9.82
