from,to,value
Dooby,Dooby,
Rica,Dooby,16.36
Sakuna,Dooby,4.1
Dooby,Rica,2.19
Sakuna,Rica,3.5
Dooby,Sakuna,3.85
Rica,Sakuna,24.53
