from,to,value
Aki,Aki,
Amelia,Aki,5.85
Anya,Aki,14.25
Aqua,Aki,7.19
Aruran,Aki,15.67
Astel,Aki,10.95
Ayame,Aki,9.43
AZki,Aki,22.81
Botan,Aki,10.76
Calli,Aki,5.3
Choco,Aki,18.5
Coco,Aki,9.53
Flare,Aki,14.31
Fubuki,Aki,11.38
Gura,Aki,3.81
Haato,Aki,9.84
Ina,Aki,8.71
Iofi,Aki,10.96
Izuru,Aki,5.48
Kanata,Aki,12.2
Kiara,Aki,8.62
Korone,Aki,7.57
Lamy,Aki,11.27
Luna,Aki,14.37
Marine,Aki,8.23
Matsuri,Aki,12.07
Mel,Aki,35.99
Miko,Aki,9.56
Mio,Aki,12.6
Miyabi,Aki,9.18
Moona,Aki,5.51
Nene,Aki,12.13
Noel,Aki,9.44
Oga,Aki,15.54
Okayu,Aki,8.2
Ollie,Aki,7.08
Pekora,Aki,6.05
Polka,Aki,14.89
Reine,Aki,10.18
Rikka,Aki,8.55
Risu,Aki,10.09
Roberu,Aki,12.21
Roboco,Aki,19.26
Rushia,Aki,7.34
Shien,Aki,7.61
Shion,Aki,11.16
Sora,Aki,17.53
Subaru,Aki,9.61
Suisei,Aki,10.67
Temma,Aki,11.6
Towa,Aki,15.16
Watame,Aki,12.8
Aki,Amelia,29.4
Anya,Amelia,31.6
Aqua,Amelia,12.11
Aruran,Amelia,26.84
Astel,Amelia,23.5
Ayame,Amelia,11.84
AZki,Amelia,23.96
Botan,Amelia,15.01
Calli,Amelia,29.23
Choco,Amelia,22.23
Coco,Amelia,21.97
Flare,Amelia,13.45
Fubuki,Amelia,15.91
Gura,Amelia,23.18
Haato,Amelia,22.99
Ina,Amelia,39.3
Iofi,Amelia,21.82
Izuru,Amelia,10.56
Kanata,Amelia,15.99
Kiara,Amelia,34.66
Korone,Amelia,17.08
Lamy,Amelia,11.51
Luna,Amelia,17.29
Marine,Amelia,11.99
Matsuri,Amelia,16.94
Mel,Amelia,25.96
Miko,Amelia,13.3
Mio,Amelia,11.93
Miyabi,Amelia,14.82
Moona,Amelia,16.35
Nene,Amelia,19.08
Noel,Amelia,12.01
Oga,Amelia,15.99
Okayu,Amelia,10.98
Ollie,Amelia,27.44
Pekora,Amelia,11.15
Polka,Amelia,18.56
Reine,Amelia,31.51
Rikka,Amelia,14.35
Risu,Amelia,26.03
Roberu,Amelia,17.89
Roboco,Amelia,20.5
Rushia,Amelia,11.27
Shien,Amelia,13.4
Shion,Amelia,11.52
Sora,Amelia,22.7
Subaru,Amelia,14.18
Suisei,Amelia,17.97
Temma,Amelia,19.43
Towa,Amelia,21.26
Watame,Amelia,16.72
Aki,Anya,12.3
Amelia,Anya,5.43
Aqua,Anya,4.36
Aruran,Anya,11.57
Astel,Anya,12.2
Ayame,Anya,4.79
AZki,Anya,13.26
Botan,Anya,5.57
Calli,Anya,4.81
Choco,Anya,9.96
Coco,Anya,5.69
Flare,Anya,6.01
Fubuki,Anya,5.75
Gura,Anya,3.24
Haato,Anya,7.07
Ina,Anya,7.06
Iofi,Anya,28.32
Izuru,Anya,6.68
Kanata,Anya,6.17
Kiara,Anya,6.26
Korone,Anya,4.29
Lamy,Anya,5.07
Luna,Anya,7.23
Marine,Anya,4.14
Matsuri,Anya,6.56
Mel,Anya,14.91
Miko,Anya,4.98
Mio,Anya,6.05
Miyabi,Anya,8.52
Moona,Anya,12.47
Nene,Anya,7.02
Noel,Anya,4.31
Oga,Anya,14.64
Okayu,Anya,4.14
Ollie,Anya,13.14
Pekora,Anya,3.99
Polka,Anya,7.53
Reine,Anya,18.84
Rikka,Anya,8.03
Risu,Anya,22.8
Roberu,Anya,9.21
Roboco,Anya,9.74
Rushia,Anya,4.04
Shien,Anya,7.81
Shion,Anya,5.57
Sora,Anya,10.77
Subaru,Anya,5.4
Suisei,Anya,6.04
Temma,Anya,9.79
Towa,Anya,8.79
Watame,Anya,6.06
Aki,Aqua,14.86
Amelia,Aqua,4.98
Anya,Aqua,10.45
Aruran,Aqua,9.07
Astel,Aqua,10.49
Ayame,Aqua,21.74
AZki,Aqua,20.48
Botan,Aqua,14.53
Calli,Aqua,4.59
Choco,Aqua,20.13
Coco,Aqua,8.42
Flare,Aqua,18.4
Fubuki,Aqua,16.58
Gura,Aqua,3.9
Haato,Aqua,12.67
Ina,Aqua,6.05
Iofi,Aqua,9.14
Izuru,Aqua,7.12
Kanata,Aqua,17.87
Kiara,Aqua,6.07
Korone,Aqua,11.13
Lamy,Aqua,17.87
Luna,Aqua,17.09
Marine,Aqua,15.33
Matsuri,Aqua,19.94
Mel,Aqua,25.81
Miko,Aqua,16.29
Mio,Aqua,19.69
Miyabi,Aqua,7.99
Moona,Aqua,5.39
Nene,Aqua,16.37
Noel,Aqua,14.99
Oga,Aqua,11.42
Okayu,Aqua,15.48
Ollie,Aqua,6.07
Pekora,Aqua,12.3
Polka,Aqua,18.28
Reine,Aqua,7.83
Rikka,Aqua,8.97
Risu,Aqua,7.02
Roberu,Aqua,9.21
Roboco,Aqua,18.19
Rushia,Aqua,15.63
Shien,Aqua,7.74
Shion,Aqua,32.95
Sora,Aqua,17.64
Subaru,Aqua,15.21
Suisei,Aqua,18.26
Temma,Aqua,7.65
Towa,Aqua,18.15
Watame,Aqua,15.31
Aki,Aruran,7.92
Amelia,Aruran,2.7
Anya,Aruran,6.78
Aqua,Aruran,2.22
Astel,Aruran,22.3
Ayame,Aruran,2.56
AZki,Aruran,7.73
Botan,Aruran,3.41
Calli,Aruran,2.44
Choco,Aruran,5.99
Coco,Aruran,3.4
Flare,Aruran,4.03
Fubuki,Aruran,3.91
Gura,Aruran,1.59
Haato,Aruran,3.43
Ina,Aruran,3.58
Iofi,Aruran,5.23
Izuru,Aruran,27.62
Kanata,Aruran,3.82
Kiara,Aruran,3.39
Korone,Aruran,2.64
Lamy,Aruran,2.92
Luna,Aruran,4.24
Marine,Aruran,2.32
Matsuri,Aruran,3.78
Mel,Aruran,8.39
Miko,Aruran,2.68
Mio,Aruran,3.71
Miyabi,Aruran,44.26
Moona,Aruran,2.49
Nene,Aruran,3.93
Noel,Aruran,2.61
Oga,Aruran,33.22
Okayu,Aruran,2.42
Ollie,Aruran,3.9
Pekora,Aruran,1.98
Polka,Aruran,5.03
Reine,Aruran,5.07
Rikka,Aruran,23.73
Risu,Aruran,4.83
Roberu,Aruran,22.88
Roboco,Aruran,6.08
Rushia,Aruran,2.07
Shien,Aruran,29.86
Shion,Aruran,3.04
Sora,Aruran,6.13
Subaru,Aruran,3.4
Suisei,Aruran,3.51
Temma,Aruran,37.08
Towa,Aruran,4.99
Watame,Aruran,3.51
Aki,Astel,8.39
Amelia,Astel,3.58
Anya,Astel,10.83
Aqua,Astel,3.89
Aruran,Astel,33.78
Ayame,Astel,3.63
AZki,Astel,9.55
Botan,Astel,4.05
Calli,Astel,3.33
Choco,Astel,9.04
Coco,Astel,4.02
Flare,Astel,4.66
Fubuki,Astel,4.41
Gura,Astel,2.02
Haato,Astel,4.4
Ina,Astel,4.22
Iofi,Astel,8.88
Izuru,Astel,45.27
Kanata,Astel,4.57
Kiara,Astel,3.91
Korone,Astel,3.04
Lamy,Astel,3.26
Luna,Astel,4.77
Marine,Astel,2.81
Matsuri,Astel,5.31
Mel,Astel,8.95
Miko,Astel,3.39
Mio,Astel,3.8
Miyabi,Astel,50.23
Moona,Astel,4.48
Nene,Astel,4.96
Noel,Astel,3.09
Oga,Astel,33.16
Okayu,Astel,2.9
Ollie,Astel,7.01
Pekora,Astel,2.66
Polka,Astel,5.06
Reine,Astel,7.97
Rikka,Astel,28.94
Risu,Astel,7.83
Roberu,Astel,24.96
Roboco,Astel,7.2
Rushia,Astel,2.63
Shien,Astel,36.13
Shion,Astel,4.15
Sora,Astel,6.73
Subaru,Astel,3.81
Suisei,Astel,5.05
Temma,Astel,42.18
Towa,Astel,7.13
Watame,Astel,3.87
Aki,Ayame,15.31
Amelia,Ayame,3.83
Anya,Ayame,9.02
Aqua,Ayame,17.1
Aruran,Ayame,8.23
Astel,Ayame,7.69
AZki,Ayame,19.1
Botan,Ayame,13.54
Calli,Ayame,3.81
Choco,Ayame,16.11
Coco,Ayame,7.21
Flare,Ayame,17.91
Fubuki,Ayame,16.24
Gura,Ayame,3.22
Haato,Ayame,9.82
Ina,Ayame,5.82
Iofi,Ayame,8.46
Izuru,Ayame,5.79
Kanata,Ayame,16.25
Kiara,Ayame,5.11
Korone,Ayame,9.32
Lamy,Ayame,16.76
Luna,Ayame,14.69
Marine,Ayame,12.16
Matsuri,Ayame,15.99
Mel,Ayame,25.58
Miko,Ayame,12.21
Mio,Ayame,21.06
Miyabi,Ayame,7.62
Moona,Ayame,4.61
Nene,Ayame,14.08
Noel,Ayame,12.88
Oga,Ayame,12.76
Okayu,Ayame,14.43
Ollie,Ayame,4.7
Pekora,Ayame,9.22
Polka,Ayame,15.19
Reine,Ayame,6.17
Rikka,Ayame,7.66
Risu,Ayame,6.15
Roberu,Ayame,8.08
Roboco,Ayame,16.1
Rushia,Ayame,12.44
Shien,Ayame,7
Shion,Ayame,27.24
Sora,Ayame,14.82
Subaru,Ayame,12.29
Suisei,Ayame,13.94
Temma,Ayame,6.68
Towa,Ayame,16.31
Watame,Ayame,14.51
Aki,AZki,7.67
Amelia,AZki,1.6
Anya,AZki,5.17
Aqua,AZki,3.33
Aruran,AZki,5.14
Astel,AZki,4.19
Ayame,AZki,3.95
Botan,AZki,3.53
Calli,AZki,1.7
Choco,AZki,6.62
Coco,AZki,2.97
Flare,AZki,5.3
Fubuki,AZki,4
Gura,AZki,1.1
Haato,AZki,3.92
Ina,AZki,2.29
Iofi,AZki,4.38
Izuru,AZki,3.37
Kanata,AZki,4.41
Kiara,AZki,2.42
Korone,AZki,2.61
Lamy,AZki,3.68
Luna,AZki,4.36
Marine,AZki,3.06
Matsuri,AZki,4.14
Mel,AZki,12.01
Miko,AZki,3.43
Mio,AZki,5.23
Miyabi,AZki,4.45
Moona,AZki,2.09
Nene,AZki,4.55
Noel,AZki,3.27
Oga,AZki,5.13
Okayu,AZki,3.26
Ollie,AZki,2.35
Pekora,AZki,2.13
Polka,AZki,5.09
Reine,AZki,3.23
Rikka,AZki,4.7
Risu,AZki,3.66
Roberu,AZki,4.66
Roboco,AZki,6.9
Rushia,AZki,2.66
Shien,AZki,3.39
Shion,AZki,5.1
Sora,AZki,9.7
Subaru,AZki,3.6
Suisei,AZki,4.8
Temma,AZki,4.15
Towa,AZki,6.47
Watame,AZki,4.15
Aki,Botan,31.19
Amelia,Botan,8.65
Anya,Botan,18.7
Aqua,Botan,20.38
Aruran,Botan,19.54
Astel,Botan,15.3
Ayame,Botan,24.15
AZki,Botan,30.4
Calli,Botan,8.27
Choco,Botan,30.31
Coco,Botan,17.5
Flare,Botan,37.13
Fubuki,Botan,28.13
Gura,Botan,6.91
Haato,Botan,17.11
Ina,Botan,11.73
Iofi,Botan,14.84
Izuru,Botan,8.92
Kanata,Botan,29.5
Kiara,Botan,11.9
Korone,Botan,18.91
Lamy,Botan,37.54
Luna,Botan,29.68
Marine,Botan,22.46
Matsuri,Botan,23.85
Mel,Botan,44.66
Miko,Botan,25.36
Mio,Botan,34.09
Miyabi,Botan,12.89
Moona,Botan,9.54
Nene,Botan,31.13
Noel,Botan,25.3
Oga,Botan,24.81
Okayu,Botan,25.9
Ollie,Botan,11.19
Pekora,Botan,19.33
Polka,Botan,38.49
Reine,Botan,15.51
Rikka,Botan,13.04
Risu,Botan,12.43
Roberu,Botan,20.09
Roboco,Botan,34.3
Rushia,Botan,20.62
Shien,Botan,12.84
Shion,Botan,27.65
Sora,Botan,29.56
Subaru,Botan,27.61
Suisei,Botan,24.36
Temma,Botan,14.11
Towa,Botan,30.81
Watame,Botan,27.51
Aki,Calli,32.69
Amelia,Calli,35.89
Anya,Calli,34.43
Aqua,Calli,13.72
Aruran,Calli,29.78
Astel,Calli,26.81
Ayame,Calli,14.47
AZki,Calli,31.12
Botan,Calli,17.61
Choco,Calli,24.27
Coco,Calli,25.43
Flare,Calli,17.1
Fubuki,Calli,18.55
Gura,Calli,22.73
Haato,Calli,28.72
Ina,Calli,39.96
Iofi,Calli,24.16
Izuru,Calli,16.38
Kanata,Calli,18.98
Kiara,Calli,42.38
Korone,Calli,19.07
Lamy,Calli,13.61
Luna,Calli,18.6
Marine,Calli,16.08
Matsuri,Calli,18.86
Mel,Calli,27.71
Miko,Calli,15.19
Mio,Calli,15.67
Miyabi,Calli,20.13
Moona,Calli,17.18
Nene,Calli,21.51
Noel,Calli,14.88
Oga,Calli,21.29
Okayu,Calli,14.2
Ollie,Calli,31.51
Pekora,Calli,12.91
Polka,Calli,20.93
Reine,Calli,34.68
Rikka,Calli,21.96
Risu,Calli,27.94
Roberu,Calli,23.94
Roboco,Calli,22.8
Rushia,Calli,13.28
Shien,Calli,18.91
Shion,Calli,14.22
Sora,Calli,26.51
Subaru,Calli,16.22
Suisei,Calli,21.84
Temma,Calli,23.73
Towa,Calli,25.07
Watame,Calli,18.44
Aki,Choco,19.46
Amelia,Choco,4.65
Anya,Choco,12.15
Aqua,Choco,10.25
Aruran,Choco,12.47
Astel,Choco,12.41
Ayame,Choco,10.43
AZki,Choco,20.71
Botan,Choco,11.01
Calli,Choco,4.14
Coco,Choco,7.73
Flare,Choco,14.14
Fubuki,Choco,10.8
Gura,Choco,2.89
Haato,Choco,9.28
Ina,Choco,5.7
Iofi,Choco,10.07
Izuru,Choco,6.71
Kanata,Choco,11.47
Kiara,Choco,5.82
Korone,Choco,7.21
Lamy,Choco,11.83
Luna,Choco,12.27
Marine,Choco,8.71
Matsuri,Choco,13.45
Mel,Choco,32.02
Miko,Choco,9.65
Mio,Choco,13.79
Miyabi,Choco,9.63
Moona,Choco,5.6
Nene,Choco,12.11
Noel,Choco,9.98
Oga,Choco,13.42
Okayu,Choco,8.97
Ollie,Choco,6.64
Pekora,Choco,6.63
Polka,Choco,14.52
Reine,Choco,9.36
Rikka,Choco,7.73
Risu,Choco,8.29
Roberu,Choco,10.41
Roboco,Choco,19.31
Rushia,Choco,8.17
Shien,Choco,7.56
Shion,Choco,13.6
Sora,Choco,18.2
Subaru,Choco,10.45
Suisei,Choco,11.51
Temma,Choco,10.33
Towa,Choco,15.2
Watame,Choco,11.58
Aki,Coco,39.7
Amelia,Coco,18.21
Anya,Coco,27.46
Aqua,Coco,16.99
Aruran,Coco,28.02
Astel,Coco,21.88
Ayame,Coco,18.5
AZki,Coco,36.73
Botan,Coco,25.16
Calli,Coco,17.17
Choco,Coco,30.61
Flare,Coco,28.61
Fubuki,Coco,24.38
Gura,Coco,12.43
Haato,Coco,27.57
Ina,Coco,21.47
Iofi,Coco,21.01
Izuru,Coco,12.4
Kanata,Coco,30.75
Kiara,Coco,22.29
Korone,Coco,21.84
Lamy,Coco,22.57
Luna,Coco,29.07
Marine,Coco,22.47
Matsuri,Coco,23.64
Mel,Coco,38.22
Miko,Coco,23.87
Mio,Coco,26.37
Miyabi,Coco,17.09
Moona,Coco,13.97
Nene,Coco,29.09
Noel,Coco,21.07
Oga,Coco,25.77
Okayu,Coco,20.87
Ollie,Coco,19.81
Pekora,Coco,17.99
Polka,Coco,31.43
Reine,Coco,24.64
Rikka,Coco,16.82
