from,to,value
Aki,Aki,
Amelia,Aki,1.89
Anya,Aki,7.59
Aqua,Aki,4.49
Aruran,Aki,5.84
Astel,Aki,3.1
Ayame,Aki,3.47
AZki,Aki,14.93
Baelz,Aki,2.5
Botan,Aki,10.31
Calli,Aki,1.93
Chloe,Aki,4
Choco,Aki,12.16
Fauna,Aki,2.24
Flare,Aki,13.58
Fubuki,Aki,5.21
Gura,Aki,1.11
Haato,Aki,8.81
Ina,Aki,1.81
Iofi,Aki,4.02
Iroha,Aki,6.17
IRyS,Aki,2.71
Izuru,Aki,2.89
Kanata,Aki,8.41
Kiara,Aki,2.24
Korone,Aki,5.77
Koyori,Aki,6.46
Kronii,Aki,1.62
Lamy,Aki,7.78
Laplus,Aki,3.45
Lui,Aki,7.81
Luna,Aki,9.7
Marine,Aki,6.41
Matsuri,Aki,8.45
Mel,Aki,18.18
Miko,Aki,5.89
Mio,Aki,7.92
Miyabi,Aki,3.82
Moona,Aki,2.35
Mumei,Aki,1.66
Nene,Aki,9.1
Noel,Aki,8.58
Oga,Aki,3.9
Okayu,Aki,6.21
Ollie,Aki,2.25
Pekora,Aki,4.99
Polka,Aki,12.05
Reine,Aki,2.74
Rikka,Aki,2.6
Risu,Aki,2.81
Roberu,Aki,4.43
Roboco,Aki,16.35
Rushia,Aki,5.8
Sana,Aki,3.19
Shien,Aki,2.57
Shion,Aki,7.52
Sora,Aki,11.19
Subaru,Aki,6.03
Suisei,Aki,4.27
Temma,Aki,2.8
Towa,Aki,6.11
Watame,Aki,6.06
Aki,Amelia,7.62
Anya,Amelia,17.75
Aqua,Amelia,6.34
Aruran,Amelia,6.04
Astel,Amelia,9.87
Ayame,Amelia,4.33
AZki,Amelia,10.47
Baelz,Amelia,25.93
Botan,Amelia,5.16
Calli,Amelia,21.84
Chloe,Amelia,4.35
Choco,Amelia,5.66
Fauna,Amelia,30.79
Flare,Amelia,3.87
Fubuki,Amelia,3.71
Gura,Amelia,20.24
Haato,Amelia,15.59
Ina,Amelia,28.38
Iofi,Amelia,16.57
Iroha,Amelia,3.99
IRyS,Amelia,27.3
Izuru,Amelia,5.67
Kanata,Amelia,2.69
Kiara,Amelia,23.34
Korone,Amelia,5.44
Koyori,Amelia,3.35
Kronii,Amelia,24.85
Lamy,Amelia,3.04
Laplus,Amelia,3.13
Lui,Amelia,6.67
Luna,Amelia,5.75
Marine,Amelia,4.24
Matsuri,Amelia,5.13
Mel,Amelia,11.5
Miko,Amelia,5.31
Mio,Amelia,4.78
Miyabi,Amelia,3.03
Moona,Amelia,8.78
Mumei,Amelia,27.83
Nene,Amelia,5.52
Noel,Amelia,3.59
Oga,Amelia,13.23
Okayu,Amelia,3.99
Ollie,Amelia,14.53
Pekora,Amelia,3.16
Polka,Amelia,6.73
Reine,Amelia,19.52
Rikka,Amelia,4.51
Risu,Amelia,11.27
Roberu,Amelia,4.15
Roboco,Amelia,7.71
Rushia,Amelia,3.9
Sana,Amelia,32.37
Shien,Amelia,3.57
Shion,Amelia,4
Sora,Amelia,8.05
Subaru,Amelia,3
Suisei,Amelia,5.31
Temma,Amelia,3.74
Towa,Amelia,8.84
Watame,Amelia,5.44
Aki,Anya,5.14
Amelia,Anya,2.98
Aqua,Anya,1.86
Aruran,Anya,4.76
Astel,Anya,4.19
Ayame,Anya,1.7
AZki,Anya,6.72
Baelz,Anya,3.75
Botan,Anya,2.64
Calli,Anya,2.65
Chloe,Anya,1.56
Choco,Anya,3.88
Fauna,Anya,3.39
Flare,Anya,2.39
Fubuki,Anya,1.55
Gura,Anya,1.69
Haato,Anya,4.56
Ina,Anya,2.84
Iofi,Anya,12.27
Iroha,Anya,1.76
IRyS,Anya,3.94
Izuru,Anya,2.99
Kanata,Anya,1.6
Kiara,Anya,2.91
Korone,Anya,1.86
Koyori,Anya,1.85
Kronii,Anya,2.65
Lamy,Anya,1.61
Laplus,Anya,1.51
Lui,Anya,2.88
Luna,Anya,3.53
Marine,Anya,1.46
Matsuri,Anya,2.47
Mel,Anya,6.18
Miko,Anya,1.58
Mio,Anya,2.47
Miyabi,Anya,1.97
Moona,Anya,12.21
Mumei,Anya,3
Nene,Anya,2.28
Noel,Anya,1.77
Oga,Anya,5.28
Okayu,Anya,2.01
Ollie,Anya,6.39
Pekora,Anya,1.25
Polka,Anya,3.13
Reine,Anya,10.66
Rikka,Anya,1.91
Risu,Anya,14.47
