from,to,value
Aki,Aki,
Amelia,Aki,5.2
Anya,Aki,13.36
Aqua,Aki,6.32
Aruran,Aki,13.01
Astel,Aki,10.52
Ayame,Aki,8.79
AZki,Aki,21.66
Botan,Aki,12.66
Calli,Aki,4.52
Choco,Aki,22.21
Coco,Aki,13.54
Flare,Aki,15.4
Fubuki,Aki,9.85
Gura,Aki,2.93
Haato,Aki,11.66
Ina,Aki,6.11
Iofi,Aki,9.14
Izuru,Aki,9.9
Kanata,Aki,10.67
Kiara,Aki,6.48
Korone,Aki,7.92
Lamy,Aki,13.85
Luna,Aki,14.14
Marine,Aki,8.54
Matsuri,Aki,12.04
Mel,Aki,25.16
Miko,Aki,10.56
Mio,Aki,14.22
Miyabi,Aki,9.23
Moona,Aki,5.55
Nene,Aki,15.11
Noel,Aki,10.12
Oga,Aki,13.02
Okayu,Aki,8.88
Ollie,Aki,5.82
Pekora,Aki,6.6
Polka,Aki,13.78
Reine,Aki,8.84
Rikka,Aki,9.59
Risu,Aki,8.57
Roberu,Aki,12.67
Roboco,Aki,21.02
Rushia,Aki,8.29
Shien,Aki,7.66
Shion,Aki,14.42
Sora,Aki,18.81
Subaru,Aki,11.97
Suisei,Aki,13.78
Temma,Aki,11.46
Towa,Aki,16.32
Watame,Aki,12.11
Aki,Amelia,22.19
Anya,Amelia,34.14
Aqua,Amelia,12.04
Aruran,Amelia,25.56
Astel,Amelia,23.62
Ayame,Amelia,14.39
AZki,Amelia,26.38
Botan,Amelia,13.66
Calli,Amelia,28.5
Choco,Amelia,20.03
Coco,Amelia,21.69
Flare,Amelia,15
Fubuki,Amelia,14.24
Gura,Amelia,22.21
Haato,Amelia,22.48
Ina,Amelia,34.13
Iofi,Amelia,19.29
Izuru,Amelia,20.09
Kanata,Amelia,15.91
Kiara,Amelia,30.51
Korone,Amelia,14.8
Lamy,Amelia,11.22
Luna,Amelia,19.91
Marine,Amelia,12.24
Matsuri,Amelia,16.03
Mel,Amelia,28.68
Miko,Amelia,12.48
Mio,Amelia,10.73
Miyabi,Amelia,14.72
Moona,Amelia,17.09
Nene,Amelia,20.69
Noel,Amelia,18.01
Oga,Amelia,16.47
Okayu,Amelia,11.56
Ollie,Amelia,23.47
Pekora,Amelia,10.08
Polka,Amelia,19.38
Reine,Amelia,28.5
Rikka,Amelia,18.86
Risu,Amelia,26.48
Roberu,Amelia,19.15
Roboco,Amelia,24.11
Rushia,Amelia,12.12
Shien,Amelia,12.88
Shion,Amelia,12.92
Sora,Amelia,22.81
Subaru,Amelia,12.02
Suisei,Amelia,13.48
Temma,Amelia,18.53
Towa,Amelia,22.44
Watame,Amelia,15.3
Aki,Anya,12.14
Amelia,Anya,7.27
Aqua,Anya,3.88
Aruran,Anya,10.86
Astel,Anya,12.99
Ayame,Anya,5.75
AZki,Anya,13.26
Botan,Anya,6.04
Calli,Anya,6.17
Choco,Anya,11.66
Coco,Anya,7.58
Flare,Anya,7.15
Fubuki,Anya,5.12
Gura,Anya,3.99
Haato,Anya,8.45
