from,to,value
Aki,Aki,
Aqua,Aki,11.93
Ayame,Aki,11.07
AZki,Aki,20.56
Botan,Aki,15.4
Chloe,Aki,17.83
Choco,Aki,25.93
Flare,Aki,22.52
Fubuki,Aki,13.76
Iroha,Aki,19.86
Kanata,Aki,22.52
Korone,Aki,9.92
Koyori,Aki,10.34
Lamy,Aki,16.08
Laplus,Aki,14.45
Lui,Aki,14.28
Luna,Aki,17.38
Marine,Aki,11.89
Matsuri,Aki,20.53
Mel,Aki,23.05
Miko,Aki,9.61
Mio,Aki,17.7
Nene,Aki,17.94
Noel,Aki,16.47
Okayu,Aki,13.84
Pekora,Aki,7.52
Polka,Aki,18.12
Roboco,Aki,26.67
Shion,Aki,19.39
Sora,Aki,20.33
Subaru,Aki,9.41
Suisei,Aki,12.3
Towa,Aki,13.56
Watame,Aki,15.8
Aki,Aqua,30.84
Ayame,Aqua,28.16
AZki,Aqua,29.12
Botan,Aqua,23.73
Chloe,Aqua,30.83
Choco,Aqua,28.23
Flare,Aqua,26.55
Fubuki,Aqua,26.6
Iroha,Aqua,28.01
Kanata,Aqua,31.22
Korone,Aqua,20.56
Koyori,Aqua,20.26
Lamy,Aqua,27.3
Laplus,Aqua,26.39
Lui,Aqua,21.9
Luna,Aqua,26.74
Marine,Aqua,23.46
Matsuri,Aqua,34.29
Mel,Aqua,36.29
Miko,Aqua,21.96
Mio,Aqua,28.5
Nene,Aqua,30.44
Noel,Aqua,26.78
Okayu,Aqua,22.57
Pekora,Aqua,18.71
Polka,Aqua,27.11
Roboco,Aqua,32.42
Shion,Aqua,43.08
Sora,Aqua,26.12
Subaru,Aqua,17.78
Suisei,Aqua,33.88
Towa,Aqua,28.65
Watame,Aqua,22.63
Aki,Ayame,9.76
Aqua,Ayame,9.61
AZki,Ayame,9.2
Botan,Ayame,7.97
Chloe,Ayame,9.61
Choco,Ayame,9.41
Flare,Ayame,8.38
Fubuki,Ayame,8.73
Iroha,Ayame,11.06
Kanata,Ayame,11.5
Korone,Ayame,5.37
Koyori,Ayame,5.35
Lamy,Ayame,8.58
Laplus,Ayame,9.09
Lui,Ayame,7.15
Luna,Ayame,7.03
Marine,Ayame,5.83
Matsuri,Ayame,10.7
Mel,Ayame,9.93
Miko,Ayame,5.28
Mio,Ayame,10.14
Nene,Ayame,9.52
Noel,Ayame,7.55
Okayu,Ayame,7.71
Pekora,Ayame,4.4
Polka,Ayame,7.39
Roboco,Ayame,11
Shion,Ayame,13.16
Sora,Ayame,7.35
Subaru,Ayame,5.15
Suisei,Ayame,9.17
Towa,Ayame,8.38
Watame,Ayame,6.46
Aki,AZki,35.42
Aqua,AZki,19.41
Ayame,AZki,17.97
Botan,AZki,21.8
Chloe,AZki,28.89
Choco,AZki,29.1
Flare,AZki,27.7
Fubuki,AZki,19.47
Iroha,AZki,27.6
Kanata,AZki,35.31
Korone,AZki,13.62
Koyori,AZki,16.79
Lamy,AZki,21.6
Laplus,AZki,21.02
Lui,AZki,19.9
Luna,AZki,23.11
Marine,AZki,17.86
Matsuri,AZki,27.16
Mel,AZki,28.55
Miko,AZki,14.95
Mio,AZki,25.71
Nene,AZki,24.24
Noel,AZki,21.85
Okayu,AZki,18.91
Pekora,AZki,12.01
Polka,AZki,23.4
Roboco,AZki,34.43
Shion,AZki,23.91
Sora,AZki,30.62
Subaru,AZki,14.12
Suisei,AZki,21.73
Towa,AZki,21.39
Watame,AZki,20.94
Aki,Botan,25.43
Aqua,Botan,15.16
Ayame,Botan,14.92
AZki,Botan,20.9
Chloe,Botan,18.98
Choco,Botan,24.51
Flare,Botan,21.83
Fubuki,Botan,18.06
Iroha,Botan,20.01
Kanata,Botan,19.66
Korone,Botan,14.58
Koyori,Botan,13.8
Lamy,Botan,22.54
Laplus,Botan,22.84
Lui,Botan,18.82
Luna,Botan,18.7
Marine,Botan,14.64
Matsuri,Botan,19.84
Mel,Botan,21.87
Miko,Botan,13.31
Mio,Botan,21.88
Nene,Botan,25.03
Noel,Botan,18.67
Okayu,Botan,17.06
Pekora,Botan,11.44
Polka,Botan,23.08
Roboco,Botan,23.46
Shion,Botan,19.32
Sora,Botan,18.52
Subaru,Botan,13.86
Suisei,Botan,17.44
Towa,Botan,22.72
Watame,Botan,18.19
Aki,Chloe,30.63
Aqua,Chloe,20.48
Ayame,Chloe,18.71
AZki,Chloe,28.79
Botan,Chloe,19.73
Choco,Chloe,26.91
Flare,Chloe,25.78
Fubuki,Chloe,19.21
Iroha,Chloe,29.28
Kanata,Chloe,35.58
Korone,Chloe,14.26
Koyori,Chloe,17.38
Lamy,Chloe,24.73
Laplus,Chloe,23.53
Lui,Chloe,19.87
Luna,Chloe,21.27
Marine,Chloe,18.5
Matsuri,Chloe,29.03
Mel,Chloe,27.64
Miko,Chloe,14.85
Mio,Chloe,22.86
Nene,Chloe,26.46
Noel,Chloe,24.14
Okayu,Chloe,20.44
Pekora,Chloe,11.87
Polka,Chloe,22.82
Roboco,Chloe,27.5
Shion,Chloe,27.65
Sora,Chloe,21.63
Subaru,Chloe,12.94
Suisei,Chloe,20.5
Towa,Chloe,18.67
Watame,Chloe,18.92
Aki,Choco,5.55
Aqua,Choco,2.34
Ayame,Choco,2.28
AZki,Choco,3.61
Botan,Choco,3.18
Chloe,Choco,3.35
Flare,Choco,3.69
Fubuki,Choco,2.54
Iroha,Choco,3.1
Kanata,Choco,3.47
Korone,Choco,1.91
Koyori,Choco,2.09
Lamy,Choco,3.16
Laplus,Choco,2.98
Lui,Choco,3.24
Luna,Choco,3.43
Marine,Choco,2.39
Matsuri,Choco,4.39
Mel,Choco,5.1
Miko,Choco,1.69
Mio,Choco,3.76
Nene,Choco,3.3
Noel,Choco,3.59
Okayu,Choco,2.8
Pekora,Choco,1.39
Polka,Choco,3.21
Roboco,Choco,6.36
Shion,Choco,3.11
Sora,Choco,4.31
Subaru,Choco,1.95
Suisei,Choco,2.45
Towa,Choco,2.79
Watame,Choco,2.91
Aki,Flare,38.84
Aqua,Flare,17.72
Ayame,Flare,16.37
AZki,Flare,27.73
Botan,Flare,22.8
Chloe,Flare,25.89
Choco,Flare,29.76
Fubuki,Flare,21.66
Iroha,Flare,25.68
Kanata,Flare,32.38
Korone,Flare,15.02
Koyori,Flare,16.71
Lamy,Flare,23.43
Laplus,Flare,19.76
Lui,Flare,22.32
Luna,Flare,23.63
Marine,Flare,20.78
Matsuri,Flare,27.3
Mel,Flare,28.37
Miko,Flare,15.08
Mio,Flare,27.02
Nene,Flare,24.77
Noel,Flare,26.15
Okayu,Flare,20.34
Pekora,Flare,12.63
Polka,Flare,29.27
Roboco,Flare,30.54
Shion,Flare,24.74
Sora,Flare,26.16
Subaru,Flare,14.59
Suisei,Flare,20.21
Towa,Flare,20.27
Watame,Flare,21.8
Aki,Fubuki,29.15
Aqua,Fubuki,21.79
Ayame,Fubuki,20.97
AZki,Fubuki,23.93
Botan,Fubuki,23.16
Chloe,Fubuki,23.7
Choco,Fubuki,25.16
Flare,Fubuki,26.59
Iroha,Fubuki,27.29
Kanata,Fubuki,28.91
Korone,Fubuki,18
Koyori,Fubuki,17.71
Lamy,Fubuki,22.73
Laplus,Fubuki,20.94
Lui,Fubuki,20.22
Luna,Fubuki,22.47
Marine,Fubuki,17.45
Matsuri,Fubuki,29.67
Mel,Fubuki,30.68
Miko,Fubuki,17.23
Mio,Fubuki,30.01
Nene,Fubuki,23.31
Noel,Fubuki,23.04
Okayu,Fubuki,23.97
Pekora,Fubuki,13.47
Polka,Fubuki,25.79
Roboco,Fubuki,28.92
Shion,Fubuki,24.93
Sora,Fubuki,24.56
Subaru,Fubuki,15.9
Suisei,Fubuki,22.02
Towa,Fubuki,20.34
Watame,Fubuki,22.33
Aki,Iroha,31.33
Aqua,Iroha,17.09
Ayame,Iroha,19.77
AZki,Iroha,25.26
Botan,Iroha,19.11
Chloe,Iroha,26.89
Choco,Iroha,22.87
Flare,Iroha,23.48
Fubuki,Iroha,20.32
Kanata,Iroha,33.27
Korone,Iroha,12.12
Koyori,Iroha,15.74
Lamy,Iroha,20.13
Laplus,Iroha,22.51
Lui,Iroha,18.65
Luna,Iroha,19.58
Marine,Iroha,15.61
Matsuri,Iroha,24.5
Mel,Iroha,23.52
Miko,Iroha,13.41
Mio,Iroha,23.44
Nene,Iroha,21.92
Noel,Iroha,20.32
Okayu,Iroha,20.54
Pekora,Iroha,10.16
Polka,Iroha,20.34
Roboco,Iroha,26.62
Shion,Iroha,22.03
Sora,Iroha,23.19
Subaru,Iroha,12.38
Suisei,Iroha,19.72
Towa,Iroha,18.02
Watame,Iroha,18.8
Aki,Kanata,7.75
Aqua,Kanata,4.16
Ayame,Kanata,4.49
AZki,Kanata,7.05
Botan,Kanata,4.1
Chloe,Kanata,7.13
Choco,Kanata,5.58
Flare,Kanata,6.46
Fubuki,Kanata,4.7
Iroha,Kanata,7.26
Korone,Kanata,2.93
Koyori,Kanata,3.55
Lamy,Kanata,4.98
Laplus,Kanata,5.49
Lui,Kanata,4.19
Luna,Kanata,6.38
Marine,Kanata,4.54
Matsuri,Kanata,6.55
Mel,Kanata,5.92
Miko,Kanata,3.49
Mio,Kanata,5.83
Nene,Kanata,5.79
Noel,Kanata,5.18
Okayu,Kanata,5.16
Pekora,Kanata,2.57
Polka,Kanata,4.88
Roboco,Kanata,6.89
Shion,Kanata,5.64
Sora,Kanata,5.5
Subaru,Kanata,3.25
Suisei,Kanata,5.07
Towa,Kanata,5.19
Watame,Kanata,4.26
Aki,Korone,30.95
Aqua,Korone,24.81
Ayame,Korone,18.98
AZki,Korone,24.65
Botan,Korone,27.54
Chloe,Korone,25.91
Choco,Korone,27.9
Flare,Korone,27.16
Fubuki,Korone,26.51
Iroha,Korone,23.98
Kanata,Korone,26.53
Koyori,Korone,21.45
Lamy,Korone,27.43
Laplus,Korone,23.07
Lui,Korone,25.87
Luna,Korone,32.16
Marine,Korone,23.48
Matsuri,Korone,29.43
Mel,Korone,34.58
Miko,Korone,23.6
Mio,Korone,31.25
Nene,Korone,30.41
Noel,Korone,28.73
Okayu,Korone,29.84
Pekora,Korone,19.69
Polka,Korone,27.37
Roboco,Korone,33.39
Shion,Korone,31.52
Sora,Korone,26.65
Subaru,Korone,21.7
Suisei,Korone,22.7
Towa,Korone,22.43
Watame,Korone,26.5
Aki,Koyori,48.49
Aqua,Koyori,36.76
Ayame,Koyori,28.42
AZki,Koyori,45.69
Botan,Koyori,39.2
Chloe,Koyori,47.46
Choco,Koyori,45.84
Flare,Koyori,45.45
Fubuki,Koyori,39.22
Iroha,Koyori,46.81
Kanata,Koyori,48.44
Korone,Koyori,32.25
Lamy,Koyori,46.45
Laplus,Koyori,37.08
Lui,Koyori,42.01
Luna,Koyori,42.02
