from,to,value
Aki,Aki,
Aqua,Aki,14.76
Ayame,Aki,20.51
AZki,Aki,24.26
Botan,Aki,21.21
Chloe,Aki,19.02
Choco,Aki,24.88
Flare,Aki,25.02
Fubuki,Aki,20.16
Iroha,Aki,23.23
Kanata,Aki,27.04
Korone,Aki,13.22
Koyori,Aki,14.18
Lamy,Aki,21.97
Laplus,Aki,20.89
Lui,Aki,21.12
Luna,Aki,19.5
Marine,Aki,16.91
Matsuri,Aki,31.66
Mel,Aki,36.49
Miko,Aki,12.42
Mio,Aki,25.04
Nene,Aki,22.57
Noel,Aki,22.74
Okayu,Aki,15.33
Pekora,Aki,10.95
Polka,Aki,24.59
Roboco,Aki,33.79
Shion,Aki,21.52
Sora,Aki,25.58
Subaru,Aki,10.78
Suisei,Aki,18.64
Towa,Aki,19.23
Watame,Aki,19.16
Aki,Aqua,24.54
Ayame,Aqua,38.97
AZki,Aqua,25.47
Botan,Aqua,21.01
Chloe,Aqua,25.73
Choco,Aqua,21.23
Flare,Aqua,22.94
Fubuki,Aqua,24.37
Iroha,Aqua,26.38
Kanata,Aqua,31.11
Korone,Aqua,18.29
Koyori,Aqua,19.49
Lamy,Aqua,25.91
Laplus,Aqua,29.04
Lui,Aqua,21.21
Luna,Aqua,23.57
Marine,Aqua,28.6
Matsuri,Aqua,37.36
Mel,Aqua,31.64
Miko,Aqua,20.57
Mio,Aqua,25.56
Nene,Aqua,27.67
Noel,Aqua,24.78
Okayu,Aqua,20.71
Pekora,Aqua,19.96
Polka,Aqua,23.96
Roboco,Aqua,28.54
Shion,Aqua,41.34
Sora,Aqua,24.12
Subaru,Aqua,16.01
Suisei,Aqua,31.38
Towa,Aqua,30.26
Watame,Aqua,19.11
Aki,Ayame,2.88
Aqua,Ayame,3.3
AZki,Ayame,3.08
Botan,Ayame,2.93
Chloe,Ayame,4.54
Choco,Ayame,2.43
Flare,Ayame,2.47
Fubuki,Ayame,2.6
Iroha,Ayame,4.01
Kanata,Ayame,4.26
Korone,Ayame,1.83
Koyori,Ayame,1.68
Lamy,Ayame,2.49
Laplus,Ayame,4.46
Lui,Ayame,2.09
Luna,Ayame,1.95
Marine,Ayame,2.33
Matsuri,Ayame,5.42
Mel,Ayame,3.6
Miko,Ayame,1.62
Mio,Ayame,5.06
Nene,Ayame,3.5
Noel,Ayame,2.51
Okayu,Ayame,2.45
Pekora,Ayame,1.37
Polka,Ayame,3
Roboco,Ayame,3.25
Shion,Ayame,6.23
Sora,Ayame,3.81
Subaru,Ayame,1.2
Suisei,Ayame,3.12
Towa,Ayame,5.42
Watame,Ayame,2.15
Aki,AZki,21.2
Aqua,AZki,13.38
Ayame,AZki,19.15
Botan,AZki,15.38
Chloe,AZki,16.97
Choco,AZki,16.32
Flare,AZki,17.81
Fubuki,AZki,14.87
Iroha,AZki,20.7
Kanata,AZki,22.14
Korone,AZki,9.46
Koyori,AZki,11.74
Lamy,AZki,16.91
Laplus,AZki,19.35
Lui,AZki,16.73
Luna,AZki,15.45
Marine,AZki,15
Matsuri,AZki,22.19
Mel,AZki,24.67
Miko,AZki,10.79
Mio,AZki,21.35
Nene,AZki,19.43
Noel,AZki,17.5
Okayu,AZki,13.45
Pekora,AZki,9.14
Polka,AZki,18.37
Roboco,AZki,24.55
Shion,AZki,19.75
Sora,AZki,28.64
Subaru,AZki,9.45
Suisei,AZki,16.57
Towa,AZki,16.36
Watame,AZki,15.47
Aki,Botan,20.19
