from,to,value
Aki,Aki,
Ao,Aki,22.23
Aqua,Aki,18.97
Ayame,Aki,18.85
AZki,Aki,20.06
Botan,Aki,25.64
Chloe,Aki,20.25
Choco,Aki,39.63
Flare,Aki,31.73
Fubuki,Aki,20.46
Haato,Aki,22.12
Hajime,Aki,22.41
Iroha,Aki,22.46
Kanade,Aki,19.64
Kanata,Aki,23.07
Korone,Aki,17.78
Koyori,Aki,17.52
Lamy,Aki,20.2
Laplus,Aki,17.92
Lui,Aki,23.49
Luna,Aki,23.52
Marine,Aki,16.28
Matsuri,Aki,25.38
Miko,Aki,15.53
Mio,Aki,20.53
Nene,Aki,20.46
Noel,Aki,18.85
Okayu,Aki,16.93
Pekora,Aki,15.55
Polka,Aki,23.4
Raden,Aki,20.64
Ririka,Aki,19.87
Roboco,Aki,35.15
Sora,Aki,25.08
Subaru,Aki,17.47
Suisei,Aki,19.05
Towa,Aki,30.61
Watame,Aki,20.73
Aki,Ao,15.22
Aqua,Ao,12.15
Ayame,Ao,12.02
AZki,Ao,14.41
Botan,Ao,17.37
Chloe,Ao,16.28
Choco,Ao,23.54
Flare,Ao,18.74
Fubuki,Ao,14.24
Haato,Ao,16.39
Hajime,Ao,30.32
Iroha,Ao,18.25
Kanade,Ao,23.41
Kanata,Ao,15.28
Korone,Ao,14.14
Koyori,Ao,13.02
Lamy,Ao,15.81
Laplus,Ao,15.75
Lui,Ao,20.6
Luna,Ao,16.71
Marine,Ao,13.65
Matsuri,Ao,20.93
Miko,Ao,11.72
Mio,Ao,15.27
Nene,Ao,18.46
Noel,Ao,14.23
Okayu,Ao,13.47
Pekora,Ao,9.7
Polka,Ao,19
Raden,Ao,23.18
Ririka,Ao,19.28
Roboco,Ao,24.23
Sora,Ao,17.44
Subaru,Ao,12.58
Suisei,Ao,14.96
Towa,Ao,15.69
Watame,Ao,14.03
Aki,Aqua,37.34
Ao,Aqua,34.95
Ayame,Aqua,32.61
AZki,Aqua,33.55
Botan,Aqua,36.3
Chloe,Aqua,39.45
Choco,Aqua,42.87
Flare,Aqua,40.42
Fubuki,Aqua,33.68
Haato,Aqua,32.19
Hajime,Aqua,35.97
Iroha,Aqua,36.74
Kanade,Aqua,34.53
Kanata,Aqua,37.71
Korone,Aqua,33.01
Koyori,Aqua,32.85
Lamy,Aqua,38.02
Laplus,Aqua,29.87
