from,to,value
Amelia,Amelia,
Baelz,Amelia,20.85
Bijou,Amelia,14.57
Calli,Amelia,18.09
Cecilia,Amelia,16.77
Elizabeth,Amelia,20.55
Fauna,Amelia,19.16
FuwaMoco,Amelia,15.27
Gigi,Amelia,21.4
Gura,Amelia,44.49
IRyS,Amelia,19.17
Ina,Amelia,25.78
Kiara,Amelia,24.35
Kronii,Amelia,22.21
Mumei,Amelia,32.68
Nerissa,Amelia,19.73
Raora,Amelia,15.46
Shiori,Amelia,23.67
Amelia,Baelz,19.69
Bijou,Baelz,20.94
Calli,Baelz,24.0
Cecilia,Baelz,22.32
Elizabeth,Baelz,27.0
Fauna,Baelz,25.2
FuwaMoco,Baelz,18.88
Gigi,Baelz,26.39
Gura,Baelz,27.54
IRyS,Baelz,30.65
Ina,Baelz,32.61
Kiara,Baelz,26.1
Kronii,Baelz,29.07
Mumei,Baelz,41.87
Nerissa,Baelz,26.05
Raora,Baelz,20.85
Shiori,Baelz,30.22
Amelia,Bijou,24.38
Baelz,Bijou,37.1
Calli,Bijou,34.61
Cecilia,Bijou,39.29
Elizabeth,Bijou,40.1
Fauna,Bijou,40.83
FuwaMoco,Bijou,28.92
Gigi,Bijou,43.05
Gura,Bijou,39.74
IRyS,Bijou,46.63
Ina,Bijou,40.34
Kiara,Bijou,36.23
Kronii,Bijou,38.01
Mumei,Bijou,47.4
Nerissa,Bijou,40.97
Raora,Bijou,37.26
Shiori,Bijou,47.34
Amelia,Calli,30.27
Baelz,Calli,42.51
Bijou,Calli,34.6
Cecilia,Calli,34.11
Elizabeth,Calli,46.37
Fauna,Calli,37.48
FuwaMoco,Calli,26.26
Gigi,Calli,39.72
Gura,Calli,42.57
IRyS,Calli,46.28
Ina,Calli,41.64
Kiara,Calli,43.16
Kronii,Calli,42.85
Mumei,Calli,49.32
Nerissa,Calli,41.73
Raora,Calli,34.3
Shiori,Calli,44.79
Amelia,Cecilia,20.3
Baelz,Cecilia,28.6
Bijou,Cecilia,28.41
Calli,Cecilia,24.68
Elizabeth,Cecilia,42.65
Fauna,Cecilia,38.7
FuwaMoco,Cecilia,19.55
Gigi,Cecilia,43.49
Gura,Cecilia,37.24
IRyS,Cecilia,31.14
Ina,Cecilia,36.44
Kiara,Cecilia,35.51
Kronii,Cecilia,31.0
Mumei,Cecilia,43.06
Nerissa,Cecilia,36.95
Raora,Cecilia,31.66
Shiori,Cecilia,40.07
Amelia,Elizabeth,10.45
Baelz,Elizabeth,14.53
Bijou,Elizabeth,12.18
Calli,Elizabeth,14.09
Cecilia,Elizabeth,17.92
Fauna,Elizabeth,15.15
FuwaMoco,Elizabeth,10.07
Gigi,Elizabeth,19.39
Gura,Elizabeth,16.84
IRyS,Elizabeth,15.38
Ina,Elizabeth,19.1
Kiara,Elizabeth,18.61
Kronii,Elizabeth,17.06
Mumei,Elizabeth,19.86
Nerissa,Elizabeth,20.75
Raora,Elizabeth,17.05
Shiori,Elizabeth,20.68
Amelia,Fauna,17.96
Baelz,Fauna,25.01
Bijou,Fauna,22.87
Calli,Fauna,21.0
Cecilia,Fauna,29.98
Elizabeth,Fauna,27.93
FuwaMoco,Fauna,16.4
Gigi,Fauna,32.54
Gura,Fauna,32.43
IRyS,Fauna,28.82
Ina,Fauna,33.24
Kiara,Fauna,28.61
Kronii,Fauna,30.98
Mumei,Fauna,41.69
Nerissa,Fauna,32.28
Raora,Fauna,22.14
Shiori,Fauna,34.53
Amelia,FuwaMoco,18.12
Baelz,FuwaMoco,23.71
Bijou,FuwaMoco,20.5
Calli,FuwaMoco,18.63
Cecilia,FuwaMoco,19.16
Elizabeth,FuwaMoco,23.51
Fauna,FuwaMoco,20.75
Gigi,FuwaMoco,22.08
Gura,FuwaMoco,25.62
IRyS,FuwaMoco,23.29
Ina,FuwaMoco,24.75
Kiara,FuwaMoco,22.21
Kronii,FuwaMoco,20.41
Mumei,FuwaMoco,29.9
Nerissa,FuwaMoco,24.12
Raora,FuwaMoco,21.23
Shiori,FuwaMoco,27.96
Amelia,Gigi,25.67
Baelz,Gigi,33.51
Bijou,Gigi,30.86
Calli,Gigi,28.48
Cecilia,Gigi,43.1
Elizabeth,Gigi,45.75
Fauna,Gigi,41.64
FuwaMoco,Gigi,22.33
Gura,Gigi,39.19
IRyS,Gigi,34.18
Ina,Gigi,39.31
Kiara,Gigi,39.0
Kronii,Gigi,38.39
Mumei,Gigi,50.14
Nerissa,Gigi,41.33
Raora,Gigi,33.18
Shiori,Gigi,45.84
Amelia,Gura,11.99
Baelz,Gura,7.86
Bijou,Gura,6.4
Calli,Gura,6.86
Cecilia,Gura,8.29
Elizabeth,Gura,8.93
Fauna,Gura,9.32
FuwaMoco,Gura,5.82
Gigi,Gura,8.81
IRyS,Gura,8.42
Ina,Gura,11.26
Kiara,Gura,9.75
Kronii,Gura,9.08
Mumei,Gura,12.92
Nerissa,Gura,8.22
Raora,Gura,6.27
Shiori,Gura,9.72
Amelia,IRyS,16.7
Baelz,IRyS,28.27
Bijou,IRyS,24.28
Calli,IRyS,24.11
Cecilia,IRyS,22.42
Elizabeth,IRyS,26.35
Fauna,IRyS,26.79
FuwaMoco,IRyS,17.11
Gigi,IRyS,24.82
Gura,IRyS,27.21
Ina,IRyS,29.49
Kiara,IRyS,24.23
Kronii,IRyS,27.59
Mumei,IRyS,36.9
Nerissa,IRyS,24.56
Raora,IRyS,20.95
Shiori,IRyS,29.97
Amelia,Ina,16.65
Baelz,Ina,22.29
Bijou,Ina,15.57
Calli,Ina,16.08
Cecilia,Ina,19.45
Elizabeth,Ina,24.27
Fauna,Ina,22.9
FuwaMoco,Ina,13.47
Gigi,Ina,21.16
Gura,Ina,26.99
IRyS,Ina,21.86
Kiara,Ina,22.1
Kronii,Ina,21.37
Mumei,Ina,30.46
Nerissa,Ina,19.33
Raora,Ina,16.64
Shiori,Ina,22.4
Amelia,Kiara,28.79
Baelz,Kiara,32.67
Bijou,Kiara,25.6
Calli,Kiara,30.5
Cecilia,Kiara,34.68
Elizabeth,Kiara,43.27
Fauna,Kiara,36.08
FuwaMoco,Kiara,22.14
Gigi,Kiara,38.43
Gura,Kiara,42.76
IRyS,Kiara,32.87
Ina,Kiara,40.45
Kronii,Kiara,34.44
Mumei,Kiara,44.91
Nerissa,Kiara,37.46
