from,to,value
Anya,Anya,
Iofi,Anya,10.87
Kaela,Anya,2.6
Kobo,Anya,3.01
Moona,Anya,8.93
Ollie,Anya,6.0
Reine,Anya,8.19
Risu,Anya,4.38
Zeta,Anya,6.7
Anya,Iofi,12.86
Kaela,Iofi,3.81
Kobo,Iofi,4.02
Moona,Iofi,15.62
Ollie,Iofi,9.71
Reine,Iofi,9.58
Risu,Iofi,11.93
Zeta,Iofi,7.68
Anya,Kaela,16.0
Iofi,Kaela,19.81
Kobo,Kaela,10.62
Moona,Kaela,22.32
Ollie,Kaela,16.95
Reine,Kaela,17.07
Risu,Kaela,15.79
Zeta,Kaela,16.43
Anya,Kobo,6.0
Iofi,Kobo,6.76
Kaela,Kobo,3.44
Moona,Kobo,9.38
Ollie,Kobo,5.81
Reine,Kobo,5.75
Risu,Kobo,5.41
Zeta,Kobo,6.38
Anya,Moona,11.43
Iofi,Moona,16.91
Kaela,Moona,4.65
Kobo,Moona,6.03
Ollie,Moona,8.76
Reine,Moona,10.63
Risu,Moona,10.13
Zeta,Moona,8.65
Anya,Ollie,18.0
Iofi,Ollie,24.64
Kaela,Ollie,8.27
Kobo,Ollie,8.75
Moona,Ollie,20.54
Reine,Ollie,20.03
Risu,Ollie,14.33
Zeta,Ollie,12.32
Anya,Reine,13.43
Iofi,Reine,13.29
Kaela,Reine,4.55
Kobo,Reine,4.73
Moona,Reine,13.62
Ollie,Reine,10.95
Risu,Reine,7.38
Zeta,Reine,7.68
Anya,Risu,14.57
Iofi,Risu,33.57
Kaela,Risu,8.55
Kobo,Risu,9.04
Moona,Risu,26.34
Ollie,Risu,15.9
Reine,Risu,14.98
Zeta,Risu,15.14
Anya,Zeta,17.71
Iofi,Zeta,17.15
Kaela,Zeta,7.06
Kobo,Zeta,8.46
Moona,Zeta,17.86
Ollie,Zeta,10.86
Reine,Zeta,12.37
Risu,Zeta,12.02
