from,to,value
Aki,Aki,
Aqua,Aki,10.07
Ayame,Aki,11.21
AZki,Aki,34.89
Botan,Aki,14.38
Chloe,Aki,13.42
Choco,Aki,20.23
Flare,Aki,19
Fubuki,Aki,12.74
Haato,Aki,16.02
Iroha,Aki,15.92
Kanata,Aki,15.04
Korone,Aki,11.06
Koyori,Aki,14.75
Lamy,Aki,16
Laplus,Aki,11.3
Lui,Aki,16.61
Luna,Aki,22.03
Marine,Aki,12.97
Matsuri,Aki,14.7
Mel,Aki,26.05
Miko,Aki,12.65
Mio,Aki,18.75
Nene,Aki,17.23
Noel,Aki,13.4
Okayu,Aki,12.65
Pekora,Aki,12.15
Polka,Aki,18.09
Roboco,Aki,21.63
Shion,Aki,20.55
Sora,Aki,21.65
Subaru,Aki,13.6
Suisei,Aki,11.91
Towa,Aki,11.88
Watame,Aki,15.88
Aki,Aqua,9.54
Ayame,Aqua,17.97
AZki,Aqua,16.35
Botan,Aqua,7.9
Chloe,Aqua,11.71
Choco,Aqua,12.97
Flare,Aqua,10.26
Fubuki,Aqua,10.11
Haato,Aqua,10.82
Iroha,Aqua,12.96
Kanata,Aqua,12.25
Korone,Aqua,8.01
Koyori,Aqua,10.22
Lamy,Aqua,10.8
Laplus,Aqua,12.67
Lui,Aqua,9.6
Luna,Aqua,12.3
Marine,Aqua,12.28
Matsuri,Aqua,14.11
Mel,Aqua,15.07
Miko,Aqua,8.52
Mio,Aqua,10.87
Nene,Aqua,12.04
Noel,Aqua,9.2
Okayu,Aqua,9.65
Pekora,Aqua,10.03
Polka,Aqua,9.1
Roboco,Aqua,14.42
Shion,Aqua,27.2
Sora,Aqua,12.89
Subaru,Aqua,8.52
Suisei,Aqua,14.05
Towa,Aqua,10.56
Watame,Aqua,9.01
Aki,Ayame,5.01
Aqua,Ayame,8.46
AZki,Ayame,9.35
Botan,Ayame,4.75
Chloe,Ayame,5.33
Choco,Ayame,7.1
Flare,Ayame,5.69
Fubuki,Ayame,5.84
Haato,Ayame,5.07
Iroha,Ayame,7.15
Kanata,Ayame,5.44
Korone,Ayame,4.1
Koyori,Ayame,4.7
Lamy,Ayame,5.25
Laplus,Ayame,5.65
Lui,Ayame,5.5
Luna,Ayame,6.58
Marine,Ayame,5.48
Matsuri,Ayame,6.03
Mel,Ayame,7.61
Miko,Ayame,3.97
Mio,Ayame,6.42
Nene,Ayame,5.74
Noel,Ayame,4.39
Okayu,Ayame,5.3
Pekora,Ayame,4.27
Polka,Ayame,4.96
Roboco,Ayame,8.64
Shion,Ayame,13.25
Sora,Ayame,6.76
Subaru,Ayame,4.31
Suisei,Ayame,6.23
Towa,Ayame,4.78
Watame,Ayame,4.57
Aki,AZki,9.12
Aqua,AZki,4.51
