from,to,value
Aki,Aki,
Amelia,Aki,6.3
Aqua,Aki,11.06
Aruran,Aki,23.97
Astel,Aki,19.04
Ayame,Aki,16.7
AZki,Aki,37.11
Botan,Aki,15.35
Calli,Aki,7.65
Choco,Aki,23.12
Coco,Aki,12.07
Flare,Aki,19.29
Fubuki,Aki,11.85
Gura,Aki,3.86
Haato,Aki,11.84
Ina,Aki,8.55
Iofi,Aki,15.84
Izuru,Aki,12.96
Kanata,Aki,19.95
Kiara,Aki,9.11
Kira,Aki,15.34
Korone,Aki,8.46
Lamy,Aki,16.64
Luna,Aki,21.91
Marine,Aki,11.79
Matsuri,Aki,16.22
Mel,Aki,32.13
Miko,Aki,12.02
Mio,Aki,19.32
Miyabi,Aki,15.68
Moona,Aki,13.19
Nene,Aki,18.76
Noel,Aki,12.29
Oga,Aki,18.14
Okayu,Aki,12.15
Pekora,Aki,8.64
Polka,Aki,15.86
Rikka,Aki,17.66
Risu,Aki,16.43
Roberu,Aki,16.55
Roboco,Aki,24.8
Rushia,Aki,11.27
Shien,Aki,13.67
Shion,Aki,16.12
Sora,Aki,25.11
Subaru,Aki,16.51
Suisei,Aki,16.7
Temma,Aki,16.55
Towa,Aki,25.23
Watame,Aki,16.95
Aki,Amelia,41.08
Aqua,Amelia,20.57
Aruran,Amelia,33.8
Astel,Amelia,34.59
Ayame,Amelia,26.46
AZki,Amelia,37.06
Botan,Amelia,31.44
Calli,Amelia,51.2
Choco,Amelia,25.7
Coco,Amelia,29.11
Flare,Amelia,25.23
Fubuki,Amelia,31.67
Gura,Amelia,32.8
Haato,Amelia,39.47
Ina,Amelia,58.06
Iofi,Amelia,34.61
Izuru,Amelia,25.42
Kanata,Amelia,29.7
Kiara,Amelia,53.77
Kira,Amelia,29.15
Korone,Amelia,26.89
Lamy,Amelia,27.5
Luna,Amelia,34.46
Marine,Amelia,22.24
Matsuri,Amelia,27.17
Mel,Amelia,34.65
Miko,Amelia,24.68
Mio,Amelia,24.7
Miyabi,Amelia,27.48
Moona,Amelia,43.09
Nene,Amelia,32.6
Noel,Amelia,21.12
Oga,Amelia,25.21
Okayu,Amelia,25.48
Pekora,Amelia,23.87
Polka,Amelia,36.8
Rikka,Amelia,33.17
Risu,Amelia,42.17
Roberu,Amelia,35.75
Roboco,Amelia,32.11
Rushia,Amelia,24.9
Shien,Amelia,24.14
Shion,Amelia,20.24
Sora,Amelia,40.19
Subaru,Amelia,26.34
Suisei,Amelia,29.38
Temma,Amelia,26.2
Towa,Amelia,39.49
Watame,Amelia,31.65
Aki,Aqua,34.11
Amelia,Aqua,9.73
Aruran,Aqua,23.62
Astel,Aqua,19.42
Ayame,Aqua,43.39
AZki,Aqua,41.99
Botan,Aqua,34.75
Calli,Aqua,11.16
Choco,Aqua,40.11
Coco,Aqua,21.83
Flare,Aqua,47.36
Fubuki,Aqua,27.45
Gura,Aqua,7.5
Haato,Aqua,25.93
Ina,Aqua,11.79
Iofi,Aqua,25.93
Izuru,Aqua,15.27
Kanata,Aqua,47.58
Kiara,Aqua,14.72
Kira,Aqua,17.23
Korone,Aqua,19.79
Lamy,Aqua,39.65
Luna,Aqua,39.84
Marine,Aqua,36.83
Matsuri,Aqua,39.66
Mel,Aqua,52.95
Miko,Aqua,30.05
Mio,Aqua,45.6
Miyabi,Aqua,18.63
Moona,Aqua,23.39
Nene,Aqua,42.06
Noel,Aqua,34.38
Oga,Aqua,20.84
Okayu,Aqua,31.89
Pekora,Aqua,27.5
Polka,Aqua,32.31
Rikka,Aqua,21.53
Risu,Aqua,23.64
Roberu,Aqua,20.09
Roboco,Aqua,36.15
Rushia,Aqua,33.89
Shien,Aqua,17.74
Shion,Aqua,61.6
Sora,Aqua,39.01
Subaru,Aqua,42.33
Suisei,Aqua,39.03
Temma,Aqua,18.51
Towa,Aqua,37.61
Watame,Aqua,33.34
Aki,Aruran,4.5
Amelia,Aruran,0.97
Aqua,Aruran,1.44
Astel,Aruran,29.99
Ayame,Aruran,2.39
AZki,Aruran,8.44
Botan,Aruran,2.14
Calli,Aruran,1.29
Choco,Aruran,3.21
Coco,Aruran,1.66
Flare,Aruran,2.7
Fubuki,Aruran,1.8
Gura,Aruran,0.6
Haato,Aruran,1.65
Ina,Aruran,1.41
Iofi,Aruran,3.76
Izuru,Aruran,23.96
Kanata,Aruran,2.93
Kiara,Aruran,1.46
Kira,Aruran,33.02
Korone,Aruran,1.17
Lamy,Aruran,2.27
Luna,Aruran,2.97
Marine,Aruran,1.59
Matsuri,Aruran,2.34
Mel,Aruran,4.48
Miko,Aruran,1.57
Mio,Aruran,2.69
Miyabi,Aruran,37.25
Moona,Aruran,2.19
Nene,Aruran,2.52
Noel,Aruran,1.58
Oga,Aruran,34.48
Okayu,Aruran,1.84
Pekora,Aruran,1.16
Polka,Aruran,2.35
Rikka,Aruran,20.67
Risu,Aruran,3.6
Roberu,Aruran,10.99
Roboco,Aruran,3.49
Rushia,Aruran,1.5
Shien,Aruran,25.3
Shion,Aruran,2.11
Sora,Aruran,3.9
Subaru,Aruran,2.33
Suisei,Aruran,2.51
Temma,Aruran,37.48
Towa,Aruran,3.8
Watame,Aruran,2.12
Aki,Astel,3.56
Amelia,Astel,0.99
Aqua,Astel,1.18
Aruran,Astel,29.87
Ayame,Astel,2.01
AZki,Astel,6.61
Botan,Astel,1.74
Calli,Astel,1.2
Choco,Astel,2.77
Coco,Astel,1.43
Flare,Astel,2.17
Fubuki,Astel,1.56
Gura,Astel,0.59
Haato,Astel,1.42
Ina,Astel,1.42
Iofi,Astel,3.17
Izuru,Astel,33.21
Kanata,Astel,2.21
Kiara,Astel,1.33
Kira,Astel,33.32
Korone,Astel,1.04
Lamy,Astel,1.91
Luna,Astel,2.53
Marine,Astel,1.23
Matsuri,Astel,2.08
Mel,Astel,3.44
Miko,Astel,1.33
Mio,Astel,1.97
Miyabi,Astel,40.11
Moona,Astel,2.11
Nene,Astel,2.18
Noel,Astel,1.37
Oga,Astel,27.36
Okayu,Astel,1.45
Pekora,Astel,1.01
Polka,Astel,1.99
Rikka,Astel,21.64
Risu,Astel,3.39
Roberu,Astel,10.8
Roboco,Astel,3.22
Rushia,Astel,1.23
Shien,Astel,28.09
Shion,Astel,1.68
Sora,Astel,3.15
Subaru,Astel,1.78
Suisei,Astel,2.02
Temma,Astel,40.53
Towa,Astel,3.34
Watame,Astel,1.9
Aki,Ayame,13.44
Amelia,Ayame,3.27
Aqua,Ayame,11.32
Aruran,Ayame,10.25
Astel,Ayame,8.65
AZki,Ayame,22.06
Botan,Ayame,11.86
Calli,Ayame,3.88
Choco,Ayame,15.99
Coco,Ayame,7.19
Flare,Ayame,14.6
Fubuki,Ayame,10.52
Gura,Ayame,2.39
Haato,Ayame,8.73
Ina,Ayame,4.41
Iofi,Ayame,9.9
Izuru,Ayame,7.65
Kanata,Ayame,16.17
Kiara,Ayame,5.12
Kira,Ayame,8.94
Korone,Ayame,6.13
Lamy,Ayame,13.3
Luna,Ayame,12.55
Marine,Ayame,9.68
Matsuri,Ayame,14.31
Mel,Ayame,21.84
Miko,Ayame,9.47
Mio,Ayame,16.94
Miyabi,Ayame,7.98
Moona,Ayame,8.12
Nene,Ayame,13.91
Noel,Ayame,10.17
Oga,Ayame,9.64
Okayu,Ayame,11.07
Pekora,Ayame,6.91
Polka,Ayame,10.93
Rikka,Ayame,9.87
Risu,Ayame,8.55
Roberu,Ayame,8.18
Roboco,Ayame,13.47
Rushia,Ayame,9.71
Shien,Ayame,8.45
Shion,Ayame,17.66
Sora,Ayame,14.85
Subaru,Ayame,12.93
Suisei,Ayame,17.09
Temma,Ayame,8.15
Towa,Ayame,16.64
Watame,Ayame,10.79
Aki,AZki,4.76
Amelia,AZki,0.73
Aqua,AZki,1.74
Aruran,AZki,5.77
Astel,AZki,4.53
Ayame,AZki,3.51
Botan,AZki,2.27
Calli,AZki,1.05
Choco,AZki,4.2
Coco,AZki,1.71
Flare,AZki,3.07
Fubuki,AZki,1.8
Gura,AZki,0.47
Haato,AZki,1.77
Ina,AZki,1.04
Iofi,AZki,3.02
Izuru,AZki,3.97
Kanata,AZki,3.6
Kiara,AZki,1.17
Kira,AZki,5.26
Korone,AZki,1.16
Lamy,AZki,2.45
Luna,AZki,3.44
Marine,AZki,1.86
Matsuri,AZki,2.83
Mel,AZki,6.41
Miko,AZki,1.84
Mio,AZki,3.35
Miyabi,AZki,4.1
Moona,AZki,1.98
Nene,AZki,2.87
Noel,AZki,2.06
Oga,AZki,4.45
Okayu,AZki,2
Pekora,AZki,1.18
Polka,AZki,2.31
Rikka,AZki,5.22
Risu,AZki,2.97
Roberu,AZki,2.76
Roboco,AZki,4.08
Rushia,AZki,1.65
Shien,AZki,3.55
Shion,AZki,2.2
Sora,AZki,5.3
Subaru,AZki,2.59
Suisei,AZki,3.96
Temma,AZki,4.22
Towa,AZki,4.28
Watame,AZki,2.36
Aki,Botan,31.17
Amelia,Botan,9.79
Aqua,Botan,22.88
Aruran,Botan,23.17
Astel,Botan,18.93
Ayame,Botan,29.91
AZki,Botan,35.94
Calli,Botan,12.13
Choco,Botan,34.45
Coco,Botan,17.26
Flare,Botan,35.18
Fubuki,Botan,21.6
Gura,Botan,6.95
Haato,Botan,19.61
Ina,Botan,12.5
Iofi,Botan,21.87
Izuru,Botan,14.35
Kanata,Botan,34.69
Kiara,Botan,14.55
Kira,Botan,17.03
Korone,Botan,14.88
Lamy,Botan,39.38
Luna,Botan,28.8
Marine,Botan,22.9
Matsuri,Botan,27.96
Mel,Botan,39.8
Miko,Botan,19.94
Mio,Botan,36.46
Miyabi,Botan,17.47
Moona,Botan,19.66
Nene,Botan,38.6
Noel,Botan,23.61
Oga,Botan,20.29
Okayu,Botan,23.97
Pekora,Botan,16.93
Polka,Botan,31.22
Rikka,Botan,19.97
Risu,Botan,20.17
Roberu,Botan,19.31
Roboco,Botan,30.46
Rushia,Botan,21.53
Shien,Botan,16.51
Shion,Botan,31.13
Sora,Botan,31.03
Subaru,Botan,28.79
Suisei,Botan,29.54
Temma,Botan,17.38
Towa,Botan,32.75
Watame,Botan,26.66
Aki,Calli,34
Amelia,Calli,34.89
Aqua,Calli,16.08
Aruran,Calli,30.5
Astel,Calli,28.59
Ayame,Calli,21.42
AZki,Calli,36.45
Botan,Calli,26.55
Choco,Calli,22.58
Coco,Calli,25.44
Flare,Calli,20.9
Fubuki,Calli,24.59
Gura,Calli,22.1
Haato,Calli,29.61
Ina,Calli,43.48
Iofi,Calli,26.45
Izuru,Calli,22.86
Kanata,Calli,25.06
Kiara,Calli,44.11
Kira,Calli,24.08
Korone,Calli,20.22
Lamy,Calli,22.45
Luna,Calli,28.16
Marine,Calli,19.51
Matsuri,Calli,22.12
Mel,Calli,28.02
Miko,Calli,19
Mio,Calli,21.03
Miyabi,Calli,22.5
Moona,Calli,32.62
Nene,Calli,26.3
Noel,Calli,18.01
Oga,Calli,23.42
Okayu,Calli,20.64
Pekora,Calli,17.56
Polka,Calli,29.2
Rikka,Calli,29.08
Risu,Calli,33.05
Roberu,Calli,30.05
Roboco,Calli,25.23
Rushia,Calli,19.2
Shien,Calli,22
Shion,Calli,17.17
Sora,Calli,31.67
Subaru,Calli,21.49
Suisei,Calli,25.65
Temma,Calli,23.36
Towa,Calli,33.28
Watame,Calli,24.61
Aki,Choco,24.05
Amelia,Choco,4.1
Aqua,Choco,13.52
Aruran,Choco,17.78
Astel,Choco,15.41
Ayame,Choco,20.65
AZki,Choco,34.06
Botan,Choco,17.64
Calli,Choco,5.28
Coco,Choco,10.31
Flare,Choco,21.59
Fubuki,Choco,11.51
Gura,Choco,2.88
Haato,Choco,10.76
Ina,Choco,5.52
Iofi,Choco,12.21
Izuru,Choco,11.57
Kanata,Choco,22.54
Kiara,Choco,6.95
Kira,Choco,14
Korone,Choco,7.78
Lamy,Choco,19.85
Luna,Choco,20.47
Marine,Choco,13.62
Matsuri,Choco,18.98
Mel,Choco,32.66
Miko,Choco,11.62
Mio,Choco,23.08
Miyabi,Choco,13.92
Moona,Choco,10.35
Nene,Choco,19.96
Noel,Choco,15.09
Oga,Choco,16.67
Okayu,Choco,13.71
Pekora,Choco,8.62
Polka,Choco,15.14
Rikka,Choco,14.28
Risu,Choco,11.96
Roberu,Choco,12.56
Roboco,Choco,22.46
Rushia,Choco,12.26
Shien,Choco,12.52
Shion,Choco,20.58
Sora,Choco,21.09
Subaru,Choco,18.8
Suisei,Choco,19.43
Temma,Choco,14.63
Towa,Choco,22.8
Watame,Choco,15.13
Aki,Coco,37.06
Amelia,Coco,13.71
Aqua,Coco,21.73
Aruran,Coco,27.09
Astel,Coco,23.57
Ayame,Coco,27.41
AZki,Coco,41.03
Botan,Coco,26.09
Calli,Coco,17.57
Choco,Coco,30.45
Flare,Coco,28.17
Fubuki,Coco,22.63
Gura,Coco,9.15
Haato,Coco,28.32
Ina,Coco,18.06
Iofi,Coco,21.35
Izuru,Coco,16.67
Kanata,Coco,37.9
Kiara,Coco,19.47
Kira,Coco,20.61
Korone,Coco,16.92
Lamy,Coco,25.93
Luna,Coco,31.12
Marine,Coco,22.76
Matsuri,Coco,27.05
Mel,Coco,37.34
Miko,Coco,29.36
Mio,Coco,29.78
Miyabi,Coco,19.59
Moona,Coco,23.47
Nene,Coco,29.04
Noel,Coco,21.24
Oga,Coco,22.27
Okayu,Coco,20.97
Pekora,Coco,17.7
Polka,Coco,28.03
Rikka,Coco,23.54
Risu,Coco,23.19
Roberu,Coco,24.71
Roboco,Coco,28.73
Rushia,Coco,19.4
Shien,Coco,18.23
Shion,Coco,25.81
Sora,Coco,32.04
Subaru,Coco,26.34
Suisei,Coco,31.05
Temma,Coco,20.02
Towa,Coco,32.95
Watame,Coco,28.07
Aki,Flare,29.76
Amelia,Flare,5.97
Aqua,Flare,23.69
Aruran,Flare,22.23
Astel,Flare,17.89
Ayame,Flare,27.99
AZki,Flare,36.96
Botan,Flare,26.73
Calli,Flare,7.26
Choco,Flare,32.03
Coco,Flare,14.16
Fubuki,Flare,18.39
Gura,Flare,4.24
Haato,Flare,15.9
Ina,Flare,7.95
Iofi,Flare,18.77
Izuru,Flare,12.37
Kanata,Flare,35.98
Kiara,Flare,10.03
Kira,Flare,14.55
Korone,Flare,12.65
Lamy,Flare,29.43
Luna,Flare,29.82
Marine,Flare,24.24
Matsuri,Flare,27.39
Mel,Flare,44.57
Miko,Flare,19.19
Mio,Flare,37.11
Miyabi,Flare,16.09
Moona,Flare,16.15
Nene,Flare,30.3
Noel,Flare,25.89
Oga,Flare,21.99
Okayu,Flare,22.3
Pekora,Flare,16.76
Polka,Flare,23.04
Rikka,Flare,16.38
Risu,Flare,16.12
Roberu,Flare,16.36
Roboco,Flare,30.48
Rushia,Flare,21.46
Shien,Flare,15.25
Shion,Flare,37.58
Sora,Flare,30.85
Subaru,Flare,30.94
Suisei,Flare,26.38
Temma,Flare,16.72
Towa,Flare,29.15
Watame,Flare,26.79
Aki,Fubuki,42.2
Amelia,Fubuki,17.29
Aqua,Fubuki,31.68
Aruran,Fubuki,34.07
Astel,Fubuki,29.81
Ayame,Fubuki,46.51
AZki,Fubuki,50.08
Botan,Fubuki,37.86
Calli,Fubuki,19.7
Choco,Fubuki,39.4
Coco,Fubuki,26.24
Flare,Fubuki,42.43
Gura,Fubuki,12.42
Haato,Fubuki,31.78
Ina,Fubuki,21.09
Iofi,Fubuki,33.9
Izuru,Fubuki,22.06
Kanata,Fubuki,46.01
Kiara,Fubuki,22.81
Kira,Fubuki,27.06
Korone,Fubuki,24.27
Lamy,Fubuki,38.04
Luna,Fubuki,40.41
Marine,Fubuki,30.09
Matsuri,Fubuki,41.42
Mel,Fubuki,51.79
Miko,Fubuki,29.6
Mio,Fubuki,46.6
Miyabi,Fubuki,25.08
Moona,Fubuki,31.07
Nene,Fubuki,38.63
Noel,Fubuki,30.36
Oga,Fubuki,31.54
Okayu,Fubuki,36.13
Pekora,Fubuki,25.06
Polka,Fubuki,36.81
Rikka,Fubuki,30.9
Risu,Fubuki,34.28
Roberu,Fubuki,30.7
Roboco,Fubuki,40.91
Rushia,Fubuki,31.32
Shien,Fubuki,24.76
Shion,Fubuki,39.49
Sora,Fubuki,46.08
Subaru,Fubuki,38.17
Suisei,Fubuki,42.04
Temma,Fubuki,26.7
Towa,Fubuki,42.91
Watame,Fubuki,36.74
Aki,Gura,43.18
Amelia,Gura,56.32
Aqua,Gura,27.21
Aruran,Gura,35.71
Astel,Gura,35.18
Ayame,Gura,33.21
AZki,Gura,41.38
Botan,Gura,38.31
Calli,Gura,55.67
Choco,Gura,31.04
Coco,Gura,33.39
Flare,Gura,30.77
Fubuki,Gura,39.06
Haato,Gura,44.74
Ina,Gura,59.85
Iofi,Gura,40.45
Izuru,Gura,28.91
Kanata,Gura,36.41
Kiara,Gura,56.94
Kira,Gura,32.27
Korone,Gura,33.74
Lamy,Gura,33.89
Luna,Gura,40.2
Marine,Gura,28.84
Matsuri,Gura,33.31
Mel,Gura,40.65
Miko,Gura,31.32
Mio,Gura,31.11
Miyabi,Gura,30.01
Moona,Gura,48.55
Nene,Gura,38.15
Noel,Gura,27.04
Oga,Gura,27.59
Okayu,Gura,33.32
Pekora,Gura,31.03
Polka,Gura,41.27
Rikka,Gura,35.86
Risu,Gura,46.33
Roberu,Gura,38.48
Roboco,Gura,37.57
Rushia,Gura,32.46
Shien,Gura,27.22
Shion,Gura,28.8
Sora,Gura,44.97
Subaru,Gura,33.15
Suisei,Gura,34.34
Temma,Gura,29.13
Towa,Gura,42.5
Watame,Gura,36.65
Aki,Haato,42.52
Amelia,Haato,21.74
Aqua,Haato,30.19
Aruran,Haato,31.61
Astel,Haato,27.37
Ayame,Haato,38.95
AZki,Haato,49.67
Botan,Haato,34.67
Calli,Haato,23.93
Choco,Haato,37.15
Coco,Haato,33.13
Flare,Haato,37
Fubuki,Haato,32.06
Gura,Haato,14.35
Ina,Haato,24.94
Iofi,Haato,34.27
Izuru,Haato,22.39
Kanata,Haato,46.65
Kiara,Haato,28.08
Kira,Haato,29
Korone,Haato,23.17
Lamy,Haato,35.11
Luna,Haato,42.78
Marine,Haato,30.19
Matsuri,Haato,37.73
Mel,Haato,52.85
Miko,Haato,32.73
Mio,Haato,38.43
Miyabi,Haato,25.08
Moona,Haato,35.73
Nene,Haato,39.38
Noel,Haato,28.43
Oga,Haato,25.25
Okayu,Haato,29.41
Pekora,Haato,25.66
Polka,Haato,37.45
Rikka,Haato,29.91
Risu,Haato,37.17
Roberu,Haato,28.98
Roboco,Haato,36.6
Rushia,Haato,30.92
Shien,Haato,22
Shion,Haato,35.74
Sora,Haato,46.75
Subaru,Haato,36.32
Suisei,Haato,39.05
Temma,Haato,24.03
Towa,Haato,43.21
Watame,Haato,35.38
Aki,Ina,34.24
Amelia,Ina,35.62
Aqua,Ina,15.3
Aruran,Ina,30.08
