from,to,value
Aki,Aki,
Ao,Aki,7.81
Ayame,Aki,7.73
AZki,Aki,8.05
Botan,Aki,9.88
Chihaya,Aki,6.55
Chloe,Aki,5.91
Choco,Aki,13.6
Flare,Aki,12.93
Fubuki,Aki,6.75
Haato,Aki,8.82
Hajime,Aki,5.91
Iroha,Aki,9.33
Kanade,Aki,5.8
Kanata,Aki,7.3
Korone,Aki,5.87
Koyori,Aki,5.83
Lamy,Aki,7.23
Laplus,Aki,8.71
Lui,Aki,8.78
Luna,Aki,8.18
Marine,Aki,6.38
Matsuri,Aki,9.38
Miko,Aki,4.82
Mio,Aki,7.32
Nene,Aki,8.1
Niko,Aki,7.7
Noel,Aki,8.16
Okayu,Aki,5.88
Pekora,Aki,4.1
Polka,Aki,7.91
Raden,Aki,6.18
Riona,Aki,9.48
Ririka,Aki,8.4
Roboco,Aki,13.97
Shion,Aki,7.52
Sora,Aki,9.04
Su,Aki,7.65
Subaru,Aki,5.61
Suisei,Aki,6.33
Towa,Aki,8.54
Vivi,Aki,6.66
Watame,Aki,7.61
Aki,Ao,19.15
Ayame,Ao,18.07
AZki,Ao,21.61
Botan,Ao,17.08
Chihaya,Ao,19.71
Chloe,Ao,15.47
Choco,Ao,32.86
Flare,Ao,20.71
Fubuki,Ao,15.85
Haato,Ao,18.12
Hajime,Ao,21.42
Iroha,Ao,31.17
Kanade,Ao,18.68
Kanata,Ao,18.11
Korone,Ao,15.85
Koyori,Ao,16.03
Lamy,Ao,18.55
Laplus,Ao,22.99
Lui,Ao,21.15
Luna,Ao,15.18
Marine,Ao,23
Matsuri,Ao,19.45
Miko,Ao,12.99
Mio,Ao,19.9
Nene,Ao,19.09
Niko,Ao,22.18
Noel,Ao,20.99
Okayu,Ao,16.03
Pekora,Ao,12.17
Polka,Ao,20.97
Raden,Ao,21.53
Riona,Ao,23.46
Ririka,Ao,24.57
Roboco,Ao,25
Shion,Ao,18.97
Sora,Ao,17.34
Su,Ao,21.41
Subaru,Ao,17.88
Suisei,Ao,16.13
Towa,Ao,20.1
Vivi,Ao,17.89
Watame,Ao,18.25
Aki,Ayame,17.38
Ao,Ayame,16.59
AZki,Ayame,17.01
Botan,Ayame,14.7
Chihaya,Ayame,13.18
Chloe,Ayame,15.84
Choco,Ayame,24.56
Flare,Ayame,19.42
Fubuki,Ayame,15.58
Haato,Ayame,16.27
Hajime,Ayame,13.54
Iroha,Ayame,19.16
Kanade,Ayame,12.59
Kanata,Ayame,15.95
Korone,Ayame,16.31
Koyori,Ayame,12.36
Lamy,Ayame,16.2
Laplus,Ayame,20.52
Lui,Ayame,17.25
Luna,Ayame,14.65
Marine,Ayame,14.72
Matsuri,Ayame,17.49
Miko,Ayame,10.89
Mio,Ayame,17.18
Nene,Ayame,17.5
Niko,Ayame,14.83
Noel,Ayame,16.85
Okayu,Ayame,15.42
Pekora,Ayame,9.22
Polka,Ayame,15.93
Raden,Ayame,11.11
Riona,Ayame,16.64
Ririka,Ayame,16.12
Roboco,Ayame,23.21
Shion,Ayame,24.78
Sora,Ayame,17.1
Su,Ayame,15.73
Subaru,Ayame,12.2
Suisei,Ayame,15.55
Towa,Ayame,17.22
Vivi,Ayame,13.64
Watame,Ayame,15.17
Aki,AZki,27.44
Ao,AZki,30.06
Ayame,AZki,25.79
Botan,AZki,23.62
Chihaya,AZki,27.96
Chloe,AZki,23.72
Choco,AZki,39.86
Flare,AZki,30.41
Fubuki,AZki,21.87
Haato,AZki,24.49
Hajime,AZki,21.3
Iroha,AZki,39.89
Kanade,AZki,20.6
Kanata,AZki,28.06
Korone,AZki,20.75
Koyori,AZki,23.74
Lamy,AZki,27.19
Laplus,AZki,25.74
Lui,AZki,24.99
Luna,AZki,23.51
Marine,AZki,26.76
Matsuri,AZki,26.12
Miko,AZki,17.02
Mio,AZki,26.47
Nene,AZki,26.32
Niko,AZki,24
Noel,AZki,28.61
Okayu,AZki,21.64
Pekora,AZki,15.71
Polka,AZki,26.88
Raden,AZki,20.76
Riona,AZki,27.69
Ririka,AZki,28.31
Roboco,AZki,36.69
Shion,AZki,27.23
Sora,AZki,31.72
Su,AZki,24.74
Subaru,AZki,20.54
Suisei,AZki,23.32
Towa,AZki,29.38
Vivi,AZki,21.83
Watame,AZki,24.91
Aki,Botan,21.98
Ao,Botan,15.51
Ayame,Botan,14.54
AZki,Botan,15.42
Chihaya,Botan,13.91
Chloe,Botan,10.85
Choco,Botan,22.3
Flare,Botan,20.92
Fubuki,Botan,12.76
Haato,Botan,15.25
Hajime,Botan,12.9
Iroha,Botan,13.52
Kanade,Botan,11.17
Kanata,Botan,14.25
Korone,Botan,15.4
Koyori,Botan,13.05
Lamy,Botan,18.79
Laplus,Botan,16.57
Lui,Botan,17.97
Luna,Botan,15.7
Marine,Botan,14.32
Matsuri,Botan,14.44
Miko,Botan,10.61
Mio,Botan,17.15
Nene,Botan,17.21
Niko,Botan,16.19
Noel,Botan,16.61
Okayu,Botan,13.25
Pekora,Botan,9.51
Polka,Botan,18.56
Raden,Botan,14.34
Riona,Botan,15.96
Ririka,Botan,17.5
Roboco,Botan,18.22
Shion,Botan,14.03
Sora,Botan,15.27
Su,Botan,12.82
Subaru,Botan,14.44
Suisei,Botan,12.69
Towa,Botan,18.14
Vivi,Botan,12.71
Watame,Botan,15.67
Aki,Chihaya,25.67
Ao,Chihaya,31.51
