from,to,value
Anya,Anya,
Iofi,Anya,20.31
Kaela,Anya,9.92
Kobo,Anya,2.07
Moona,Anya,11.51
Ollie,Anya,10.77
Reine,Anya,15.9
Risu,Anya,18.69
Zeta,Anya,10.82
Anya,Iofi,26.43
Kaela,Iofi,10.29
Kobo,Iofi,2.92
Moona,Iofi,13.36
Ollie,Iofi,12.29
Reine,Iofi,15.27
Risu,Iofi,22.5
Zeta,Iofi,12.03
Anya,Kaela,59.97
Iofi,Kaela,47.8
Kobo,Kaela,12.84
Moona,Kaela,44.26
Ollie,Kaela,38.44
Reine,Kaela,47.33
Risu,Kaela,53.68
Zeta,Kaela,43.57
Anya,Kobo,51.57
Iofi,Kobo,55.88
Kaela,Kobo,52.78
Moona,Kobo,51.71
Ollie,Kobo,51.08
Reine,Kobo,46.23
Risu,Kobo,56.43
Zeta,Kobo,55.59
Anya,Moona,48.29
Iofi,Moona,43.07
Kaela,Moona,30.71
Kobo,Moona,8.72
Ollie,Moona,31.04
Reine,Moona,34.33
Risu,Moona,44.77
Zeta,Moona,30.39
Anya,Ollie,43.21
Iofi,Ollie,37.91
Kaela,Ollie,25.51
Kobo,Ollie,8.24
Moona,Ollie,29.69
Reine,Ollie,33.21
Risu,Ollie,39.12
Zeta,Ollie,26.69
Anya,Reine,45.44
Iofi,Reine,33.53
Kaela,Reine,22.36
Kobo,Reine,5.31
Moona,Reine,23.38
Ollie,Reine,23.65
Risu,Reine,36.76
Zeta,Reine,23.87
Anya,Risu,33.53
Iofi,Risu,31.02
Kaela,Risu,15.92
Kobo,Risu,4.07
Moona,Risu,19.14
Ollie,Risu,17.49
Reine,Risu,23.08
Zeta,Risu,16.57
Anya,Zeta,44.63
Iofi,Zeta,38.12
Kaela,Zeta,29.71
Kobo,Zeta,9.22
Moona,Zeta,29.87
Ollie,Zeta,27.43
Reine,Zeta,34.46
Risu,Zeta,38.09
