from,to,value
Aki,Aki,
Aqua,Aki,8.85
Ayame,Aki,5.5
AZki,Aki,24.26
Botan,Aki,8.46
Chloe,Aki,9.82
Choco,Aki,18.77
Flare,Aki,12.42
Fubuki,Aki,9.34
Haato,Aki,16.57
Iroha,Aki,9.79
Kanata,Aki,10.41
Korone,Aki,9.32
Koyori,Aki,8.82
Lamy,Aki,9.77
Laplus,Aki,8.3
Lui,Aki,10.21
Luna,Aki,12.72
Marine,Aki,9.1
Matsuri,Aki,12.92
Mel,Aki,24.73
Miko,Aki,8.21
Mio,Aki,13
Nene,Aki,14.6
Noel,Aki,10.97
Okayu,Aki,7.66
Pekora,Aki,6.57
Polka,Aki,11.46
Roboco,Aki,18.93
Shion,Aki,8.68
Sora,Aki,14.41
Subaru,Aki,6.39
Suisei,Aki,7.68
Towa,Aki,9.09
Watame,Aki,9.45
Aki,Aqua,5.17
Ayame,Aqua,8.41
AZki,Aqua,6.51
Botan,Aqua,2.82
Chloe,Aqua,6.2
Choco,Aqua,5.56
Flare,Aqua,4.78
Fubuki,Aqua,4.26
Haato,Aqua,6.58
Iroha,Aqua,5.61
Kanata,Aqua,5.86
Korone,Aqua,4.38
Koyori,Aqua,4.35
Lamy,Aqua,5.79
Laplus,Aqua,5.98
Lui,Aqua,3.65
Luna,Aqua,4.3
Marine,Aqua,7.12
Matsuri,Aqua,5.94
Mel,Aqua,5.61
Miko,Aqua,4.45
Mio,Aqua,6.23
Nene,Aqua,5.34
Noel,Aqua,5.13
Okayu,Aqua,4.51
Pekora,Aqua,3.96
Polka,Aqua,3.69
Roboco,Aqua,6.25
Shion,Aqua,10.63
Sora,Aqua,5.27
Subaru,Aqua,3.34
Suisei,Aqua,6.68
Towa,Aqua,5.12
Watame,Aqua,2.95
Aki,Ayame,3.32
Aqua,Ayame,8.68
AZki,Ayame,4.93
Botan,Ayame,2.44
Chloe,Ayame,4.14
Choco,Ayame,5.17
Flare,Ayame,3.17
Fubuki,Ayame,4.32
Haato,Ayame,4.44
Iroha,Ayame,4.23
Kanata,Ayame,3.82
Korone,Ayame,2.98
Koyori,Ayame,2.89
Lamy,Ayame,4.05
Laplus,Ayame,4.16
Lui,Ayame,4.15
Luna,Ayame,3.17
Marine,Ayame,3.33
Matsuri,Ayame,3.97
Mel,Ayame,6.83
Miko,Ayame,2.53
Mio,Ayame,6.11
Nene,Ayame,3.93
Noel,Ayame,3.2
Okayu,Ayame,3.62
Pekora,Ayame,2.32
Polka,Ayame,2.68
Roboco,Ayame,5.53
Shion,Ayame,6.85
Sora,Ayame,3.88
Subaru,Ayame,2.36
Suisei,Ayame,4.41
Towa,Ayame,4.85
Watame,Ayame,2.75
Aki,AZki,6
Aqua,AZki,2.75
Ayame,AZki,2.02
Botan,AZki,1.69
Chloe,AZki,2.31
Choco,AZki,4.18
Flare,AZki,3.43
Fubuki,AZki,2.21
Haato,AZki,4.15
Iroha,AZki,3
Kanata,AZki,2.04
Korone,AZki,2.25
Koyori,AZki,1.85
Lamy,AZki,1.74
Laplus,AZki,2.2
Lui,AZki,2.15
Luna,AZki,2.31
Marine,AZki,1.69
Matsuri,AZki,2.86
Mel,AZki,4.1
Miko,AZki,1.61
Mio,AZki,3.06
Nene,AZki,3.06
Noel,AZki,2.52
Okayu,AZki,1.58
Pekora,AZki,1.25
Polka,AZki,2.28
Roboco,AZki,5.6
Shion,AZki,2.11
Sora,AZki,7.82
Subaru,AZki,1.4
Suisei,AZki,3.34
Towa,AZki,2.41
Watame,AZki,2.24
Aki,Botan,15.37
Aqua,Botan,8.76
Ayame,Botan,7.36
AZki,Botan,12.43
Chloe,Botan,11.01
Choco,Botan,16.9
Flare,Botan,14.17
Fubuki,Botan,14.57
Haato,Botan,12.97
Iroha,Botan,11.39
Kanata,Botan,12.48
Korone,Botan,13.04
Koyori,Botan,11.28
Lamy,Botan,14.75
Laplus,Botan,10.38
Lui,Botan,13.69
Luna,Botan,13.09
Marine,Botan,11.36
Matsuri,Botan,12.89
Mel,Botan,13.2
Miko,Botan,10.99
Mio,Botan,19.03
Nene,Botan,15
Noel,Botan,12.26
Okayu,Botan,13.01
Pekora,Botan,10.42
Polka,Botan,17.22
Roboco,Botan,18.02
Shion,Botan,9.75
Sora,Botan,11.97
Subaru,Botan,10.41
Suisei,Botan,11.89
Towa,Botan,13.63
Watame,Botan,11.62
Aki,Chloe,19.32
Aqua,Chloe,20.87
Ayame,Chloe,13.51
AZki,Chloe,18.34
Botan,Chloe,11.93
Choco,Chloe,21.96
Flare,Chloe,17.58
Fubuki,Chloe,13.6
Haato,Chloe,22.74
Iroha,Chloe,29.94
Kanata,Chloe,20.37
Korone,Chloe,13.74
Koyori,Chloe,19.29
Lamy,Chloe,19.51
Laplus,Chloe,24.68
Lui,Chloe,20.05
Luna,Chloe,14.64
Marine,Chloe,20.96
Matsuri,Chloe,17.2
Mel,Chloe,19.58
Miko,Chloe,13.69
Mio,Chloe,17.2
Nene,Chloe,19.18
Noel,Chloe,19.07
Okayu,Chloe,16.25
Pekora,Chloe,12.51
Polka,Chloe,16.08
Roboco,Chloe,28.76
Shion,Chloe,18.26
Sora,Chloe,14.79
Subaru,Chloe,11.13
Suisei,Chloe,15.17
Towa,Chloe,13.06
Watame,Chloe,11.62
Aki,Choco,16.63
Aqua,Choco,8.43
Ayame,Choco,7.61
AZki,Choco,14.99
Botan,Choco,8.25
Chloe,Choco,9.89
Flare,Choco,10.22
Fubuki,Choco,8.62
Haato,Choco,15.46
Iroha,Choco,10.79
Kanata,Choco,11.35
Korone,Choco,7.96
