from,to,value
Baelz,Baelz,
Bijou,Baelz,17.09
Calli,Baelz,21.1
Cecilia,Baelz,17.13
Elizabeth,Baelz,21.55
Fauna,Baelz,22.04
FuwaMoco,Baelz,16.33
Gigi,Baelz,19.54
IRyS,Baelz,28.15
Ina,Baelz,29.43
Kiara,Baelz,24.05
Kronii,Baelz,25.65
Nerissa,Baelz,21.52
Raora,Baelz,17.79
Shiori,Baelz,24.32
Baelz,Bijou,34.05
Calli,Bijou,31.72
Cecilia,Bijou,32.7
Elizabeth,Bijou,31.3
Fauna,Bijou,37.85
FuwaMoco,Bijou,33.95
Gigi,Bijou,37.06
IRyS,Bijou,37.9
Ina,Bijou,33.33
Kiara,Bijou,30.93
Kronii,Bijou,36.42
Nerissa,Bijou,38.78
Raora,Bijou,34.77
Shiori,Bijou,35.22
Baelz,Calli,36.19
Bijou,Calli,27.3
Cecilia,Calli,26.44
Elizabeth,Calli,35.99
Fauna,Calli,30.75
FuwaMoco,Calli,27.32
Gigi,Calli,30.21
IRyS,Calli,35.74
Ina,Calli,31.25
Kiara,Calli,36.4
Kronii,Calli,35.82
Nerissa,Calli,35.88
Raora,Calli,27.82
Shiori,Calli,34.2
Baelz,Cecilia,32.58
Bijou,Cecilia,31.21
Calli,Cecilia,29.32
Elizabeth,Cecilia,41.08
Fauna,Cecilia,41.66
FuwaMoco,Cecilia,27.41
Gigi,Cecilia,47.04
IRyS,Cecilia,30.46
Ina,Cecilia,43.23
Kiara,Cecilia,39.55
Kronii,Cecilia,32.38
Nerissa,Cecilia,38.94
Raora,Cecilia,35.97
Shiori,Cecilia,41.54
Baelz,Elizabeth,13.75
Bijou,Elizabeth,10.02
Calli,Elizabeth,13.39
Cecilia,Elizabeth,13.78
Fauna,Elizabeth,11.28
FuwaMoco,Elizabeth,10.51
Gigi,Elizabeth,14.59
IRyS,Elizabeth,12.2
Ina,Elizabeth,14.58
Kiara,Elizabeth,16.55
Kronii,Elizabeth,14.42
Nerissa,Elizabeth,17.49
Raora,Elizabeth,13.96
Shiori,Elizabeth,18.84
Baelz,Fauna,24.61
Bijou,Fauna,21.2
Calli,Fauna,20.02
Cecilia,Fauna,24.46
Elizabeth,Fauna,19.73
FuwaMoco,Fauna,16.74
Gigi,Fauna,28.66
IRyS,Fauna,23.81
Ina,Fauna,35.42
Kiara,Fauna,24.27
Kronii,Fauna,26.23
Nerissa,Fauna,26.92
Raora,Fauna,19.48
Shiori,Fauna,30.64
Baelz,FuwaMoco,18.31
Bijou,FuwaMoco,19.11
Calli,FuwaMoco,17.87
Cecilia,FuwaMoco,16.17
Elizabeth,FuwaMoco,18.48
Fauna,FuwaMoco,16.82
Gigi,FuwaMoco,17.16
IRyS,FuwaMoco,20.66
Ina,FuwaMoco,20.05
Kiara,FuwaMoco,18.92
Kronii,FuwaMoco,16.38
Nerissa,FuwaMoco,22.19
Raora,FuwaMoco,19.89
