from,to,value
Aki,Aki,
Aqua,Aki,13.12
AZki,Aki,24.06
Botan,Aki,15.11
Chloe,Aki,12.24
Choco,Aki,25.74
Flare,Aki,18.79
Fubuki,Aki,12.58
Haato,Aki,18.53
Iroha,Aki,15.66
Kanata,Aki,19.2
Korone,Aki,10.69
Koyori,Aki,12.7
Lamy,Aki,17.78
Laplus,Aki,13.26
Lui,Aki,16.23
Luna,Aki,17.43
Marine,Aki,10.22
Matsuri,Aki,16.19
Mel,Aki,23.72
Miko,Aki,10.11
Mio,Aki,17.06
Nene,Aki,18.76
Noel,Aki,13.62
Okayu,Aki,12.83
Pekora,Aki,9.47
Polka,Aki,20.04
Roboco,Aki,25.29
Shion,Aki,15.89
Sora,Aki,17.06
Subaru,Aki,10.28
Suisei,Aki,11.92
Towa,Aki,12.69
Watame,Aki,14.84
Aki,Aqua,7.52
AZki,Aqua,11.8
Botan,Aqua,5.37
Chloe,Aqua,7.79
Choco,Aqua,9.96
Flare,Aqua,6.13
Fubuki,Aqua,6.1
Haato,Aqua,8.78
Iroha,Aqua,7.78
Kanata,Aqua,13.4
Korone,Aqua,5.44
Koyori,Aqua,6.01
Lamy,Aqua,13.26
Laplus,Aqua,8.82
Lui,Aqua,5.8
Luna,Aqua,8
Marine,Aqua,6.27
Matsuri,Aqua,7.1
Mel,Aqua,10.38
Miko,Aqua,5.19
Mio,Aqua,7.03
Nene,Aqua,8.88
Noel,Aqua,6.64
Okayu,Aqua,7.33
Pekora,Aqua,5.56
Polka,Aqua,6.37
Roboco,Aqua,8.06
Shion,Aqua,13.65
Sora,Aqua,6.83
Subaru,Aqua,5.51
Suisei,Aqua,7.61
Towa,Aqua,7.61
Watame,Aqua,5.66
Aki,AZki,10.55
Aqua,AZki,9.03
Botan,AZki,6.11
Chloe,AZki,6.29
Choco,AZki,10.88
Flare,AZki,7.87
Fubuki,AZki,6.09
Haato,AZki,10.11
Iroha,AZki,7.79
Kanata,AZki,13.07
Korone,AZki,4.82
Koyori,AZki,5.6
Lamy,AZki,9.9
Laplus,AZki,6.9
Lui,AZki,6.72
Luna,AZki,8.13
Marine,AZki,6.19
Matsuri,AZki,8.04
Mel,AZki,16.71
Miko,AZki,4.86
Mio,AZki,7.62
Nene,AZki,9.32
Noel,AZki,5.82
Okayu,AZki,7.61
Pekora,AZki,4.74
Polka,AZki,8
Roboco,AZki,11.53
Shion,AZki,9.19
Sora,AZki,11.67
Subaru,AZki,4.92
Suisei,AZki,9.16
Towa,AZki,7.27
Watame,AZki,7.04
Aki,Botan,24.82
Aqua,Botan,15.4
AZki,Botan,22.9
Chloe,Botan,16.13
Choco,Botan,25.46
Flare,Botan,21.54
Fubuki,Botan,17.15
Haato,Botan,19.14
Iroha,Botan,21.72
Kanata,Botan,21.08
Korone,Botan,15.19
Koyori,Botan,16.99
Lamy,Botan,24.29
Laplus,Botan,18.45
Lui,Botan,20.79
Luna,Botan,20.66
Marine,Botan,14.93
Matsuri,Botan,18.55
Mel,Botan,22.29
Miko,Botan,14.48
Mio,Botan,21.77
Nene,Botan,21.85
Noel,Botan,17.32
Okayu,Botan,19.74
Pekora,Botan,14.06
Polka,Botan,22.33
Roboco,Botan,24.18
Shion,Botan,19.4
Sora,Botan,18.43
Subaru,Botan,14.88
Suisei,Botan,17.56
Towa,Botan,18.14
Watame,Botan,19.24
Aki,Chloe,23.7
Aqua,Chloe,26.33
AZki,Chloe,27.76
Botan,Chloe,19.01
Choco,Chloe,28.97
Flare,Chloe,20.51
Fubuki,Chloe,19.79
Haato,Chloe,25.01
Iroha,Chloe,29.54
Kanata,Chloe,31.62
Korone,Chloe,17.94
Koyori,Chloe,23.28
Lamy,Chloe,33.59
Laplus,Chloe,27.19
Lui,Chloe,25.89
Luna,Chloe,24.28
Marine,Chloe,19.04
Matsuri,Chloe,22.01
Mel,Chloe,26.92
Miko,Chloe,15.94
Mio,Chloe,22.8
Nene,Chloe,25.18
Noel,Chloe,23.79
Okayu,Chloe,21.01
Pekora,Chloe,17.13
Polka,Chloe,22.43
Roboco,Chloe,23.87
Shion,Chloe,30.06
Sora,Chloe,18.01
Subaru,Chloe,17.08
Suisei,Chloe,19.96
Towa,Chloe,20.4
Watame,Chloe,19.47
Aki,Choco,20.74
Aqua,Choco,14.01
AZki,Choco,20
Botan,Choco,12.49
Chloe,Choco,12.05
Flare,Choco,15.69
Fubuki,Choco,11.43
Haato,Choco,18.39
Iroha,Choco,13.79
Kanata,Choco,32.07
Korone,Choco,10.16
Koyori,Choco,10.95
Lamy,Choco,17.98
Laplus,Choco,13.05
Lui,Choco,13.89
Luna,Choco,15.98
Marine,Choco,11.31
Matsuri,Choco,13.36
Mel,Choco,19.87
Miko,Choco,8.97
Mio,Choco,14.05
Nene,Choco,15.23
Noel,Choco,13.06
Okayu,Choco,13.75
Pekora,Choco,8.78
Polka,Choco,15.45
Roboco,Choco,21.96
Shion,Choco,16.76
Sora,Choco,13.81
Subaru,Choco,9.98
Suisei,Choco,11.92
Towa,Choco,11.82
Watame,Choco,12.49
Aki,Flare,35.2
Aqua,Flare,20.03
AZki,Flare,33.61
Botan,Flare,24.55
Chloe,Flare,19.85
Choco,Flare,36.47
Fubuki,Flare,22.04
Haato,Flare,25.08
Iroha,Flare,26.24
Kanata,Flare,31.86
Korone,Flare,17.26
Koyori,Flare,21.4
Lamy,Flare,30.5
Laplus,Flare,21.44
Lui,Flare,25.76
Luna,Flare,25.66
Marine,Flare,20.84
Matsuri,Flare,24.06
Mel,Flare,31.01
Miko,Flare,19.24
Mio,Flare,26.05
Nene,Flare,27.94
Noel,Flare,25.05
Okayu,Flare,22.57
Pekora,Flare,18.02
Polka,Flare,31.23
Roboco,Flare,30.17
Shion,Flare,26.27
Sora,Flare,24.62
Subaru,Flare,17.71
Suisei,Flare,23.14
Towa,Flare,21.17
Watame,Flare,24.82
Aki,Fubuki,34.87
Aqua,Fubuki,29.49
AZki,Fubuki,38.5
Botan,Fubuki,28.92
Chloe,Fubuki,28.32
Choco,Fubuki,39.32
Flare,Fubuki,32.61
Haato,Fubuki,34.27
Iroha,Fubuki,33.02
Kanata,Fubuki,40.16
Korone,Fubuki,27.09
Koyori,Fubuki,29.63
Lamy,Fubuki,35.08
Laplus,Fubuki,31.69
Lui,Fubuki,28.78
Luna,Fubuki,34.23
Marine,Fubuki,24.42
Matsuri,Fubuki,35.72
Mel,Fubuki,39.31
Miko,Fubuki,24.8
Mio,Fubuki,35.03
Nene,Fubuki,31.74
Noel,Fubuki,27.63
Okayu,Fubuki,32.81
Pekora,Fubuki,25.8
Polka,Fubuki,32.85
Roboco,Fubuki,36.61
Shion,Fubuki,33.88
Sora,Fubuki,27.6
Subaru,Fubuki,24.1
Suisei,Fubuki,31.18
Towa,Fubuki,27.84
Watame,Fubuki,29.46
Aki,Haato,21.06
Aqua,Haato,17.42
AZki,Haato,26.21
Botan,Haato,13.24
Chloe,Haato,14.68
Choco,Haato,25.94
Flare,Haato,15.22
Fubuki,Haato,14.06
Iroha,Haato,15.51
Kanata,Haato,24.88
Korone,Haato,13.03
Koyori,Haato,13.32
Lamy,Haato,18.28
Laplus,Haato,17.21
Lui,Haato,14.39
Luna,Haato,19.45
Marine,Haato,13.01
Matsuri,Haato,17.88
Mel,Haato,28.55
Miko,Haato,12.03
Mio,Haato,15.93
Nene,Haato,20.06
Noel,Haato,14.65
Okayu,Haato,15.08
Pekora,Haato,11.68
Polka,Haato,17.01
Roboco,Haato,21.76
Shion,Haato,19.68
Sora,Haato,17.01
Subaru,Haato,11.98
Suisei,Haato,14.63
Towa,Haato,14.11
Watame,Haato,14.53
Aki,Iroha,27.17
Aqua,Iroha,23.56
AZki,Iroha,30.84
Botan,Iroha,22.94
Chloe,Iroha,26.48
Choco,Iroha,29.71
Flare,Iroha,24.32
Fubuki,Iroha,20.68
Haato,Iroha,23.68
Kanata,Iroha,31.21
Korone,Iroha,16.2
Koyori,Iroha,23.79
Lamy,Iroha,30.41
Laplus,Iroha,25.32
Lui,Iroha,27.2
Luna,Iroha,24.66
Marine,Iroha,17.43
Matsuri,Iroha,22.56
Mel,Iroha,29.33
Miko,Iroha,16.49
Mio,Iroha,23.57
Nene,Iroha,26.24
Noel,Iroha,21.6
Okayu,Iroha,21.44
Pekora,Iroha,16.22
Polka,Iroha,23.07
Roboco,Iroha,28.1
Shion,Iroha,25.23
Sora,Iroha,22.33
Subaru,Iroha,16.22
Suisei,Iroha,21.04
Towa,Iroha,20.91
Watame,Iroha,22.66
Aki,Kanata,5.33
Aqua,Kanata,6.49
AZki,Kanata,8.28
Botan,Kanata,3.56
Chloe,Kanata,4.53
Choco,Kanata,11.05
Flare,Kanata,4.72
Fubuki,Kanata,4.02
Haato,Kanata,6.08
Iroha,Kanata,4.99
Korone,Kanata,3.47
Koyori,Kanata,4
Lamy,Kanata,8.62
Laplus,Kanata,5.33
Lui,Kanata,4.44
Luna,Kanata,5.48
