from,to,value
Altare,Altare,
Aruran,Altare,7.68
Astel,Altare,20.28
Axel,Altare,51.92
Dezmond,Altare,44.07
Fuma,Altare,15.34
Gamma,Altare,12.68
Izuru,Altare,12.54
Miyabi,Altare,13.53
Oga,Altare,11.77
Rikka,Altare,15.14
Rio,Altare,26.53
Roberu,Altare,4.31
Shien,Altare,11.62
Temma,Altare,15.41
Uyu,Altare,23.69
Vesper,Altare,34.95
Altare,Aruran,2.13
Astel,Aruran,16.45
Axel,Aruran,3.71
Dezmond,Aruran,2.23
Fuma,Aruran,38.35
Gamma,Aruran,30.2
Izuru,Aruran,30.26
Miyabi,Aruran,46.44
Oga,Aruran,28.1
Rikka,Aruran,36.56
Rio,Aruran,31.01
Roberu,Aruran,16.6
Shien,Aruran,38.71
Temma,Aruran,34.54
Uyu,Aruran,36.91
Vesper,Aruran,1.75
Altare,Astel,5.99
Aruran,Astel,17.53
Axel,Astel,8.83
Dezmond,Astel,6.06
Fuma,Astel,33.61
Gamma,Astel,24.88
Izuru,Astel,45.57
Miyabi,Astel,39.33
Oga,Astel,27.68
Rikka,Astel,43.37
Rio,Astel,38.31
Roberu,Astel,11.76
Shien,Astel,39.63
Temma,Astel,47.72
Uyu,Astel,39.4
Vesper,Astel,4.4
Altare,Axel,28.15
Aruran,Axel,7.26
Astel,Axel,16.2
Dezmond,Axel,31.67
Fuma,Axel,13.81
Gamma,Axel,13.99
Izuru,Axel,10.82
Miyabi,Axel,12.97
Oga,Axel,11.56
Rikka,Axel,13.44
Rio,Axel,25.21
Roberu,Axel,4.57
Shien,Axel,11.62
Temma,Axel,14.35
Uyu,Axel,18.95
Vesper,Axel,21.83
Altare,Dezmond,43.9
Aruran,Dezmond,8
Astel,Dezmond,20.43
Axel,Dezmond,58.18
Fuma,Dezmond,13.11
Gamma,Dezmond,13.5
Izuru,Dezmond,11.51
Miyabi,Dezmond,14.78
Oga,Dezmond,12.73
Rikka,Dezmond,14.8
Rio,Dezmond,27.53
Roberu,Dezmond,4.86
Shien,Dezmond,10.96
Temma,Dezmond,16.37
Uyu,Dezmond,21.2
Vesper,Dezmond,37.5
Altare,Fuma,1.62
Aruran,Fuma,14.57
Astel,Fuma,11.98
Axel,Fuma,2.68
Dezmond,Fuma,1.39
Gamma,Fuma,22.67
Izuru,Fuma,24.51
Miyabi,Fuma,29.57
Oga,Fuma,16.76
Rikka,Fuma,31.8
Rio,Fuma,27.36
Roberu,Fuma,6.82
Shien,Fuma,24.17
Temma,Fuma,25.82
Uyu,Fuma,39.65
Vesper,Fuma,0.92
Altare,Gamma,2.28
Aruran,Gamma,19.54
Astel,Gamma,15.11
Axel,Gamma,4.63
Dezmond,Gamma,2.43
Fuma,Gamma,38.63
Izuru,Gamma,26.35
Miyabi,Gamma,31.24
Oga,Gamma,23.86
Rikka,Gamma,29.59
Rio,Gamma,35.99
Roberu,Gamma,12.89
Shien,Gamma,29.59
Temma,Gamma,28.16
Uyu,Gamma,39.65
Vesper,Gamma,1.51
Altare,Izuru,1.6
Aruran,Izuru,13.93
Astel,Izuru,19.68
Axel,Izuru,2.55
Dezmond,Izuru,1.47
Fuma,Izuru,29.71
Gamma,Izuru,18.74
Miyabi,Izuru,35.98
Oga,Izuru,18.24
Rikka,Izuru,33.5
Rio,Izuru,25.37
Roberu,Izuru,8
Shien,Izuru,30.25
Temma,Izuru,33.26
Uyu,Izuru,27.18
Vesper,Izuru,0.77
Altare,Miyabi,1.42
Aruran,Miyabi,17.64
Astel,Miyabi,14.02
Axel,Miyabi,2.52
Dezmond,Miyabi,1.56
Fuma,Miyabi,29.57
Gamma,Miyabi,18.33
Izuru,Miyabi,29.69
Oga,Miyabi,19.94
Rikka,Miyabi,36.39
Rio,Miyabi,23.71
Roberu,Miyabi,8.18
Shien,Miyabi,32.76
Temma,Miyabi,40.49
Uyu,Miyabi,26.93
Vesper,Miyabi,0.9
Altare,Oga,1.63
Aruran,Oga,14.04
Astel,Oga,12.97
Axel,Oga,2.95
Dezmond,Oga,1.77
Fuma,Oga,22.04
Gamma,Oga,18.41
Izuru,Oga,19.79
Miyabi,Oga,26.22
Rikka,Oga,28.57
Rio,Oga,20.23
Roberu,Oga,9.67
Shien,Oga,33.29
Temma,Oga,24.76
Uyu,Oga,23.94
Vesper,Oga,1.25
Altare,Rikka,1.31
Aruran,Rikka,11.39
Astel,Rikka,12.67
Axel,Rikka,2.14
Dezmond,Rikka,1.28
Fuma,Rikka,26.08
Gamma,Rikka,14.24
Izuru,Rikka,22.67
Miyabi,Rikka,29.85
Oga,Rikka,17.82
Rio,Rikka,18.41
Roberu,Rikka,6.87
Shien,Rikka,28.67
Temma,Rikka,24.65
Uyu,Rikka,26.43
Vesper,Rikka,0.77
Altare,Rio,2.35
Aruran,Rio,9.9
Astel,Rio,11.48
Axel,Rio,4.12
Dezmond,Rio,2.45
Fuma,Rio,23.01
Gamma,Rio,17.76
Izuru,Rio,17.61
Miyabi,Rio,19.94
Oga,Rio,12.94
Rikka,Rio,18.88
Roberu,Rio,5.2
Shien,Rio,17.83
Temma,Rio,17.32
Uyu,Rio,30.67
Vesper,Rio,2.17
Altare,Roberu,2.42
Aruran,Roberu,33.63
Astel,Roberu,22.37
Axel,Roberu,4.74
Dezmond,Roberu,2.74
Fuma,Roberu,36.4
Gamma,Roberu,40.34
Izuru,Roberu,35.21
Miyabi,Roberu,43.65
Oga,Roberu,39.24
Rikka,Roberu,44.73
Rio,Roberu,33
Shien,Roberu,54.16
Temma,Roberu,44.74
Uyu,Roberu,37.16
Vesper,Roberu,1.93
Altare,Shien,1.29
Aruran,Shien,15.52
Astel,Shien,14.91
Axel,Shien,2.38
Dezmond,Shien,1.22
Fuma,Shien,25.52
Gamma,Shien,18.33
Izuru,Shien,26.35
