from,to,value
Amelia,Amelia,
Baelz,Amelia,25.95
Calli,Amelia,19.63
Fauna,Amelia,29.98
Gura,Amelia,17.8
Ina,Amelia,25.46
IRyS,Amelia,25.35
Kiara,Amelia,24.28
Kronii,Amelia,24.58
Mumei,Amelia,24.53
Sana,Amelia,35.66
Amelia,Baelz,23.76
Calli,Baelz,17.57
Fauna,Baelz,32.11
Gura,Baelz,14.56
Ina,Baelz,20.91
IRyS,Baelz,26.48
Kiara,Baelz,22.55
Kronii,Baelz,25.86
Mumei,Baelz,25.88
Sana,Baelz,38.18
Amelia,Calli,41.52
Baelz,Calli,40.59
Fauna,Calli,44.65
Gura,Calli,27.12
Ina,Calli,41.65
IRyS,Calli,46.07
Kiara,Calli,41.07
Kronii,Calli,39.34
Mumei,Calli,36.41
Sana,Calli,52.75
Amelia,Fauna,24.6
Baelz,Fauna,28.78
Calli,Fauna,17.32
Gura,Fauna,15
Ina,Fauna,23.68
IRyS,Fauna,26.51
Kiara,Fauna,22.35
Kronii,Fauna,25.6
Mumei,Fauna,25.47
Sana,Fauna,43.66
Amelia,Gura,40.18
Baelz,Gura,35.91
Calli,Gura,28.95
Fauna,Gura,41.25
Ina,Gura,34.25
IRyS,Gura,34.71
Kiara,Gura,31.8
Kronii,Gura,33.34
Mumei,Gura,36.1
Sana,Gura,42.96
Amelia,Ina,35.63
Baelz,Ina,31.98
Calli,Ina,27.57
Fauna,Ina,40.39
Gura,Ina,21.24
IRyS,Ina,35.74
Kiara,Ina,32.7
Kronii,Ina,30.56
Mumei,Ina,29.49
Sana,Ina,47.79
Amelia,IRyS,34.05
Baelz,IRyS,38.85
Calli,IRyS,29.27
Fauna,IRyS,43.39
Gura,IRyS,20.66
Ina,IRyS,34.3
Kiara,IRyS,31.74
Kronii,IRyS,35.43
Mumei,IRyS,32.02
Sana,IRyS,48.08
Amelia,Kiara,39.34
Baelz,Kiara,39.91
Calli,Kiara,31.47
Fauna,Kiara,44.12
Gura,Kiara,22.83
Ina,Kiara,37.84
IRyS,Kiara,38.28
Kronii,Kiara,34.1
Mumei,Kiara,34.14
Sana,Kiara,56.91
Amelia,Kronii,34.12
Baelz,Kronii,39.21
Calli,Kronii,25.83
Fauna,Kronii,43.31
Gura,Kronii,20.5
Ina,Kronii,30.31
IRyS,Kronii,36.61
Kiara,Kronii,29.22
Mumei,Kronii,35.5
Sana,Kronii,44.99
Amelia,Mumei,34.24
Baelz,Mumei,39.47
Calli,Mumei,24.04
Fauna,Mumei,43.34
Gura,Mumei,22.32
Ina,Mumei,29.41
IRyS,Mumei,33.27
Kiara,Mumei,29.42
Kronii,Mumei,35.7
Sana,Mumei,44.53
Amelia,Sana,9.7
Baelz,Sana,11.35
Calli,Sana,6.79
Fauna,Sana,14.48
Gura,Sana,5.18
Ina,Sana,9.29
IRyS,Sana,9.74
Kiara,Sana,9.56
Kronii,Sana,8.82
Mumei,Sana,8.68
