from,to,value
Aki,Aki,
Ao,Aki,3.99
Aqua,Aki,1.89
Ayame,Aki,1.98
AZki,Aki,3.7
Botan,Aki,4.19
Chloe,Aki,2.97
Choco,Aki,14.49
Flare,Aki,5.2
Fubuki,Aki,2.78
Haato,Aki,5.88
Hajime,Aki,2.81
Iroha,Aki,2.64
Kanade,Aki,2.22
Kanata,Aki,3.09
Korone,Aki,2.82
Koyori,Aki,2.7
Lamy,Aki,2.98
Laplus,Aki,2.31
Lui,Aki,4.63
Luna,Aki,4.77
Marine,Aki,2.19
Matsuri,Aki,6.21
Miko,Aki,2.13
Nene,Aki,3.43
Noel,Aki,3.47
Okayu,Aki,2.1
Pekora,Aki,2.12
Polka,Aki,3.45
Raden,Aki,2.94
Ririka,Aki,3.56
Roboco,Aki,9.39
Sora,Aki,5.1
Subaru,Aki,2.56
Suisei,Aki,1.87
Towa,Aki,3.55
Watame,Aki,3.37
Aki,Ao,4.54
Aqua,Ao,1.93
Ayame,Ao,1.53
AZki,Ao,3.13
Botan,Ao,3.92
Chloe,Ao,3.62
Choco,Ao,7.01
Flare,Ao,4.27
Fubuki,Ao,3.14
Haato,Ao,4.46
Hajime,Ao,11.39
Iroha,Ao,4.31
Kanade,Ao,8.12
Kanata,Ao,3.18
Korone,Ao,2.48
Koyori,Ao,3.52
Lamy,Ao,2.88
Laplus,Ao,3.93
Lui,Ao,6.77
Luna,Ao,3.21
Marine,Ao,3.61
Matsuri,Ao,5.91
Miko,Ao,2.93
Nene,Ao,4.42
Noel,Ao,3.88
Okayu,Ao,3.17
Pekora,Ao,2.27
Polka,Ao,4.93
Raden,Ao,7.43
Ririka,Ao,9.45
Roboco,Ao,7.41
Sora,Ao,4.07
Subaru,Ao,3.66
Suisei,Ao,2.37
Towa,Ao,2.23
Watame,Ao,2.92
Aki,Aqua,8.12
Ao,Aqua,7.26
Ayame,Aqua,12.86
AZki,Aqua,10.13
Botan,Aqua,7.15
Chloe,Aqua,14.08
Choco,Aqua,12.26
Flare,Aqua,9.71
Fubuki,Aqua,11.18
Haato,Aqua,10.85
Hajime,Aqua,9.77
Iroha,Aqua,10.49
Kanade,Aqua,11.97
Kanata,Aqua,13.2
Korone,Aqua,8.62
Koyori,Aqua,11.15
Lamy,Aqua,11.85
Laplus,Aqua,9.16
Lui,Aqua,7.47
Luna,Aqua,9.88
Marine,Aqua,10.17
Matsuri,Aqua,14.24
Miko,Aqua,9.69
Nene,Aqua,11.6
Noel,Aqua,9.94
Okayu,Aqua,8.36
Pekora,Aqua,12.24
Polka,Aqua,8.22
Raden,Aqua,5.94
Ririka,Aqua,10.29
Roboco,Aqua,9.85
Sora,Aqua,10.36
Subaru,Aqua,8.41
Suisei,Aqua,10.06
Towa,Aqua,11.81
Watame,Aqua,7.37
Aki,Ayame,3.93
Ao,Ayame,2.68
Aqua,Ayame,5.95
AZki,Ayame,5.04
Botan,Ayame,3.97
Chloe,Ayame,6.56
Choco,Ayame,7.64
Flare,Ayame,4.97
Fubuki,Ayame,7.09
Haato,Ayame,4.2
Hajime,Ayame,4.18
Iroha,Ayame,6.31
Kanade,Ayame,4.56
Kanata,Ayame,4.56
Korone,Ayame,3.04
Koyori,Ayame,4.14
Lamy,Ayame,5.36
Laplus,Ayame,5.43
Lui,Ayame,4.18
Luna,Ayame,3.18
Marine,Ayame,2.9
Matsuri,Ayame,8.03
Miko,Ayame,2.88
Nene,Ayame,4.45
Noel,Ayame,3.39
Okayu,Ayame,4.18
