from,to,value
Anya,Anya,
Iofi,Anya,10.15
Kaela,Anya,4.52
Kobo,Anya,2.78
Moona,Anya,10.12
Ollie,Anya,8.33
Reine,Anya,12.7
Risu,Anya,7.55
Zeta,Anya,8.99
Anya,Iofi,19.3
Kaela,Iofi,9.72
Kobo,Iofi,8.99
Moona,Iofi,29.23
Ollie,Iofi,16.35
Reine,Iofi,24.19
Risu,Iofi,28.48
Zeta,Iofi,14.24
Anya,Kaela,35.35
Iofi,Kaela,40.0
Kobo,Kaela,22.12
Moona,Kaela,49.86
Ollie,Kaela,31.68
Reine,Kaela,41.15
Risu,Kaela,38.19
Zeta,Kaela,31.5
Anya,Kobo,10.99
Iofi,Kobo,18.67
Kaela,Kobo,11.17
Moona,Kobo,27.91
Ollie,Kobo,15.29
Reine,Kobo,16.77
Risu,Kobo,17.42
Zeta,Kobo,19.77
Anya,Moona,15.07
Iofi,Moona,22.89
Kaela,Moona,9.49
Kobo,Moona,10.52
Ollie,Moona,13.45
Reine,Moona,21.32
Risu,Moona,18.88
Zeta,Moona,13.62
Anya,Ollie,30.0
Iofi,Ollie,30.96
Kaela,Ollie,14.59
Kobo,Ollie,13.95
Moona,Ollie,32.54
Reine,Ollie,32.25
Risu,Ollie,25.4
Zeta,Ollie,21.0
Anya,Reine,19.3
Iofi,Reine,19.33
Kaela,Reine,8.0
Kobo,Reine,6.46
Moona,Reine,21.76
Ollie,Reine,13.61
Risu,Reine,14.51
Zeta,Reine,11.68
Anya,Risu,19.72
Iofi,Risu,39.11
Kaela,Risu,12.75
Kobo,Risu,11.52
Moona,Risu,33.11
Ollie,Risu,18.42
Reine,Risu,24.93
Zeta,Risu,17.36
Anya,Zeta,26.76
Iofi,Zeta,22.3
Kaela,Zeta,11.99
Kobo,Zeta,14.91
Moona,Zeta,27.25
Ollie,Zeta,17.36
Reine,Zeta,22.89
Risu,Zeta,19.8
