from,to,value
Anya,Anya,
Iofi,Anya,21.72
Kaela,Anya,8.79
Kobo,Anya,4.47
Moona,Anya,16.03
Ollie,Anya,15.01
Reine,Anya,20.79
Risu,Anya,20.24
Zeta,Anya,10.98
Anya,Iofi,31.24
Kaela,Iofi,11.24
Kobo,Iofi,7.76
Moona,Iofi,22.68
Ollie,Iofi,20.67
Reine,Iofi,20.14
Risu,Iofi,32.53
Zeta,Iofi,14.34
Anya,Kaela,50.48
Iofi,Kaela,44.84
Kobo,Kaela,20.52
Moona,Kaela,46.14
Ollie,Kaela,42.67
Reine,Kaela,38
Risu,Kaela,47.35
Zeta,Kaela,33.69
Anya,Kobo,36.73
Iofi,Kobo,44.35
Kaela,Kobo,29.38
Moona,Kobo,37.73
Ollie,Kobo,37.51
Reine,Kobo,29.38
Risu,Kobo,40.48
Zeta,Kobo,31.79
Anya,Moona,30.4
Iofi,Moona,29.9
Kaela,Moona,15.25
Kobo,Moona,8.71
Ollie,Moona,23.16
Reine,Moona,22.87
Risu,Moona,28.6
Zeta,Moona,16.42
Anya,Ollie,37.13
Iofi,Ollie,35.55
Kaela,Ollie,18.39
Kobo,Ollie,11.29
Moona,Ollie,30.21
Reine,Ollie,29.07
Risu,Ollie,31.95
Zeta,Ollie,18.34
Anya,Reine,35.5
Iofi,Reine,23.92
Kaela,Reine,11.31
Kobo,Reine,6.1
Moona,Reine,20.59
Ollie,Reine,20.07
Risu,Reine,22.27
Zeta,Reine,15.51
Anya,Risu,21.49
Iofi,Risu,24.01
Kaela,Risu,8.76
Kobo,Risu,5.23
Moona,Risu,16.01
Ollie,Risu,13.71
Reine,Risu,13.84
Zeta,Risu,9.25
Anya,Zeta,36.82
Iofi,Zeta,33.45
Kaela,Zeta,19.69
Kobo,Zeta,12.97
Moona,Zeta,29.05
Ollie,Zeta,24.86
Reine,Zeta,30.46
Risu,Zeta,29.22
