from,to,value
Anya,Anya,
Iofi,Anya,11.86
Kaela,Anya,8.18
Kobo,Anya,2.99
Moona,Anya,17.45
Ollie,Anya,11.5
Reine,Anya,21.18
Risu,Anya,8.96
Zeta,Anya,12.81
Anya,Iofi,42.54
Kaela,Iofi,25.27
Kobo,Iofi,13.77
Moona,Iofi,51.46
Ollie,Iofi,37.07
Reine,Iofi,47.8
Risu,Iofi,35.84
Zeta,Iofi,33.86
Anya,Kaela,39.32
Iofi,Kaela,33.86
Kobo,Kaela,14.89
Moona,Kaela,51.89
Ollie,Kaela,35.77
Reine,Kaela,46.11
Risu,Kaela,33.04
Zeta,Kaela,41.29
Anya,Kobo,20.57
Iofi,Kobo,26.46
Kaela,Kobo,21.35
Moona,Kobo,34.69
Ollie,Kobo,25.1
Reine,Kobo,27.07
Risu,Kobo,25.18
Zeta,Kobo,33.96
Anya,Moona,19.39
Iofi,Moona,15.95
Kaela,Moona,12.0
Kobo,Moona,5.6
Ollie,Moona,17.15
Reine,Moona,28.24
Risu,Moona,16.27
Zeta,Moona,17.38
Anya,Ollie,30.72
Iofi,Ollie,27.6
Kaela,Ollie,19.87
Kobo,Ollie,9.73
Moona,Ollie,41.2
Reine,Ollie,39.47
Risu,Ollie,25.55
Zeta,Ollie,24.32
Anya,Reine,15.81
Iofi,Reine,9.95
Kaela,Reine,7.16
Kobo,Reine,2.93
Moona,Reine,18.96
Ollie,Reine,11.03
Risu,Reine,9.28
Zeta,Reine,10.58
Anya,Risu,29.76
Iofi,Risu,33.21
Kaela,Risu,22.84
Kobo,Risu,12.14
Moona,Risu,48.64
Ollie,Risu,31.8
Reine,Risu,41.31
Zeta,Risu,29.25
Anya,Zeta,29.29
Iofi,Zeta,21.58
Kaela,Zeta,19.64
Kobo,Zeta,11.27
Moona,Zeta,35.75
Ollie,Zeta,20.82
Reine,Zeta,32.41
Risu,Zeta,20.12
