streamer,stream,tpm,id
Rushia,NG無し！！ましゅまろ！！なんでも答える【潤羽るしあ/ホロライブ】,1.71,FLdHdzQFSn8
Pekora,【＃兎田ぺこら生誕祭】お誕生日記念🎉3rd Birthday LIVE【ホロライブ】,1.58,OyOl61s3X2k
Pekora,【逆転裁判】はじめての異議あり！！！！！！！！！！ぺこ！【ホロライブ/兎田ぺこら】※ネタバレあり,2.18,oFf7LMXKARw
Pekora,【#ホロお正月CUP2022】ぺこらはできる！ぺこらはできる！ぺこらはできる！ぺこらはできる！ぺこらはできる！ぺこらはできる！ぺこらはできる！ぺこらはできる！ぺこ！【ホロライブ/兎田ぺこら】,2.8,kWaqEAP46a8
Pekora,【＃ホロゆびをふる】ポケモンBDSP ゆびをふる大会 大抽選会！！！ぺこ！【ホロライブ/兎田ぺこら】,2.05,eL8O9cLSOr0
Luna,【 重大発表＆新衣装アップデート 】大　切　な　時　間　💜【#姫森ルーナ/ホロライブ】,1.82,QnJCSkerSdA
Luna,#ホロお正月CUP2022｜一夜漬けの本気を見せてやるのらっ！！！💜(・o・🍬)【#姫森ルーナ/ホロライブ】,2.83,QsDkfNk6sHo
Luna,【 #姫森ルーナ2周年記念LIVE 】みんなへ感謝の気持ち届けたいのら！✨2nd Anniversary 3D LIVE !!💜【ホロライブ】,1.51,3UVUtXHOtV4
Luna,【 お正月企画 】あけおめ！✨お年玉ポッチャマ交換会するのら！💜【#姫森ルーナ/ホロライブ】,3.04,I7yUHJCHQ7A
Watame,【世界のアソビ大全51】しぐれうい vs 角巻わため！バチバチバトル🔥【角巻わため/ホロライブ４期生】,2.75,jdLConh4xEE
Watame,【マリオカート8DX】わための夕方マリカ倶楽部🚗一緒にあそぼー！！！【角巻わため/ホロライブ４期生】,3.06,aNSGo8S_gIE
Watame,【 #ホロお正月CUP2022 】初めてのつよ杯...！！！【角巻わため/ホロライブ４期生】,4.51,MRQA5tPb8gs
Watame,【 #ホロお正月CUP2022 】トラウマを越えていけ！！！【角巻わため/ホロライブ４期生】,5.66,6PJ3Ie_8VHY
Watame,【 重大発表 】毛刈り...？！プチお披露目＆重大発表！！！【角巻わため/ホロライブ４期生】,3.56,gqpsTViyTow
Watame,【マリオカート8DX】珍しいメンバーで合同練習どきどき！【角巻わため/ホロライブ４期生】,2.87,wdKJKwr2gms
Watame,【マリオカート8DX】ただマリカーを練習するだけのひつじ１１日目【角巻わため/ホロライブ４期生】,1.53,ZerJTRm54qE
Towa,【Minecraft】いったんリセットして考えてみよう！【常闇トワ/ホロライブ】,1.23,DXcNpjhP1Es
Towa,【Minecraft】みんなでデートしよ～っ！♥【常闇トワ/ホロライブ】,1.95,ni--i9hnc5Y
Towa,【PUMMELPARTY】拳で仲良くなるパーティゲーム…【常闇トワ/ホロライブ】,2.84,xwUkWhxFWZY
Towa,【APEX】CRカップ本番　#BLACKBERRYWIN　※5mindelay【常闇トワ/ホロライブ】,1.72,2wMkHnRbGsw
Towa,【APEX】CRカップDAY3･LAST　#BLACKBERRYWIN【常闇トワ/ホロライブ】,1.26,HKqN9MpYIIM
Towa,【APEX】CRカップDAY1【常闇トワ/ホロライブ】,1.22,Ggw_iwB0yl4
Towa,【APEX】CRカップ顔合わせする～～～！！【常闇トワ/ホロライブ】,1.36,1Sx4p_HMFdI
Towa,【雑談/FREETALK】今年の目標決めとか振り返りとかまったり話そう【常闇トワ】,1.05,Lsk1-69VcnA
Towa,【VALORANT】初心者、頑張りますw/花芽すみれ、ボドカ、紫宮るな【常闇トワ/ホロライブ】,1.26,xMMXohAryTQ
Lamy,【Raft】目指せ贅沢！のんびり漂流生活【雪花ラミィ/ホロライブ】,2.42,RtZhOcyhToM
Lamy,【晩酌】引っ越ししたよ！新しいお部屋、見て～っ！！【雪花ラミィ/ホロライブ】,1.71,2voKLAo2lXI
Lamy,【#ねぽらぼ】ねぽらぼでワイバーンチャレンジ！ARK生活12日目【雪花ラミィ/ホロライブ】,2.09,T7xrW5u_0X4
Lamy,【#ホロARK】ねぽらぼワイバーンチャレンジの準備！ARK生活11日目【雪花ラミィ/ホロライブ】,2.09,QaT6yGoOAvU
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】MAPで謎な3か所に行ってみる！｜完全初見のBotW ＃17【雪花ラミィ/ホロライブ】,2.59,XzCi44NRyqA
Lamy,【#ホロARK】グリフォンのテイムを目指して！ARK生活10日目【雪花ラミィ/ホロライブ】,2.23,S_jOEcr7JQw
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】祠攻略していくよ～！｜完全初見のBotW ＃16【雪花ラミィ/ホロライブ】,2.16,bjDFLotUYtE
Lamy,【#ホロARK】あーーーーーーーーーーーく！ARK生活9日目【雪花ラミィ/ホロライブ】,1.93,FTx6OGBJp_I
Lamy,【晩酌】土曜日晩酌！今日は焼酎で乾杯💓【雪花ラミィ/ホロライブ】,2.0,1DooYQiV-xA
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】最後の神獣、ヴァ・ルーダニア攻略！｜完全初見のBotW ＃15【雪花ラミィ/ホロライブ】,2.83,QHRyP7oHyxs
Lamy,【#ホロARK】快適なARK生活を目指す！ARK生活8日目【雪花ラミィ/ホロライブ】,2.33,_jGToyju6fw
Lamy,【#ホロARK】引っ越しするぞぉ～！ARK生活7日目【雪花ラミィ/ホロライブ】,2.13,oj0CFn1er5w
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】ただただ寄り道する朝活ゼルダ！｜完全初見のBotW ＃14【雪花ラミィ/ホロライブ】,1.45,WTK1w7IBJXA
Lamy,"【ASMR｜高音質】耳かきONLY！ASMR（竹・綿棒・梵天・ブラシetc）/ear cleaningONLY！cotton swabs, Brahma, brushes, etc.【雪花ラミィ】",2.13,0iB_AMLZLh4
Lamy,【#ホロARK】ノープランARK！ARK生活6日目【雪花ラミィ/ホロライブ】,2.44,PVhGWv3f4N8
Lamy,【#ホロARK】らみぽるでぇと♡ARK生活5日目【雪花ラミィ/ホロライブ】,2.79,u7eHGhCMj1I
Lamy,【#ホロARK】色々まったり作業する～！ARK生活4日目【雪花ラミィ/ホロライブ】,2.42,13cugwrV8rs
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】神獣ヴァ・メドー攻略！！｜完全初見のBotW ＃13【雪花ラミィ/ホロライブ】,2.26,410NXZ13Zdc
Lamy,【#ホロARK】麻酔薬大量生産！マップも埋めたい！ARK生活3日目【雪花ラミィ/ホロライブ】,2.3,I0zGKO5UVS4
Lamy,【朝活雑談】最近の話＆3D制服の撮影会もするよ～！！【雪花ラミィ/ホロライブ】,1.66,nu2uOkmnzwg
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】新たな神獣の元へ！！｜完全初見のBotW ＃12【雪花ラミィ/ホロライブ】,2.44,hPZp8VAYGpw
Lamy,【#ホロARK】初めてのLost Island！キャラクリからやるよ～！！１日目【雪花ラミィ/ホロライブ】,2.52,r_chs8L7iSI
Lamy,【ゼルダの伝説 ブレス オブ ザ ワイルド】新年最初のゼルダ！のんびり祠探し｜完全初見のBotW ＃11【雪花ラミィ/ホロライブ】,2.92,Tf19a0sdR-w
Lamy,【晩酌】『BAR雪花』でまったりと飲みませんか…？✨【雪花ラミィ/ホロライブ】,1.52,fAnMIJbla5M
Lamy,【#ホロお正月CUP2022】ざこ杯で優勝カップを手に入れろ！！【雪花ラミィ/ホロライブ】,3.24,nX7R6iAfdDk
Lamy,【#ホロお正月CUP2022】進めラミィ！負けるなラミィ！【雪花ラミィ/ホロライブ】,2.8,8wgJGqLS7SA
Lamy,【マリオカート8DX】まがまがで最後の練習だ～！！【雪花ラミィ/ホロライブ】,1.56,gtycMFJ-a7A
Lamy,【マリオカート8DX】今日はゆるっとみんなでマリカ！【雪花ラミィ/ホロライブ】,2.9,EBlYYyjs3ak
Lamy,【バイノーラル】✨🎍スーパーチャットお礼雑談🎍✨【雪花ラミィ/ホロライブ】,1.04,dkJRqlUouIw
Lamy,【マリオカート8DX】大会まであと少し！朝のドライブだ～！！【雪花ラミィ/ホロライブ】,3.02,gMz1Acj5WDo
Lamy,【ポケモン ブリリアントダイヤモンド/BDSP】色違いヒンバスVSラミィ🔥最後の２時間！【ホロライブ/雪花ラミィ】,1.78,wjtH1mYxWe0
Lamy,【ポケモン ブリリアントダイヤモンド/BDSP】色違いヒンバスVSラミィ🔥延長戦！！お願い、釣れて…【ホロライブ/雪花ラミィ】,2.04,5HU0SommDKg
Lamy,【ポケモン ブリリアントダイヤモンド/BDSP】色違いヒンバスVSラミィ2022！Hitポイントを探す！！｜ポケモン初心者ラミィのBD  #13【ホロライブ/雪花ラミィ】,1.94,oH_BgqNhh60
Lamy,【謹賀新年】新年最初の運試し！？2022年も宜しくね✨【雪花ラミィ/ホロライブ】,2.33,wRgR5k-K1Ic
Botan,YAGOO に聞く！ホロライブとメタバースのこれから【獅白ぼたん/ホロライブ】,1.15,wki3TAxwS9g
Laplus,【VALORANT】はあちゃまさん姫を吾輩がキャリーする王子【ラプラス・ダークネス/ホロライブ】,1.52,-3rN5Ma_oPM
Koyori,【#ホロライブ正月衣装】可愛すぎて失神注意♡【博衣こより/ホロライブ】,4.45,cuOcGQdY9KE
Chloe,【Raft】鮫のいる海上でサバイバル！#海犬フレンズ【沙花叉クロヱ】,1.72,Th1Xki6PbZY
Chloe,【singing】デビュー2カ月目にしてプチ告知！歌枠【沙花叉クロヱ/ホロライブ】,1.44,7db8VvBKgp8
Chloe,【朝活】喉の病院に行って声帯を見てきたら驚きの結果が…！など雑談【沙花叉クロヱ】,2.1,taU4uvAilGg
Chloe,お知らせ,3.35,Zhjg55i4t4E
Chloe,【朝活】ガチ寝起きボイス！準備しながら朝活！【沙花叉クロヱ】,2.52,ffcASHAjIHk
Chloe,【ルイクロ】ホロお正月CUPお疲れ様でした雑談！【沙花叉クロヱ】,3.13,NMNZKjPK7vc
Chloe,【#ホロお正月CUP2022】つよ杯優勝目指す…！！！【沙花叉クロヱ/ホロライブ】,3.32,DJFjS1AQBKw
Chloe,【マリカ8DX】参加型でholoXの集大成、見せつける【沙花叉クロヱ/ホロライブ】,3.41,7prXmg5J7o0
Chloe,【Minecraft】#マイクラholoX初観光　ドキドキ【沙花叉クロヱ/ホロライブ】,3.56,Bmzhm0qDMag
Chloe,【GettingOverIt】己の限界を越えていけ　新春壺おじ！【沙花叉クロヱ/ホロライブ】,2.57,cPOExVGRN28
Chloe,【singing】あけおめ！メンシ解禁記念に歌います！歌枠【沙花叉クロヱ/ホロライブ】,1.39,e6YD5XVP4Bo
Iroha,【Fall Guys】Fall Guys久々✨視聴者さんとも遊びたいでござる～！前よりうまくなってるはず！！【風真いろは/ホロライブ】,2.23,XgeHi_RqJsQ
Iroha,【歌枠】週1歌枠🎤今週はボカロ多め✨【風真いろは/ホロライブ】,1.55,OF08LNseEJQ
Iroha,【#hololiveERROR】そら先輩とお友達になる・・・ゲーム・・・ラプ殿もいるしこわくないよね・・・？【風真いろは/ホロライブ】,2.34,SXWkkz2qwKQ
Iroha,【雑談】ゲリラ！最近のこととか！26日でおそらくメンシ開始1か月らしいでござる✨【風真いろは/ホロライブ】,1.75,J0Cp1AntipA
Iroha,【リングフィットアドベンチャー】久々朝活✨お出かけ前に運動するでござる🔥【風真いろは/ホロライブ】,1.6,pERgMc1Lm5A
Iroha,【ARK】はじめてのARK🔥皆殿！いろいろ教えてほしいでござる～～✨【風真いろは/ホロライブ】,6.66,5ptoqT59NhU
Iroha,【歌枠】良いお知らせ✨週1歌枠🎤【風真いろは/ホロライブ】,1.73,v-bCLl7zR00
Iroha,【雑談】病院に行ってきた話とか、ちょっとしたお知らせとか【風真いろは/ホロライブ】,2.35,_UsRYiwJFK0
Iroha,【歌枠】週一歌枠🎤きょうは木曜日！残りも頑張ろうでござる🔥！【風真いろは/ホロライブ】,1.07,dhJEr9AJGH4
Iroha,【リングフィットアドベンチャー】朝活🔥今週も欠かさず運動をしていくでござる！【風真いろは/ホロライブ】,1.74,qbavbSe1sck
Iroha,【Passpartout】ぽこべぇの未来を賭け、売り上げバトル！デュエルスタンバイ！！でござる！！！【宝鐘マリン＆風真いろは/ホロライブ】,1.8,sLnmWhXBF4Y
Iroha,【マリオカート8DX】参加型で練習するでござる🔥お相手お願いいたします✨【風真いろは/ホロライブ】,1.71,dMaxYLH0qKs
Iroha,【歌枠】週1歌枠🎤マリカ大会お疲れ様！今週も楽しいを届けるでござる！【風真いろは/ホロライブ】,1.43,v1Alo5GmUzo
Iroha,【#ホロお正月CUP2022】Cブロック！練習は深夜に詰め込んできました🔥がんばるぞおお！【風真いろは/ホロライブ】,3.76,aLlPsGcN9iM
Iroha,【リングフィットアドベンチャー】お正月おいしいもの沢山食べたから動かなきゃでござる！🔥【風真いろは/ホロライブ】,2.07,c_5KnYuygWo
Iroha,【Minecraft】#マイクラholoX初観光 憧れのホロ鯖に潜入でござるよ🍃【風真いろは/ホロライブ】,2.59,NUJ3RgwiStU
Iroha,【Minecraft】迷路つくる🔥おせち会の感想雑談といっしょに！【風真いろは/ホロライブ】,1.2,h-tfrIg5ZJM
Iroha,【雑談】今年最初の雑談配信✨【風真いろは/ホロライブ】,1.05,5xMdk8bO8W0
Iroha,【歌枠】歌初め✨週1歌枠でござる🎤【風真いろは/ホロライブ】,1.83,_7WYpgjIoxM
Iroha,【#ホロライブ正月衣装】お淑やかに参るでござる🎍✨ぽこべぇ！？おまえ！？【風真いろは/ホロライブ】,2.66,btPk1zlS3D4
Ina,【Mario Kart 8DX】 Slow and Steady~!,1.31,26s3Ubj1jwE
Mumei,【NEW OUTFIT REVEAL】New Owl Fit,1.58,u5AsGbpU73M
Mumei,Mumei Meme Review #memeMEI,1.03,dRXVVKej11A
Risu,【PHOGS!】PHOGS! CONTINUED !!! 【荒咬オウガ  Ayunda Risu】,1.89,wI-aN26Azbs
Risu,【hololiveID】AREA15 : EDISI RISU ULTAH !!!!【Ayunda Risu】,2.11,MB8gySsZJuQ
Risu,【hololiveID】Online Constultation with DR. Risu siTupai !! (Birthday Call Special Event)【Ayunda Risu】,1.73,JS0SMfhgImA
Risu,【hololiveID】HEWROOOOO I AM BAAACKKKK ~!!!!!!!【Ayunda Risu】,1.39,XyK_fzfWqBE
Risu,【hololiveID】NEW YEAR COUNTDOWN WITH HOLOLIVE INDONESIA !!!【New Year Countdown】,1.7,Dj2HsYKdHtU
Moona,【ARK】Back to ark! let's play this game again!【Moona】,1.06,J7FgSQZSZRw
Moona,【Minecraft】let's find nether fortress!!!【#MoonArchitect】,2.23,bKWUJOrCloA
Moona,【Minecraft】continue build my house and chilling!【#MoonArchitect】,1.15,QkvibUL-_V4
Iofi,【ARK】Gatau Mau Ngapain Pokoknya Survive Dulu【 iofi / イオフィ 】,2.0,lUBozKz9Po0
Iofi,#iofi_QnAE Senin Produktif ! Base Color + Coloring Tips and Tricks,1.86,2BHuP5uSMco
Iofi,MONSTER HUNTER WORLD! INSECT GLAIVE FOR EVERYONE!,1.27,BZA9SPfFFHU
Iofi,A VERY VERY CHAOS GARTIC PHONE?! LET'S GOOO,1.62,CIkrBYco0Bw
Iofi,【 Dead by Daylight】初挑戦！素敵なゲームが始まる【 iofi / イオフィ 】,1.85,lpC-ZwVveLk
Iofi,【 Live Draw 】ちょっと遅くなった？LET'S MAKE NEW YEAR CARD【 iofi / イオフィ 】,1.34,yYctbCw_2v8
Iofi,【 PHASMOPHOBIA 】HAHAHAHA GHOST GOES BRRRRR MAKE WAY FOR US【 iofi / イオフィ 】,1.51,OkF7pN27KUE
Reine,【Phasmophobia】２人でまったりゴーストハント with子兎音【Pavolia Reine/hololiveID 2nd gen】,2.05,xQnnzBDwmUs
Reine,【WarioWare: Get It Together!】MABAR OFFCOLLAB SKUY!  #PavoNova【Reine/Moona/hololiveID 2nd gen】,1.41,eRP1TIT-FVU
Anya,【#hololiveERROR】そ、そら…センパイ……？【hololive Indonesia 2nd Generation】,1.05,Fl4lPbPt_gI
Ollie,【MINECRAFT】AAAAAAAAAAAAAAAAAAADVENTURE...!!!!(?)【Hololive Indonesia 2nd Gen】,1.85,ZXUabu08X3E
Ollie,"【UNO】THUS, OLLIE AND SISKA DIVE INTO THE GAME OF DARKNESS【Hololive Indonesia 2nd Gen】",1.76,rOnnc6s6mL4
Ollie,"【PHASMOPHOBIA】SURELY WE'LL GET THROUGH WITHOUT ANYONE DYING, RIGHT? ...RIGHT?【Hololive ID 2nd Gen】",1.59,-I7Wa_rr5AA
Ollie,【Mario Kart 8 Deluxe】IT'S TOMORROW AND I'M NOT READY【Hololive ID 2nd Gen】,1.56,F836KXBA0YY
Roberu,【変な枠】この世で一番強い名前の料理を探す枠【ホロスターズ/夕刻ロベル】,1.4,-1s91D5rnRI
