streamer,stream,tpm,id
AZki,【歌枠】ホロライブ楽曲縛り / SINGING HOLOLIVE SONG!!!【ホロライブ / AZKi】,1.98,2evIbNyzzg4
Roboco,【忘年会】今年もあと少し！呑んで歌って振り返って～！！【ロボ子さん/ホロライブ】,2.72,-dFzJZJy9vc
Roboco,【 Euro Truck Simulator 2 】何を心配してるんだい？彼女は高性能だよ【ロボ子さん/ホロライブ】,3.71,qg37Ief0tiM
Roboco,【歌】深夜のおやすみ歌…わくわくっ！【ロボ子さん/ホロライブ】,1.77,NMNBphgcXSs
Roboco,【クリスマス】Xmasは一緒にご飯たべよう💕【ロボ子さん/ホロライブ】,2.32,4bFaCrRdGa4
Roboco,【#ホロクリスマス歌枠リレー 】HAPPY Mary Xmas🎶wisper song🎶【ロボ子さん/ホロライブ】,1.33,HqBVZQyNH0k
Roboco,【雑談】みんなのおススメ聞いてみた！！！【ロボ子さん/ホロライブ】,3.77,H2Zc5fojP6Q
Roboco,【オフコラボ】ルイが新居にやってきた！手料理を食べながら、質問！答えちゃいます【ロボ子さん＆鷹嶺ルイ/ホロライブ】,4.58,fW_fN09t_T8
Roboco,【マリオカート8DX】新MAPをみんなと練習したい♡参加型✨【ロボ子さん/ホロライブ】,1.61,LDSW1MaAsgo
Roboco,【マリオカート8DX】む…無免許運転なわけないじゃないですか～～えっと…ふわふわ~~ #ゆるホロチームカート【ロボ子さん/ホロライブ】,3.45,Zd3lNv0uvWg
Roboco,【SP読み】V3でお喋り沢山した～い！感謝のすぱちよみ！！【ロボ子さん/ホロライブ】,3.37,LzmD2plBRbs
Roboco,【＃ロボ子さん新ビジュアル】更に高性能にアップデートされた姿で君に会いにきたよボクをみてて？【ロボ子さんホロライブ】,3.09,9yy1L7liIpU
Roboco,【オフコラボ】アキちゃんと深夜の女子会！食べるぞ！ゲームもするぞ！【ホロライブ/#ロボタール】,4.19,oQqDV3nUJv8
Roboco,【重大告知】ボクからお知らせがあります【ホロライブ/#ロボ子生放送 】,3.07,DIy2iK-bxlw
Roboco,【Plants vs. Zombies】久々じゃん・・・・？？【ホロライブ/#ロボ子生放送 】,3.38,n4OF5tYOLc0
Roboco,【晩酌】ねえ、ねえ一緒にぽ酒のも～～～～～💖【ホロライブ/#ロボ子生放送 】,3.58,NebD2eJfMEQ
Sora,【ポケモンスカーレット】かわいいは正義【#ときのそら生放送】,1.94,z8ALSjp5q3Y
Sora,【ポケモンスカーレット】ヌシにあいたすぎてやばい【#ときのそら生放送】,1.84,sO28_idU9xc
Sora,【雑談】ぬいそらちゃんが増えたよ！！わ～い！【#ときのそら生放送】,1.81,h1oSXByz6pY
