streamer,stream,tpm,id
AZki,【歌枠】本日、メジャーデビュー！！！プチお披露目あり！Singing Stream【ホロライブ / AZKi】,1.18,gtkVOMb7vl8
Roboco,【 VALORANT】女子カスタム⸜(｡˃ ᵕ ˂ )⸝＃にじほろすぽ【ロボ子さん /ホロライブ】,2.79,tT231i4n1gE
Roboco,【 ただいま】元気になって帰ってきました！！【ロボ子さん /ホロライブ】,2.78,zrfR5ZRxenI
Sora,【お披露目】新髪型！そして他にも少し・・・。【ホロライブ/ときのそら】,1.37,MV4SzjmQBaw
Sora,【minecraft】新資源サーバーに探検に行く！！【ホロライブ/ときのそら】,1.51,sI3g_w0jd_4
Sora,【スーパーマリオ ヨッシーアイランド】今日こそクリアだ！！！【ときのそら/Tokinosora/ホロライブ 】,1.5,ywPmL0XM0rI
Sora,【minecraft】化石くんをギルドに！！【ホロライブ/ときのそら】,1.28,ywbWX0CYEZI
Mel,【逆凸】初のアポ無し逆凸！？からの誕生日カウントダウン🎂【ホロライブ/夜空メル】,1.1,YrUX7UKycT0
Mel,【ミステリーレコード】謎解きゲームにメルが登場！？たのしく実況するよ～！【ホロライブ/夜空メル】,2.24,uM4lknxWYuE
Aqua,【歌枠】おひさしぶりにうたう！！！！お披露目とかお知らせもあるよ！【湊あくあ/ホロライブ】,1.65,f5y29bL-VmE
Aqua,【APEX】ダイヤⅢめざして！ソロマスターちゃれんじ！１０日目！【湊あくあ/ホロライブ】,1.26,iUF4xe8wHkU
Subaru,【＃生スバル】雑談！おはスバしゅばあああああああああああああああああ！！：Free Talk【ホロライブ/大空スバル】,2.2,JaouY76EIMU
Subaru,【＃生スバル】雑談！おはスバしゅばあああああああああああああああああ！！：Free Talk【ホロライブ/大空スバル】,2.45,3mBVdIJ3v84
Subaru,【#ホロライブ大運動会2023】みんなで運動会会場を見に行こう～～～～～～～！！！！【ホロライブ/大空スバル】,1.23,X37lQH4xVkc
Subaru,【＃生スバル】雑談！おはスバしゅばあああああああああああああああああ！！：Free Talk【ホロライブ/大空スバル】,1.9,P1V2FMHI8UI
Subaru,【＃生スバル】雑談！おはスバしゅばあああああああああああああああああ！！：Free Talk【ホロライブ/大空スバル】,1.49,qw1vZ0NxWw4
Korone,【スイカゲーム】カボチャやったーーー！！！！,1.56,QdmgUnaBPDY
Korone,【ド★初見】高橋名人が監修したシューティングゲームやるよおおおお！【スターガニアン】,1.41,SQo7BJukazQ
Korone,【クリア耐久】『ソニックスーパースターズ』遊ぶ！！【戌神ころね/ホロライブ】,1.22,f7pf5pKQAjY
Korone,【視聴者参加型】ころねと「スト6」で対決だ～！初心者さんも経験者さんも大歓迎！【スト6】,1.05,gO_6p_VMj0Y
Korone,【#ソニころ2023】雑の段！！！！！（イベントお疲れさま的な話中心にみんなとお喋りする予定）,1.32,7d2R2_cqoA0
Korone,【#戌神ころね生誕祭2023終】ありがとう雑談【戌神ころね/ホロライブ】,1.1,AJkc1QlWNbo
Korone,【#戌神ころね生誕祭2023】祝☆ゲマズとあそぼ！【ホロライブゲーマーズ】,3.0,gk3ytnPmZoA
Mio,運動会会場視察会場※※移動先,1.73,dDv4L4rHwGU
Pekora,【#ぺこキンストロング】ヒカキンさんと湖池屋ストロング食べながらコラボ配信！！ぺこ！【ホロライブ/兎田ぺこら】,1.04,STOU9ga6UfE
Pekora,【！？】ぺこーらが神になれる村だと！？！？！！？！？！？！？ぺこ！【ホロライブ/兎田ぺこら】,1.96,kyZtpe0IUwc
Kanata,【スイカゲーム】これでええやん【天音かなた/ホロライブ】,1.38,DExNRhWHwW4
