,
Kaela,204.88
Bijou,134.84
Koyori,124.73
Ririka,99.70
Nerissa,96.71
FuwaMoco,85.25
Calli,83.09
Okayu,79.48
Watame,72.40
Subaru,72.26
Fubuki,69.20
Lui,68.91
Aki,68.86
Pekora,66.99
Miko,61.42
Ayame,59.55
Korone,58.63
Kiara,56.96
Towa,56.60
IryS,55.57
Iofi,54.53
Ollie,54.11
Mumei,52.04
Baelz,51.74
Mel,50.47
Noel,48.00
Sora,46.49
Reine,45.38
Kronii,41.54
Fauna,39.75
Ina,36.91
Mio,36.68
Shiori,35.16
Zeta,35.07
Chloe,33.56
Flare,32.96
Kanade,32.36
Roboco,30.26
Ao,29.67
Choco,29.61
Anya,29.48
Moona,29.32
Polka,27.75
Risu,24.55
Amelia,22.99
Hajime,21.01
Iroha,20.49
Nene,20.39
Botan,20.29
Raden,19.86
Matsuri,19.06
Haato,18.20
Shion,17.71
Lamy,16.01
Marine,14.90
Azki,14.26
Kanata,14.13
Kobo,13.09
Luna,11.34
Suisei,8.45
Aqua,7.32
Laplus,2.94
Gura,1.25
