,
Koyori,11.77
Pekora,11.63
Ririka,11.59
Flare,11.54
Aki,11.42
Haato,11.41
Towa,10.67
Kaela,9.53
Luna,8.97
Calli,8.97
Lui,8.71
FuwaMoco,8.62
Gigi,8.12
IRyS,7.78
Bijou,7.72
Noel,7.71
Kanata,7.34
Watame,7.19
Okayu,7.13
Botan,7.13
Kiara,6.99
Baelz,6.69
Aqua,6.61
Matsuri,6.49
Subaru,6.47
Cecilia,6.33
Miko,6.14
Reine,6.03
Chloe,5.95
Laplus,5.72
Nerissa,5.55
Fubuki,5.49
Mio,5.46
Polka,5.33
Kronii,5.23
Ayame,5.15
Fauna,5.14
Roboco,4.95
Gura,4.95
Moona,4.95
Korone,4.8
Raden,4.75
Raora,4.73
Azki,4.68
Hajime,4.66
Shion,4.64
Risu,4.52
Anya,4.46
Amelia,4.43
Mumei,4.22
Kanade,4.13
Ollie,4.12
Lamy,4.11
Elizabeth,4.08
Iofi,4.08
Ao,4.04
Sora,4.01
Choco,3.76
Zeta,3.67
Marine,3.21
Shiori,3.16
Suisei,3.02
Ina,2.86
Iroha,2.84
Kobo,2.73
