,
Watame,121.51
Aruran,119.2
Miko,117.59
Pekora,113.57
Flare,102.32
Astel,100.41
Fubuki,91.59
Reine,90.06
Kanata,89.16
Roboco,83.08
Roberu,81.36
Amelia,79.28
Korone,74.5
Botan,74.5
Moona,69.51
Rushia,66.98
Coco,66.16
Polka,66.14
Ina,65.71
Miyabi,65.59
Ollie,64.85
Okayu,63
Gura,60.92
Marine,59.72
Noel,59.03
Oga,58.29
Aki,56.97
Kiara,54.34
Matsuri,51.86
Subaru,49.24
Nene,44.84
Anya,42.74
Calli,41.3
Iofi,41.24
Choco,39.1
Shien,38.84
Risu,38.54
Temma,35.54
Rikka,31.89
Mio,31.08
Towa,30.93
Sora,29.23
Lamy,27.75
Aqua,27.07
Luna,26.96
Haato,26.29
Ayame,26.24
Suisei,23.29
Shion,14.56
Izuru,13.03
Mel,5.81
AZki,5.19
