,
Aki,6.53
Ayame,5.76
Luna,5.51
IRyS,5.48
Towa,5.46
Noel,5.36
Okayu,5.1
Fubuki,4.92
Korone,4.84
Watame,4.73
Flare,4.69
Koyori,4.69
Kanata,4.67
Calli,4.53
Kronii,4.42
Baelz,4.06
Chloe,4.04
Aqua,4
Laplus,3.89
Bijou,3.8
Subaru,3.79
Kiara,3.7
Gigi,3.62
Miko,3.56
Pekora,3.56
Iroha,3.55
Kaela,3.53
Hajime,3.43
Kanade,3.43
Ririka,3.4
Raora,3.34
Choco,3.28
Ina,3.28
Anya,3.25
Suisei,3.16
Roboco,3.08
Cecilia,3
Lui,2.99
Amelia,2.89
Azki,2.84
Risu,2.83
Fauna,2.82
Mumei,2.81
Elizabeth,2.78
Haato,2.62
Zeta,2.59
Mio,2.56
Raden,2.54
FuwaMoco,2.54
Reine,2.53
Lamy,2.42
Nerissa,2.37
Kobo,2.24
Sora,2.2
Ao,2.17
Polka,2.16
Shiori,2.08
Iofi,2.06
Ollie,2.02
Botan,1.97
Moona,1.86
Nene,1.75
Marine,1.69
Matsuri,1.22
