,
Astel,5.02
Noel,4.92
Watame,4.5
Flare,4.26
Pekora,4.21
Rushia,4.19
Korone,3.92
Miko,3.79
Ayame,3.75
Polka,3.67
Roboco,3.61
Kanata,3.42
Kiara,3.39
Okayu,3.31
Ina,3.29
Gura,3.21
Marine,3.14
Choco,3
Reine,3
Risu,2.96
Shion,2.91
Amelia,2.83
Moona,2.78
Aruran,2.77
Botan,2.76
Coco,2.76
Miyabi,2.73
Aki,2.71
Aqua,2.71
Fubuki,2.54
Nene,2.49
Subaru,2.34
Ollie,2.32
Calli,2.29
Luna,2.24
Oga,2.16
Shien,2.15
Anya,2.14
Sora,2.09
Towa,2.06
Matsuri,1.99
Rikka,1.99
Iofi,1.96
Mel,1.94
Temma,1.87
Izuru,1.86
Roberu,1.85
Mio,1.83
Lamy,1.73
AZki,1.65
Haato,1.46
Suisei,1.45
