,
Aki,78.35
Ao,71.39
Baelz,56.68
Aqua,49.53
Anya,49.18
Kanata,47.98
Ayame,46.89
Kiara,42.29
Polka,39.97
Iofi,33.75
Watame,32.29
Calli,31.00
Miko,30.88
Mumei,30.74
Botan,28.48
Lui,28.37
FuwaMoco,27.61
IRyS,27.15
Haato,26.79
Okayu,25.81
Luna,20.53
Nerissa,19.32
Iroha,19.31
Lamy,19.20
Bijou,17.63
Zeta,13.41
Matsuri,12.34
Korone,12.32
Ririka,12.01
Hajime,11.63
Fubuki,11.37
Kronii,10.76
Noel,9.49
Shiori,7.91
Gura,7.22
Raden,6.08
Ina,5.88
Chloe,5.35
Azki,5.10
Sora,4.04
Kaela,3.72
Ollie,3.22
Koyori,2.42
Nene,1.78
Towa,1.07
Moona,0.54
Shion,0.05
Flare,-0.24
Subaru,-0.66
Risu,-1.78
Amelia,-2.00
Laplus,-3.68
Marine,-5.76
Fauna,-9.47
Kobo,-10.73
Suisei,-14.21
Kanade,-16.40
Mio,-16.67
Roboco,-17.87
Pekora,-23.79
Choco,-31.92
Reine,-32.64
