,
Aki,168.73
Koyori,163.86
Kaela,134.4
Bijou,131.6
Pekora,119.08
Okayu,114.37
Watame,112.2
Calli,112.2
Ao,105.3
Lui,101.33
Ririka,98.08
Luna,89.8
Flare,86.33
Subaru,81.99
Kiara,79.37
Iofi,76.09
Fubuki,75.61
Noel,74.92
Miko,73.98
Baelz,72.37
Anya,70.83
Kanata,69.61
Polka,68.83
IRyS,65.73
Chloe,62.04
Korone,58.82
Aqua,57.81
Ayame,52.18
Shiori,51.73
Reine,51.34
Sora,50.57
Nerissa,50.03
Hajime,49.81
Haato,47.37
Iroha,45.92
Botan,44.91
Kronii,44.4
FuwaMoco,44.37
Mumei,43.86
AZki,43.27
Mio,42.1
Fauna,42.04
Ollie,40.7
Ina,40.38
Raden,39.25
Lamy,38.07
Towa,36.28
Zeta,35.68
Kanade,35.46
Nene,34.91
Risu,33.2
Roboco,27.84
Matsuri,27.29
Moona,23.51
Marine,15.21
Kobo,9.51
Gura,7.22
Choco,6.58
Laplus,0.95
Shion,0.05
Amelia,0
Suisei,0
