,
IryS,4.55
Watame,4.45
Luna,4.43
Moona,4.43
Kiara,4.42
Shion,4.38
Kaela,4.28
Matsuri,4.12
Fauna,3.71
Amelia,3.67
Flare,3.56
Okayu,3.51
Calli,3.48
Kanata,3.46
Korone,3.40
Laplus,3.29
Kobo,3.28
Reine,3.22
Chloe,3.19
Aqua,3.15
Kronii,3.11
Risu,3.08
Subaru,3.04
Towa,3.01
Ollie,3.00
Gura,2.97
Miko,2.97
Ayame,2.97
Pekora,2.94
Koyori,2.89
Anya,2.87
Iofi,2.84
Nene,2.81
Zeta,2.76
Lui,2.63
Mumei,2.54
Noel,2.49
Sora,2.43
Polka,2.42
Baelz,2.36
Aki,2.31
Iroha,2.23
Mio,2.22
Roboco,2.16
Fubuki,2.05
Botan,2.03
Lamy,1.99
Ina,1.95
Mel,1.94
Azki,1.91
Suisei,1.80
Marine,1.79
Choco,1.54
