,
Okayu,27.72
IryS,23.76
Flare,23.72
Roboco,22.07
Subaru,19.35
Towa,15.49
Kaela,14.83
Pekora,14.78
Nene,13.23
Zeta,13.14
Koyori,12.04
Suisei,9.45
Haato,8.84
Iroha,8.81
Ayame,8.57
Kanata,5.78
Mio,5.66
Calli,4.19000000000001
Marine,3.9
Anya,3.84999999999999
Miko,2.78
Botan,0.68
Ina,0
Iofi,-0.120000000000005
Polka,-0.18
Azki,-0.54
Noel,-1.78
Mumei,-3.85
Lui,-4.47999999999999
Matsuri,-4.77
Sora,-6.02
Gura,-6.04
Watame,-6.94999999999999
Lamy,-7.01
Risu,-8.43
Fauna,-8.47
Chloe,-10.17
Baelz,-11.88
Reine,-15.04
Ollie,-16.25
Luna,-16.81
Laplus,-17.88
Moona,-19.31
Mel,-19.92
Kobo,-23.22
Fubuki,-25.03
Choco,-26.05
Aqua,-29.18
Amelia,-29.74
Kronii,-32.03
Kiara,-32.26
Korone,-33.32
Shion,-34.86
Aki,-52.2
