,
Kaela,11.92
Bijou,11.85
Korone,11.79
Okayu,11.51
Koyori,9.97
Luna,9.91
Baelz,8.88
Kiara,8.19
Watame,8.07
Calli,7.56
Flare,7.46
Polka,7.45
Lui,7.10
Aqua,7.00
Moona,6.93
Subaru,6.92
FuwaMoco,6.50
Aki,6.45
Chloe,6.31
Kronii,6.24
Matsuri,6.20
Ririka,5.95
Pekora,5.60
Reine,5.52
Ina,5.48
Mel,5.44
Amelia,5.40
Ao,5.36
Choco,5.32
Lamy,5.29
Miko,5.23
Kobo,5.20
Shion,5.17
Anya,5.11
Iroha,5.08
Fubuki,4.79
Noel,4.74
Mio,4.61
Fauna,4.35
Mumei,4.33
Ayame,4.28
Risu,4.20
IryS,4.19
Sora,4.17
Nerissa,3.99
Nene,3.97
Iofi,3.93
Shiori,3.76
Ollie,3.71
Towa,3.44
Kanata,3.39
Kanade,3.34
Zeta,3.13
Raden,3.13
Botan,3.08
Marine,3.08
Suisei,3.05
Roboco,2.96
Hajime,2.49
Azki,2.34
Laplus,1.38
Gura,1.07
