,
Shion,11.70
Korone,11.46
Mel,11.44
Pekora,11.06
Luna,10.44
Koyori,9.80
Kaela,9.65
Polka,9.14
Flare,8.93
Lui,8.92
Calli,8.86
Baelz,8.69
Okayu,8.17
Towa,7.84
Kiara,7.82
IryS,7.75
Subaru,7.50
Watame,7.45
Anya,7.31
Aqua,6.99
Reine,6.48
Laplus,6.18
Kronii,5.96
Ina,5.81
Chloe,5.66
Moona,5.65
Zeta,5.47
Ayame,5.38
Miko,5.36
Iroha,5.31
Gura,5.06
Aki,4.80
Roboco,4.75
Fubuki,4.67
Risu,4.53
Lamy,4.35
Matsuri,4.34
Iofi,4.17
Noel,4.08
Marine,3.91
Kobo,3.76
Amelia,3.65
Fauna,3.60
Sora,3.33
Nene,3.19
Botan,3.12
Mumei,2.98
Mio,2.89
Suisei,2.83
Azki,2.81
Ollie,2.72
Choco,1.56
Shiori,0.96
Bijou,0.76
FuwaMoco,0.68
Nerissa,0.63
Kanata,0.35
