,
Aruran,71.02
Luna,42.43
Ollie,30.65
Noel,24.8
Watame,21.59
Miko,20.91
Oga,19.42
Korone,19.39
Anya,17.66
Kiara,16.22
Mio,15.89
Kanata,15.78
Sora,15.67
Moona,15.07
Rikka,13.88
Flare,13.02
Botan,10.15
Astel,9.59
Ayame,9.38
Izuru,6.21
Aqua,3.74
Risu,3.3
Calli,3.03
Ina,1.96
Rushia,1.64
Pekora,1.44
Amelia,1.11
Shien,-0.07
Shion,-0.27
Towa,-0.98
Mel,-1.87
Temma,-5.57
Roberu,-6.97
Matsuri,-7.45
AZki,-7.55
Lamy,-8.5
Nene,-8.59
Suisei,-9.92
Okayu,-10.68
Iofi,-11.14
Gura,-13.32
Miyabi,-14.42
Fubuki,-19.33
Reine,-19.64
Aki,-22.39
Subaru,-23.78
Polka,-25.29
Roboco,-31.31
Marine,-34.01
Choco,-35.3
Coco,-76.79
