,
Aki,11.82
Amelia,11.31
Koyori,11.15
Ririka,10.87
Kanata,8.8
Kaela,8.73
Luna,8.72
Raora,8.6
IRyS,8.4
Bijou,8.18
Watame,7.93
Anya,7.67
FuwaMoco,7.56
Ayame,7.52
Korone,7.51
Kiara,7.46
Ao,7.13
Gigi,6.98
Lui,6.94
Pekora,6.84
Okayu,6.71
Miko,6.69
Ollie,6.55
Towa,6.54
Hajime,6.54
Kanade,6.53
Reine,6.53
Iroha,6.52
Ina,6.52
Baelz,6.52
Moona,6.48
Sora,6.47
Subaru,6.47
Flare,6.47
Noel,6.39
Botan,6.36
Azki,6.27
Suisei,6.25
Iofi,6.21
Roboco,6.18
Fubuki,6.18
Haato,6.17
Zeta,6.08
Polka,6.06
Kronii,5.98
Calli,5.93
Laplus,5.88
Mio,5.84
Chloe,5.84
Mumei,5.82
Fauna,5.67
Elizabeth,5.59
Matsuri,5.51
Marine,5.48
Lamy,5.43
Nerissa,5.24
Gura,4.64
Choco,4.46
Cecilia,4.26
Risu,4.11
Raden,4.05
Shion,3.93
Shiori,3.84
Kobo,2.46
