,
IRyS,6.18
Chloe,6.15
Shion,5.78
Flare,5.47
Bijou,5.19
Luna,4.96
Kaela,4.94
Koyori,4.74
Kiara,4.74
Watame,4.72
Towa,4.72
Kanata,4.63
Calli,4.43
Aki,4.23
Moona,4
Raora,3.79
Kronii,3.63
Fauna,3.59
Gigi,3.59
Reine,3.59
Azki,3.54
Subaru,3.51
Okayu,3.49
Ayame,3.37
Laplus,3.3
Baelz,3.25
Miko,3.24
Shiori,3.19
Lui,3.11
Mumei,3.1
Cecilia,3.05
Pekora,3
Risu,2.96
Fubuki,2.91
Choco,2.86
Ririka,2.86
Hajime,2.83
Elizabeth,2.83
Nerissa,2.81
Ollie,2.79
Noel,2.77
Polka,2.76
Sora,2.73
Anya,2.73
Botan,2.64
Nene,2.61
Haato,2.6
Gura,2.58
Iroha,2.57
Kanade,2.57
Ina,2.48
Kobo,2.43
Lamy,2.31
Iofi,2.3
Amelia,2.08
Zeta,2.05
Suisei,2.04
Mio,2.04
FuwaMoco,1.91
Roboco,1.9
Korone,1.89
Marine,1.75
Ao,1.52
Raden,1.47
Matsuri,1.32
