,
Watame,160.8
Aruran,159.04
Pekora,118.7
Flare,105.07
Kiara,94.76
Miko,94.49
Lamy,93.71
Korone,91.08
Temma,88.78
Noel,88.07
Botan,80.08
Amelia,78.89
Kanata,74.45
Reine,72.23
Ollie,71.96
Luna,71.89
Roboco,70.25
Fubuki,69.44
Choco,69.41
Ina,67.29
Okayu,65.06
Astel,62.41
Rushia,53.04
Roberu,51.05
Towa,49.15
Moona,47.22
Rikka,46.64
Nene,45.49
Calli,45.45
Subaru,45.31
Sora,44.67
Anya,40.79
Matsuri,40.62
Gura,39.65
Miyabi,38.43
Marine,37.77
IRyS,35.34
Oga,34.7
Mio,33.11
Aqua,30.81
Polka,27.61
Shien,26.29
Risu,24.43
Izuru,20.61
Iofi,20.45
Aki,18.19
Suisei,17.35
Mel,12.94
Coco,9.89
Haato,9.45
Ayame,9.38
AZki,6.8
Shion,0.06
